,text,lang,possibly_sensitive,tweet_id,created_at,type
310,@twocurlsonecut @philavida @hummybird918 @1joyfulgirl76 @StevenMom2 @Nerdy_Addict @xtineonlife @hummingbirdess @carver_kristin @ju3ticeforgabby @chessti_lefti @tattedbirdy @amanda_alexndra @Sparklebugg @Nikkity37756351 @notisaidtheworm @1stLadyMorticia @Nicdtx7 @Nicoleferr73 @GherkinTwerkin @bam_spm_drmm @Grrrlzz @sharonwyllie45 @Melanie5923 @benjiwoofwoof2 @bstewart_1983 @fantail_nz_ @lisahawkfan @toyota04tacoma @BeaverAdam85 @Fresha_Vocado_ @BoxOMoxy @MrBBwoofwoof @TraciSD71 @CuckooClawsons @DaisyLenae @activist_design @It420My @ala31 @curious10665 @y_u_ackinsocray @901Lulu @owlfowls33 @NodusTollens151 @OnyxOlivia @grannylife4ever @smak1200 @gcreed3_mayes @NerdBirdMafia Pneumonia. That family lost both parents in a short period. She went to Vegas right after his funeral and spent 80k in a weekend then got remarried. Who would marry a Black Widow?,en,False,1464388483418628096,2021-11-27T00:19:56.000Z,replied_to
311,@minkysaur AH AH AH BLACK WIDOW WIDOW,en,False,1464388390212804616,2021-11-27T00:19:33.000Z,replied_to
312,assistindo black widow e a scarlett johansson ja me chamou de feia em 3 línguas diferentes,pt,False,1464388353860808710,2021-11-27T00:19:25.000Z,
313,black widow dying instead of hawkeye was the mostly nastiest and misogynistic thing they could do,en,False,1464388134427410434,2021-11-27T00:18:32.000Z,
314,"@JoshuaHedley Unless it’s a black widow, the one other kind of spider.",en,False,1464387862665830407,2021-11-27T00:17:28.000Z,replied_to
315,"@KShirer @wojeczonak Could be multiple people. The fiancé is a red herring, mom could be something, kingpin could be in it, or black widow’s sister could be a villain as she wants to hunt Clint",en,False,1464387583291670530,2021-11-27T00:16:21.000Z,replied_to
316,"@JakeMillzzzz @Limbo_Prisoner @Luiz_Fernando_J @TheEternals Bro I see you are a fanboy but this was expected to be the next ""Avengers"" . It will barerely catch up to Shang Chi and Black Widow.. Its Marvel fault for not being released in China. When all said and done GODZILA will outgross it.",en,False,1464387388923428868,2021-11-27T00:15:35.000Z,replied_to
317,"@KalelData i love both, but black widow is the must read of the week every month. captain marvel is a treat every release, but not the must read",en,False,1464387272506105864,2021-11-27T00:15:07.000Z,replied_to
318,@zgoody34 Black Widow eh,en,False,1464387166180675584,2021-11-27T00:14:42.000Z,replied_to
319,black widow? https://t.co/VpWW51vUe9,en,True,1464386920297992192,2021-11-27T00:13:43.000Z,
320,"watching black widow for the first time and i’m just now struggling and crying because in the flashback in 1995 one of the girls has a plush alicon twilight doll from mlp that didnt come out until 2013 

2nd pic is accurate to me trying to watch the rest of the movie https://t.co/WFWCru7LgY",en,False,1464386805873139713,2021-11-27T00:13:16.000Z,
321,To be competely honest i got the game for Kamala and Kamala alone bc i don't especially like the Avengers but i like Black Widow and Thors gameplay a lot!!! I'll prolly never play Hulk if i don't have to and i'm indifferent about IroncMan and Cap,en,False,1464386801804656642,2021-11-27T00:13:15.000Z,replied_to
322,@artbyjcook black widow a perfect example like why make little jokey jokes out of such a traumatic ass backstory,en,False,1464386798688378885,2021-11-27T00:13:14.000Z,replied_to
323,assisti o assemble de black widow to mal de saudade,pt,False,1464386395485745158,2021-11-27T00:11:38.000Z,
324,私はマウスがLogicool G502 Hero、キーボードがRazer Black Widowのオレンジ軸デス。,ja,False,1464386081894592512,2021-11-27T00:10:23.000Z,
325,"They took Dune off HBO Max and I didn’t know. Got the whole family set up to watch it and here I am looking dumb. And now we’re watching black widow, why can’t I ever win https://t.co/2UOmqJbtEY",en,False,1464385646039076879,2021-11-27T00:08:39.000Z,
326,"I finally watched Black Widow. 
I wasn't excited to watch it, looked a bit to progressive but I'm glad I did. Its hilarious!! And scarlet is hot",en,False,1464385577785171973,2021-11-27T00:08:23.000Z,
327,"Pues los 2 primeros caps de #HawkeyeSeries me gustaron
Marvel está presentando a los New Avengers
Falcon como Captain America
Yelena como Black Widow
Y ahora Bishop como Hawkeye
(Si quieren platicar de Marvel o DC,manden DM 👀)",es,False,1464385439410888704,2021-11-27T00:07:50.000Z,
328,"Love the series already! As much as I love the epic powers and effects come to life, the “humanness” of heroes like Hawkeye and Black Widow helps bring more relatability https://t.co/BkM5qQtg28",en,False,1464385026938732547,2021-11-27T00:06:12.000Z,quoted
329,hawkeye is just a basic show with more bad marvel jokes mhmm they better not mess up yelena’s character. her story deserves to be treated with gravitas and respect—no stupid jokes pls. I want the black widow dinner table scene energy for her clint confrontation.,en,False,1464384961272696832,2021-11-27T00:05:56.000Z,
330,@2knownBoi Ow Black widow. Just watching it again,en,False,1464384829743579141,2021-11-27T00:05:25.000Z,replied_to
331,@AndrewSpencxr @kelleywentworth @shantelmsmith @sophieGclarke which is why we need the girls to band together in 42. they keep these men around and then get blindsided by them. the men are always so afraid of an all girls alliance so it's time to just do it again black widow brigade style,en,False,1464384359314731009,2021-11-27T00:03:32.000Z,replied_to
332,"@RavJx @ScottGretton @merlin2709 @AdamBienkov But if we made black panther white but also made iron man, Captain America, thor, dr strange, ant man, captain marvel, scarlett witch, black widow, starlord, the hulk and let's throw in some dc batman, superman all black at the same time. Black people might be cool with it 🤷🏾‍♂️",en,False,1464384358324834305,2021-11-27T00:03:32.000Z,replied_to
333,"@jeromanoff @PhaseZeroCB Unnecessary, no (imo, I thought him or Cap had to die but I expected it to be Cap).

Overshadowed, definitely.  It sucks she never really got her moment to shine either until Black Widow when we all knew what happened already.",en,False,1464383897869897739,2021-11-27T00:01:42.000Z,replied_to
334,"So, this was on my hubby's recliner a moment ago. I put it outside. When I Googled it using this pic, it said it is a black widow. Yeesh. https://t.co/jrc5SYhj79",en,False,1464383362097889288,2021-11-26T23:59:35.000Z,
335,@KalelData I’m behind on both but I’ve been enjoying them. I do think I’m liking Black Widow more but that might be because my expectations for a Black Widow series were lower than mine for Captain Marvel.,en,False,1464383053636112391,2021-11-26T23:58:21.000Z,replied_to
336,sorry to the people I muted months ago to avoid black widow spoilers bc I couldn't watch it until a week after release and have only just remembered to unmute,en,False,1464382997721980929,2021-11-26T23:58:08.000Z,
337,Black widow is a pointless character https://t.co/vQwu5JZhmn,en,False,1464382844734783489,2021-11-26T23:57:31.000Z,quoted
338,Mad that I got 800k ads for Black Widow but 0 for Shang Chi,en,False,1464382819350757377,2021-11-26T23:57:25.000Z,
339,"Scarlett Johansson, la actriz que triunfó como Black Widow, pero que también incursionó en el Rock formando varias bandas y llegó a cantar al lado de David Bowie: https://t.co/XUctnfBo5P #QRPstars #ScarlettJohansson https://t.co/gQ3msgpIcp",es,False,1464382508464853002,2021-11-26T23:56:11.000Z,
340,@Vwid0w black widow 🙏🙏,en,False,1464381729083478017,2021-11-26T23:53:05.000Z,replied_to
341,No bc when Hawkeye got sad watching the musical and Black Widow came on I almost cried #blackwidow #hawkeye,en,False,1464381544076828673,2021-11-26T23:52:21.000Z,
342,no había visto black widow y que hijo dlv es dreykov 🤬,es,False,1464381107453972487,2021-11-26T23:50:37.000Z,
343,"@JohnReidy303 Nah.  I was more vested in Black Widow’s character. This was okay but messy. Wasn’t connected to any of the characters. Seemed like a very ambitious movie, needed more time to develop.",en,False,1464380184442793988,2021-11-26T23:46:57.000Z,replied_to
344,aur i just watched black widow for the first time and??? yelena belova??? hello,en,False,1464379940552466441,2021-11-26T23:45:59.000Z,
345,@AnneComics The current Black Widow run is soooo good!! I highkey wanna make a video on it,en,False,1464379903869132801,2021-11-26T23:45:50.000Z,replied_to
346,Should I watch black widow,en,False,1464379483855724545,2021-11-26T23:44:10.000Z,
347,"What does Black Widow do other than throw her pelvis in everybody face?

Quickly.",en,False,1464379426418802691,2021-11-26T23:43:56.000Z,
348,@quentinbrock97 Don’t forget on What If everybody died except him and Black Widow https://t.co/8UT5OxhtjI,en,False,1464379363202318337,2021-11-26T23:43:41.000Z,replied_to
349,@widxwsc black widow,en,False,1464378868517810177,2021-11-26T23:41:43.000Z,replied_to
350,"You're just a black widow
Who fell in love with herself",en,False,1464377959088009216,2021-11-26T23:38:06.000Z,
351,@AnneComics Thompson’s so good. I’m not even a black widow or captain marvel fan and she has me reading both these runs. Her Hawkeye run was fantastic too.,en,False,1464377779856846849,2021-11-26T23:37:24.000Z,replied_to
352,"Continuing where we left off, 100 baby black widow caretaker challenge pt.20!
https://t.co/58Qny7oW2S https://t.co/b29LPN7sA1",en,False,1464377353715474441,2021-11-26T23:35:42.000Z,
353,"Speaking as a Captain Marvel fan, this is the best Captain Marvel run ever and I think it’s the most enjoyable Marvel comics every month. 

That being said I think Black Widow has the potential to be Thompson’s best ever, PERIOD. She is on absolute freaking fire rn 🥰❤️ https://t.co/NkdrTu2J8s",en,False,1464377285621039113,2021-11-26T23:35:26.000Z,quoted
354,@AdmiralBronco It wasn’t bad. Wasn’t great. Probably better than Black Widow.,en,False,1464377013347631106,2021-11-26T23:34:21.000Z,replied_to
355,@somosgeeksnews Black Widow.,en,False,1464376825208000513,2021-11-26T23:33:36.000Z,replied_to
356,Nigga said he gonna raise a black widow lmaoo https://t.co/OYJnUaY9lw,en,False,1464376736678916097,2021-11-26T23:33:15.000Z,quoted
357,comprei um box de 4 hqs de black widow 😁😁,de,False,1464376591354638337,2021-11-26T23:32:40.000Z,
358,@CcPenthusiast @King_Beans99 @IGN Actually no it wasn't. That's what yo ignorant ass get for assuming. Every movie you named (minus Thor 2 and black widow) was actually pretty good.,en,False,1464376577098199044,2021-11-26T23:32:37.000Z,replied_to
359,"@CixLiv Crypto was far less controversially and we are pro-BLM everything. I just had them watch Marvel Shang-Chi, Hawkeye, Black Widow since they watched all of Cowboy Bebop.",en,False,1464376371161956355,2021-11-26T23:31:48.000Z,replied_to
360,Finished interlocking while watching Black Widow and Shang Chi.,en,False,1464376221576437768,2021-11-26T23:31:12.000Z,
361,"@svftromanoff la inizio mo amo
dopo black widow mi è venuto genio di farla",it,False,1464376192837079046,2021-11-26T23:31:05.000Z,replied_to
362,@J_Heem4 Bro what? lol Black Widow? Thena is literally smoking all them &amp; most dudes,en,False,1464375919003508747,2021-11-26T23:30:00.000Z,replied_to
363,"Hawkeye lost the race to jump off a cliff by the second weakest avenger, Black Widow. 

That’s an L. https://t.co/eDmxBqaeYB",en,False,1464375905523060736,2021-11-26T23:29:57.000Z,quoted
364,Nah fr thena valid she oc but if you compare her to a female in the avengers like black widow or captian marvel she definitely get smoked🤣🤣🤣 https://t.co/h5vEEjMyC5,en,False,1464375688933294083,2021-11-26T23:29:05.000Z,quoted
365,@kibertoad Not yet.  Found Black Widow underwhelming though.  I did like Spider-Man Far From Home but that's because I've always wanted a live action Mysterio hallucination sequence.,en,False,1464375348863328256,2021-11-26T23:27:44.000Z,replied_to
366,Anyone else wanna actually watch Black Widow break some of the avengers out of prison?,en,False,1464375274959687691,2021-11-26T23:27:26.000Z,
367,Also.. the end credit scene of Black Widow has me shook. SHOOK. #BlackWidow #Wanda #ScarletWitch,en,False,1464375107401437193,2021-11-26T23:26:47.000Z,
368,@TheRealSousa Oh yea I did see that it was 2!! I just forgot to tweet it. Lol I actually haven’t seen black widow yet I’m so behind 😩 I’m watching it before the Hawkeye episodes.,en,False,1464374869693501441,2021-11-26T23:25:50.000Z,replied_to
369,"Black Widow is the most bad @$# Avenger, Scarlett Witch is the nose powerful. #MCU",en,False,1464374820217446402,2021-11-26T23:25:38.000Z,
370,Bueno hoy veré black widow devuelta porque extraño a Natasha 😭,es,False,1464374748251521032,2021-11-26T23:25:21.000Z,
371,"Comunque quando andai a vedere Black widow al cinema, alla fine della post credit scene, ho tipo urlato “MARVEL MI DEVI PAGARE IL TERAPISTA” “SOLO TRAUMA MI DAI”",it,False,1464374191558467587,2021-11-26T23:23:08.000Z,
372,"@rosesforhazz black widow, wandavision",en,False,1464374018979639300,2021-11-26T23:22:27.000Z,replied_to
373,@rosy_sharpe That’s cause most of us wanted both him and Black Widow to be yeeted off that cliff!,en,False,1464373799273467912,2021-11-26T23:21:35.000Z,replied_to
374,Hampir lupa black widow sama gokai ten jga,in,False,1464373752905420805,2021-11-26T23:21:24.000Z,replied_to
375,"YELENA IS 27 IN BLACK WIDOW. SHES IN HER 30s THE END CREDIT SCENE. HAWKEYE TAKES PLACE 2 YEARS AFTER ENDGAME. KATES ONLY 22, SHES A COLLEGE KID. EVEN IF YELENA WAS BLIPPED IT STILL WOULD BE WEIRD",en,False,1464373732575571972,2021-11-26T23:21:19.000Z,replied_to
376,i've been seeing positive reviews of black widow and... what... what am i missing here cause i saw the worst marvel movie yet and at least 2-3 worthless characters,en,False,1464372913092579331,2021-11-26T23:18:03.000Z,
377,"The opening credits of Black Widow, with the slow Nirvana cover, are utterly fantastic.",en,False,1464372896562880515,2021-11-26T23:17:59.000Z,
378,"Deadly Black Widow Atlanta will Extract exactly what she wants from U. At all c💦sts

Full Anal/DP Video👉https://t.co/Pa8BEd0CUK👈

@TwHottestGirls @OMGsexy3000 @wixxbold 
@xxxjade20 @heyholetsgo78 @xhottestchicks @_DukeOJville @BritishBabesInc @ForTheLoveOfP18
@PornLov30959436 https://t.co/gy9kjhrOF0",en,True,1464372588029919235,2021-11-26T23:16:46.000Z,
379,"I reviewed Black Widow, 2021 - ★★ on https://t.co/x9of82kMO6: https://t.co/sXcC20s40j",en,False,1464372307980431374,2021-11-26T23:15:39.000Z,
380,@widxwsc Black Widow o Captain America: TWS,cy,False,1464372190057570315,2021-11-26T23:15:11.000Z,replied_to
381,dad canceled the disney+ subscription how tf am i supposed to rewatch black widow,en,False,1464371638112329732,2021-11-26T23:12:59.000Z,
382,@widxwsc Endgame &amp; Black Widow,en,False,1464371587843608584,2021-11-26T23:12:47.000Z,replied_to
383,miro black widow,en,False,1464371497909338117,2021-11-26T23:12:26.000Z,
384,"after Endgame you suppose to watch Black Widow, then Spider-Man: Far From Home; then Spider-Man (02-07), The Amazing Spider-Man 1&amp;2 and then be hyped for Spider-Man: No Way Home https://t.co/uJ9jbNsLnE",en,False,1464371231898025986,2021-11-26T23:11:23.000Z,quoted
385,"@thebritter oH MY GOD.  That is the look.  THE LOOK.  Its like, super version black widow!  KEEP THIS!  WOWOWOWOWOW.",en,False,1464370833183453184,2021-11-26T23:09:47.000Z,replied_to
386,"@THEBELOVAWIDOW &gt; of it. 

The poor bed creaking as both women scissor together. Her hand on that rear. She’s touching Black Widow’s fat rear and hearing her moan! 

She still feels like she’s dreaming!",en,False,1464370773200711682,2021-11-26T23:09:33.000Z,replied_to
387,"@abdicanales @atrupar At the very end, when the screen goes black, the widow does indeed express alarm and incredulity. She was in shock.",en,False,1464370769874415619,2021-11-26T23:09:32.000Z,replied_to
388,"@RobDaMuG @AdiDee_Gee @DawnButlerBrent @AdamBienkov “Look at the MCU after Endgame”
Black Widow: female lead
Shang-Chi: male lead
Eternals: multiple leads
Spider-man 3: male lead
Doctor Strange 2: male lead
Thor 4: male lead
Black Panther 2: female lead
The Marvels: female lead

Male leads still outnumber women.",en,False,1464370716543893514,2021-11-26T23:09:20.000Z,replied_to
389,"@JFan420 @FortniteGame I like the occasional marvel collab but Black widow (Og) is my favourite. It’s rare, and it was the first. The rest have too much effort put into them",en,False,1464370399987343368,2021-11-26T23:08:04.000Z,replied_to
390,"Rating new movies I have watched lately.
Schang-chi: 6/10
Black Widow: 5/10
Zodiac: 9/10
Eternals: 4/10",en,False,1464370348753924104,2021-11-26T23:07:52.000Z,
391,Black Widow’s third act felt a lot like that but it was definitely done better in this movie,en,False,1464370144478736392,2021-11-26T23:07:03.000Z,replied_to
392,komo k ya pasaron kuatro meses desde q se estreno black widow😭 https://t.co/oMPTF4gnB5,es,False,1464369632211517442,2021-11-26T23:05:01.000Z,
393,"❎ The Hammer Black Widow  Legend, Ghost Pearl, &amp; Widow 2.0 are all in stock and ready to ship! Check em out: https://t.co/icTJhqouZw.

#BowlerX #TeamX #ForTheLoveOfBowling #HammerBowling #NothingHitsLikeAHammer https://t.co/xsk7gnaKGz",en,False,1464369538028294144,2021-11-26T23:04:39.000Z,
394,"Absolutely loved #hawkeye don’t understand the negative reviews it’s the eternals all over again, which imo was way ahead of anything in phase 1/2. Even Black Widow was great fun and deserved a lot better. #phase4",en,False,1464369489198432278,2021-11-26T23:04:27.000Z,
395,"@EAllen_04 @THERossAlbright @maxmead_4507 @hawkeyeofficial @disneyplus All I ask is internal logic. Clint was trained by SHIELD. Black Widow was trained by Russian special forces. A college kid shouldn’t be almost as good as them, beating up men 100 pounds heavier because she “took karate classes.” It’s lazy writing and it’s stupid.",en,False,1464369481539473410,2021-11-26T23:04:25.000Z,replied_to
396,"#MyMovieYear2021
#186: Black Widow (not that one)
1st viewing

#Noirvember https://t.co/S4FvnSTAxt",en,False,1464369445137231875,2021-11-26T23:04:17.000Z,replied_to
397,"@andrelukz mds teve blank space, shake it off, break free, one last time, chanderlier, black widow, anaconda... e outros hits",en,False,1464369249351262212,2021-11-26T23:03:30.000Z,replied_to
398,"@jtrebach Ubiquitous here. 

🚩🚩🚩 Horrifying case warning🚩🚩🚩

Patient needed to be admitted to the ICU for abdominal pain control. He had suffered a black widow bite to the scrotum while on a porta potty.",en,False,1464369209668870146,2021-11-26T23:03:20.000Z,replied_to
399,المشهد اللي شاف فيه black widow ع المسرح مؤثر اوي 🥺,ar,False,1464369030089920513,2021-11-26T23:02:38.000Z,replied_to
400,@KarmKing001 (For some reason I can't post more than one photo) What If would be above Black Widow. https://t.co/HQwtnKs7gK,en,False,1464368728645144577,2021-11-26T23:01:26.000Z,replied_to
401,Omg Black Widow is sooooOOOO good. I had to pause it... DID NOT SEEE ANY OF THAT COMING. #ScarlettJohansson is phenomenal,en,False,1464368585837527047,2021-11-26T23:00:52.000Z,
402,@GadeaNati Si sabía que se habian reconciliado pero no sabía que iban a hacer algo más con ella de black widow... como ya murió,es,False,1464368429301784577,2021-11-26T23:00:14.000Z,replied_to
403,"izleyip de bi tane hatırımda kalan marvel filmi yok ama, hala ne çıksa izlemeye devam ediyom :(
..
en azından black widow muydu neydi o saçmalığı izlemedim ya iki saat ordan kardayım :')",tr,False,1464368391582593028,2021-11-26T23:00:05.000Z,
404,Black Widow is highly entertaining thanks Dplus ❤️,en,False,1464368378643058690,2021-11-26T23:00:02.000Z,
405,@Dara__02 @AfterHoursMedYT @RhysThom2 Shit yeah black widow and it are weirdly confusing.,en,False,1464368261676548096,2021-11-26T22:59:34.000Z,replied_to
406,Sooooooooooo.... Basically Black Widow is about child trafficking. Ahh.. #BlackWindow,en,False,1464368258161811469,2021-11-26T22:59:34.000Z,
407,@AfterHoursMedYT @RobbyB3ll4s @RhysThom2 how do you know bout Black Widow's ACS being December 3rd ?,en,False,1464368063176978433,2021-11-26T22:58:47.000Z,replied_to
408,@bepgaming @glarses1 I have the razer black widow and that is really nice feeling,en,False,1464368049461637120,2021-11-26T22:58:44.000Z,replied_to
409,the opening scene of black widow https://t.co/NM8JmvSQnw,en,False,1464367845857501194,2021-11-26T22:57:55.000Z,
410,@heiranseinaka FOR REAL it was hella overdue i just hate that they gave him a hearing aid/acknowledged his canon disability only after revealing he’s most likely going to die if yelena follows through with her mission from the post credit scene in black widow,en,False,1464367112055631872,2021-11-26T22:55:00.000Z,replied_to
411,"black widow
Appeler le PKK, une école de la liberté où se rassemblent les plus belles personnes du monde, en tant que terroristes, est le plus grand mensonge du monde.
@JY_LeDrian
@trussliz
@HeikoMaas
@eucopresident
@vonderleyen
@Europarl_EN
@EP_President 
#DelistPKKnow",fr,False,1464367088685010953,2021-11-26T22:54:55.000Z,
412,"black widow
Appeler le PKK, une école de la liberté où se rassemblent les plus belles personnes du monde, en tant que terroristes, est le plus grand mensonge du monde.
@JY_LeDrian
@trussliz
@HeikoMaas
@eucopresident
@vonderleyen
@Europarl_EN
@EP_President 
#DelistPKKnow",fr,False,1464367034268110858,2021-11-26T22:54:42.000Z,
413,"black widow
Appeler le PKK, une école de la liberté où se rassemblent les plus belles personnes du monde, en tant que terroristes, est le plus grand mensonge du monde.
@JY_LeDrian
@trussliz
@HeikoMaas
@eucopresident
@vonderleyen
@Europarl_EN
@EP_President 
#DelistPKKnow",fr,False,1464366977527472131,2021-11-26T22:54:28.000Z,
414,"#NewProfilePic @ThelittleLanta
Takes it to Insane New Levels in Black Widow 2:Extraction https://t.co/K6qf1xHqwJ",en,True,1464366963791175690,2021-11-26T22:54:25.000Z,
415,"black widow
Appeler le PKK, une école de la liberté où se rassemblent les plus belles personnes du monde, en tant que terroristes, est le plus grand mensonge du monde.
@JY_LeDrian
@trussliz
@HeikoMaas
@eucopresident
@vonderleyen
@Europarl_EN
@EP_President 
#DelistPKKnow",fr,False,1464366898766917648,2021-11-26T22:54:09.000Z,
416,"black widow
Appeler le PKK, une école de la liberté où se rassemblent les plus belles personnes du monde, en tant que terroristes, est le plus grand mensonge du monde.
@JY_LeDrian
@trussliz
@HeikoMaas
@eucopresident
@vonderleyen
@Europarl_EN
@EP_President 
#DelistPKKnow",fr,False,1464366830294867973,2021-11-26T22:53:53.000Z,
417,black widow is my new favorite movie. Flo and Scarlett??? casting magic.,en,False,1464366569442750465,2021-11-26T22:52:51.000Z,
418,New Trailer For Black Widow https://t.co/SJXJPwcC3h via @Karlwrites,en,False,1464366352974725123,2021-11-26T22:51:59.000Z,
419,"but you're not following orders, are you? not always. this relationship with the black widow for example.. 
 I don't know what you're talking about, sir",en,False,1464366185282039809,2021-11-26T22:51:19.000Z,
420,Hawkeye viewers are already asking for Black Widow‘s Yelena Belova. https://t.co/JvFgHcFBI4,en,False,1464365737355612161,2021-11-26T22:49:33.000Z,
421,Black Widow https://t.co/CUJitjxume #BlackWidow,en,False,1464365442668154880,2021-11-26T22:48:22.000Z,
422,"Highest grossing films of 2029:

1. Trolls ($733M)
2. Black Widow ($616M)
3. Godzilla vs. Kong ($569M)
4. Jurassic World: Fallen Kingdom ($414M)
5. The World’s A Little Blurry ($349M) https://t.co/J1BOPhCpw2",en,False,1464365200698757139,2021-11-26T22:47:25.000Z,
423,"Marvel Studios’ biggest WW openings:

1. Endgame ($2.1B)
2. Infinity War ($2.1B)
3. SM: Far from Home ($1.7B)
4. Age of Ultron ($934M)
5. Captain Marvel ($927M)
6. Black Panther ($715M)
7. SM: Homecoming ($707M)
8. Avengers ($647M)
9. Black Widow ($616M)
10. CA: TFA ($584M) https://t.co/Sj63bkZzdi",en,False,1464365154154553353,2021-11-26T22:47:13.000Z,
424,Black Widow y Hawkeye!!!!🤩🤩 https://t.co/o3Z0SE1gJQ,en,False,1464365150887157760,2021-11-26T22:47:13.000Z,quoted
425,‘Black Widow’ becomes the largest global opening since 2023’s ‘Fifty Shades Freed’ with $616 million. https://t.co/ZXDCVXjnQ0,en,False,1464365105471180806,2021-11-26T22:47:02.000Z,
426,"Largest openings of the 2020s:

1. Endgame ($2.1B)
2. Far from Home ($2.7B)
3. Fifty Shades Freed ($1.5B)
4. Fifty Shades Darker ($1.4B)
5. Black Widow ($616M)
6. Joker ($611M)
7. Harry Potter ($600M)
8. The First Avenger ($565M)
9. The Lion King ($554M)
10. Toy Story 4 ($518M) https://t.co/2r7OZVpGNC",en,False,1464365053235367938,2021-11-26T22:46:49.000Z,
427,"would u guys wear this to avengers campus or no 🤨 it’s either this, a marvel shirt, or a black widow shirt😋 https://t.co/qfKYotd6VL",en,False,1464364985161641984,2021-11-26T22:46:33.000Z,
428,"the falcon and the winter soldier ✔️
black widow ✔️
loki
shang-chi
eternals ✔️
2º primeiros eps de hawkeye ✔️
aos poucos eu to me atualizando dona marvel",en,False,1464364984016715778,2021-11-26T22:46:33.000Z,
429,"Winter soldier &amp; Black widow💥

#teşkilat #zehser #marvel #blackwidow #wintersoldier https://t.co/GSteKmELOa",en,False,1464364801988124676,2021-11-26T22:45:50.000Z,
430,"@sevenseasofkaty 6 óbvio 

Bem a Katy em black widow",pt,False,1464364474543095809,2021-11-26T22:44:31.000Z,replied_to
431,"ayer vi los primeros capítulos de hawkeye que salieron y no habían ni pasado 5 minutos del primer cap y yo ya estaba llorando wiiii
voy a ver black widow otra vez, estaré comunicando lo que pase ;)",es,False,1464364372503920644,2021-11-26T22:44:07.000Z,
432,"Private meetings @ HOJ Library 3x &amp; I'm sobbing in the Hallway. ""Judge Taylor said you'll never get a trial! Agree to a mutual non-disparage with Hogan (A blowhards dream). Short skirts &amp; _ _ Pumps! Judge Payson Federal Court, the official Synagogue Black Widow Attire! #Priceless https://t.co/F1tYKRB7De",en,False,1464364143486590976,2021-11-26T22:43:13.000Z,quoted
433,"BLACK WIDOW 2004, ISSUE SIX https://t.co/FwZGWNo20V",en,False,1464363903048028164,2021-11-26T22:42:15.000Z,
434,"@wandasolsen Idk if this has been done in the comics since Kate is more heavily involved with the Young Avengers, but I hope new Hawkeye and new Black Widow become besties",en,False,1464363782516400131,2021-11-26T22:41:46.000Z,replied_to
435,@Johnmcnallymufc Loved the black widow gang after him mate,en,False,1464363192948297741,2021-11-26T22:39:26.000Z,replied_to
436,"@RobbyB3ll4s @RhysThom2 Best as I can figure out:

Endgame: October 2023
WandaVision: November 2023
Black Widow ECS: December 3, 2023
Falcon &amp; The Winter Soldier: ~April 2024
Shang-Chi: April 2024
Eternal's: June 2024
Far From Home: June-July 2024
No Way Home: July-October 2024
Hawkeye: Christmas 2024",en,False,1464363135674957825,2021-11-26T22:39:12.000Z,replied_to
437,playing Marvel’s Avengers for like the first time since the game launched and the only character i have any progress on is black widow. she’s like level 25 while everyone else is below 10 😭,en,False,1464363100082221060,2021-11-26T22:39:04.000Z,
438,"the algorithm of Twitter is something else Natasha is trending the nerds be thinking its Black Widow, yet South Africans be thinking igaze u Lorch wenzeni this time.",en,False,1464362852999962626,2021-11-26T22:38:05.000Z,
439,"Guardians of the Galaxy Vol.2
‌Spider-Man: Homecoming
‌Thor: Ragnarok
‌Black Panther
‌Avengers: Infinity War
‌Ant-man and the Wasp
‌Capitain Marvel
‌Avengers: Endgame
‌Spider-Man: Far From Home
‌Black Widow
‌Shang-Chi and the legend of the Ren Rings
‌Eternals
...",en,False,1464362801774972932,2021-11-26T22:37:53.000Z,replied_to
440,"@lean_973 hella marvel characters be doing that too
scarlet spider, black cat, black panther, black widow, etc",en,False,1464362443241451520,2021-11-26T22:36:27.000Z,replied_to
441,"@tractorgoth as black widow, irl they photoshop them off or pancake them out and it's a shame",en,False,1464362396663922688,2021-11-26T22:36:16.000Z,replied_to
442,Black widow https://t.co/dZks7GGgi3,en,False,1464362393983717387,2021-11-26T22:36:15.000Z,quoted
443,Antonia Dreykov Marvel Poster A3 Black Widow  #blackwidow #poster #antoniadreykov #12 https://t.co/02GDOUxycj https://t.co/wC47IQP61C,cy,False,1464362330469318670,2021-11-26T22:36:00.000Z,
444,SPIDER-MAN AND BLACK WIDOW https://t.co/3NfZM0q83F,en,False,1464362151628316672,2021-11-26T22:35:18.000Z,replied_to
445,"@BenjiBilly8 @UGCcinemas @badudeee Le Monde de Némo
Black Widow 
Avengers Infinity War / Toy Story 4
Fast And Furious 8 
Star Wars 9
Les Gardiens de la Galaxie 
Spider Man 
Star Wars 9 et maintenant le prochain Jurassic World",fr,False,1464361965749518338,2021-11-26T22:34:33.000Z,replied_to
446,Black Widow is giving Frozen vibes,en,False,1464361947277795330,2021-11-26T22:34:29.000Z,
447,Second Black Widow Trailer https://t.co/W2JqskDbb5 via @Karlwrites,en,False,1464361843338752006,2021-11-26T22:34:04.000Z,
448,Black widow trilogy? Nat coming back? https://t.co/dDfLqjfGg5,en,False,1464361786619142155,2021-11-26T22:33:51.000Z,quoted
449,@placesinsaigon yea ik ahaha i liked black widow more tho but i have an emotional attachment to her so,en,False,1464361759574310916,2021-11-26T22:33:44.000Z,replied_to
