created_at,tweet_id,text,lang,possibly_sensitive,type
2021-11-22 20:21:47+00:00,1466140490588471296,"Michigan health officials have confirmed 16,530 new cases of the coronavirus in the state and 358 additional deaths connected to COVID-19 since Monday. https://t.co/S7OTicWBDU",en,False,
2021-11-22 20:21:47+00:00,1466140489988681730,Have they no got covid yet and needing tae self isolate nut 😉 You're welcome pal 😂 https://t.co/4xybHrxDBI,en,False,quoted
2021-11-22 20:21:47+00:00,1466140489879486468,"Sore-loser Trump, the worst person in the world.

#covid #coronavirus #MAGA #liar #shame #disgrace #pandemic #LockHimUp https://t.co/pyB4SHQMco",en,False,quoted
2021-11-22 20:21:46+00:00,1466140488650612745,"Fizeram confinamentos, lockdowns, fechamento de escolas, pessoas foram levadas ao suicídio.
Os hospitais nunca estiveram lotados de pacientes de Covid.
Apenas 5% dos leitos de UTI foram ocupados por pacientes Covid.
Nunca houve motivo para histeria e pânico.
⬇️",pt,False,replied_to
2021-11-22 20:21:46+00:00,1466140488336035845,Niggas ain’t show a care in the world for Covid but want sympathy and tears when they catch it. https://t.co/Z7PAqyHITk,en,False,
2021-11-22 20:21:46+00:00,1466140487476297728,@RetiredRecently @CP24 You can still get COVID if you are vaccinated,en,False,replied_to
2021-11-22 20:21:46+00:00,1466140487019081729,"The $VIX right, sheesh. COVID is really horrible 😞",en,False,
2021-11-22 20:21:46+00:00,1466140485895049228,"@CMEPhillips @gloucesterrugby After your tweets about this I asked the question at the recent fans forum and they said Covid rules had prevented them up to now but that they definitely plan to have double headers with the ladies, Utd, age group teams when Covid rules allow later in the season",en,False,replied_to
2021-11-22 20:21:45+00:00,1466140484779323406,"📚
Worldwide prevalence of microbial agents' coinfection among COVID-19 patients: A comprehensive updated systematic review and meta-analysis

https://t.co/tYqzbjBcL4

#COVID19 #COVID19Papers #SARSCoV2",en,True,
2021-11-22 20:21:45+00:00,1466140483630022664,covid booster+Adderall= two unstoppable forces wreaking havoc upon my body. Adderall keeping me up whole the booster is making me ache and lethargic. pretty sure this is my first circle of hell,en,False,
2021-11-22 20:21:45+00:00,1466140483395198976,"Covid, a scuola i casi aumentano. Floridia: ""Situazione sotto controllo"". Ma i presidi lanciano l'allarme: il 70% delle classi in Dad alla scuola primaria - Orizzonte Scuola.
https://t.co/QzPdfhJMVV",it,False,
2021-11-22 20:21:45+00:00,1466140483130953741,"@luthatron @artfxdnb @domandroland So if it’s not on the BBC, it didn’t happen??? 
https://t.co/jN1zsicrMR

https://t.co/RBcFBHfBoo

https://t.co/ngXcFUoTbO",en,False,replied_to
2021-11-22 20:21:45+00:00,1466140482468261889,No quiero más variantes de COVID por favor https://t.co/kAHxyyZwT8,es,False,
2021-11-22 20:21:45+00:00,1466140481927188485,https://t.co/AlNNKysA0r,und,False,
2021-11-22 20:21:45+00:00,1466140481801314304,"@NatPoliceAssoc Covid is the #1 killer of all of you chauvins right now, and I can honestly say this is the first time I'm glad the virus exists. DON'T get vaccinated and DON'T wear masks. The more of you that croak, the better.
#ACAB",en,False,
2021-11-22 20:21:44+00:00,1466140477975982081,"Some people acted like I was accusing Trump of doing something he wasn't capable of, when I suggested that he knew he had Covid prior to the debate.
He was yelling/projecting precisely because he KNEW he had Covid.
It's like knowingly having HIV and engaging in unprotected sex. https://t.co/Qd88KRaQq4",en,False,quoted
2021-11-22 20:21:43+00:00,1466140476969418752,@Frederi64496113 @bmolo316 @lsferguson I am positive neither of us knows how many vaccinated people are in the hospital with covid-19 symptoms right now. I believe the vaccine can reduce my chances of going to the hospital not guarantee anything. I chose to get vaccinated but I do not support mandates.,en,False,replied_to
2021-11-22 20:21:43+00:00,1466140476302581773,Where these names for the covid remixes be coming from lol,en,False,
2021-11-22 20:21:43+00:00,1466140476248145923,"New #Texans from Houston Chronicle — Texans cancel practice, send players home for non-COVID illness precaution https://t.co/kfhqBVY6cb",en,False,
2021-11-22 20:21:43+00:00,1466140475686014979,"@JalavaHenna @terhikoulumies Massarokotuksilla epidemian aikana luodaan vääristynyt evoluutiopaine ja virus pakotetaan muuntumaan vaaralliseksi. Jos se tehdään myös lasten kohdalla niin voi syntyä lapsillekin vaarallinen virus. Sitten ei tarvitse enää kysyä että onko aito pandemia.

https://t.co/CnCU2Zqnoa",fi,False,replied_to
2021-11-22 20:21:43+00:00,1466140475656572933,"@PayerSusan @TonyHussein4 @TonyHussein * your excuse
How does Florida have the lowest daily case rate per capita in the nation after curtailing vaccine and mask mandates? Why won't Biden consult with DeSantis to see what has worked for them if he genuinely wants Covid infections to decline?",en,False,replied_to
2021-11-22 20:21:43+00:00,1466140474515898374,Sinds covid 19 er is zijn ze langzaam maar zeker alles aan het afschalen geen sinterklaas geen winkels geen kerst geen plezier meer alles is code iets,nl,False,
2021-11-22 20:21:43+00:00,1466140474050240518,"@theodorus_VII @annstrikje Gelukkig zijn we niet alleen afhankelijk van het RIVM voor data.

https://t.co/2klExzB5Kf",nl,False,replied_to
2021-11-22 20:21:42+00:00,1466140472989134863,"@DreamJeanie73 @flossyflange Most of my work colleagues are dbl vx and booster. We have had so many off with covid.
I have had covid am unvxd, been in very close contact with people who have covid since my recovery and I haven’t caught it again.
I know vxd people on their 4th covid infection.
But Science…",en,False,replied_to
2021-11-22 20:21:42+00:00,1466140472884154368,@LilithAssyria Not just California. But San Francisco! One of the most draconian of Covid cities. Only person allowed to not wear a mask is the mayor!,en,False,replied_to
2021-11-22 20:21:42+00:00,1466140472787750912,Video: Senior Cardiologist Warns Link Between Covid Vaccine And Heart Disease Being Ignored https://t.co/8CkhkBEAKg #realnews #feedly,en,False,
2021-11-22 20:21:42+00:00,1466140471491706890,@catturd2 https://t.co/eqFJVnux2G,und,False,replied_to
2021-11-22 20:21:42+00:00,1466140470443139072,@OccupyDemocrats So cause he died of covid you're saying he's wrong??,en,False,replied_to
2021-11-22 20:21:42+00:00,1466140470174793732,"@GuilleOZurita @VomoriHiko y dicen que el covid nacio de un murcielago, ironia?",es,False,replied_to
2021-11-22 20:21:41+00:00,1466140468576718866,"@callanswag2 @HeinonenHelena @ReutersFacts Well... 1. Wrong, the rates of serious cardiac events among healthy young people infected with covid are ridiculously low, B. then made even lower once put the whole youth population in the denominator.  Stop giving this short term garbage to healthy young people",en,False,replied_to
2021-11-22 20:21:41+00:00,1466140467041488902,"@Itscora 🤔
https://t.co/z7N12SkgCj",und,False,replied_to
2021-11-22 20:21:41+00:00,1466140467007873024,"@adriandix I love the term ""Covid Related Deaths"". eg Broken neck from car accident but with a positive covid test. Meanwhile you ruin peoples businesses and lives.",en,False,replied_to
2021-11-22 20:21:41+00:00,1466140467003891717,GOP Senator: 'Biden Administration Doesn't Care About Drug Overdoses' https://t.co/JZXxCFRDPM via @YouTube THE DRUGS ARE KILLING MORE THEN BIDENS COVID CRAP. HE ALSO HAS A OPEN BORDER AND LETTING IN COVID PEOPLE.,en,False,
2021-11-22 20:21:41+00:00,1466140465254866950,@LewCrisp @victorkibalchic @lyncho1980 @OptusSport Have you seen the number of excess non covid deaths happening in the home? Is it the vaccine? I can’t say for sure but the problem is nobody wants to ask the question.,en,False,replied_to
2021-11-22 20:21:41+00:00,1466140464952659972,"SAN FRANCISCO [Breaking COVID update]:
It's been more than a week since the city was witness to a brazen burglary in Union Square...",en,False,
2021-11-22 20:21:41+00:00,1466140464944492552,"But of course those deaths don't matter, right? https://t.co/fVQyMsey2Z",en,False,
2021-11-22 20:21:40+00:00,1466140464537604100,@primmzx Pls link actual reputable sources 😭😭 https://t.co/2J07PrEShf,en,False,replied_to
2021-11-22 20:21:40+00:00,1466140464495661059,"@ScottAdamsSays I enjoy your tweets and they often make me think.  It seems we have a difference of opinion.  I believe in God, but not really the COVID vaccine.  You believe in the vaccine, but not God.  I’m very comfortable with my position and I pray that you might reconsider your position.",en,False,replied_to
2021-11-22 20:21:40+00:00,1466140463644168218,"@Surgeon_General https://t.co/QQhpzey4cG
State of Illinois Definition of a CoVID-19 Death
(If you were covid positive at time of death)

Also could be a probable case that has no confirmation of covid. 
Basically if you die with a snotty nose you are a covid death.",en,False,replied_to
2021-11-22 20:21:40+00:00,1466140463514066944,@muppet_mastertm @lowfreqfilms @rahmanfaizer_ It is rare. But 1918 is a good example of it happening. So it’s not a fact. It’s a likelihood. Too many anti-vaxxers are trying to discredit covid as much as possible when there are so much more to learn about it.,en,False,replied_to
2021-11-22 20:21:40+00:00,1466140463006511106,@ANTHONYBLOGAN You better stay home then. Don't forget to wear 2 masks and a faceshield 😂. Looking for the day COVID is out of the news unless it's about Fauci being arrested for crimes against humanity.,en,False,replied_to
2021-11-22 20:21:40+00:00,1466140462973165588,"@centristjim1 @BBCSport I see you intimate this issue here, agree on this. Lots of excess deaths may be due to lockdown/covid impact on NHS infrastructure. Forgetting any of the speculative stuff, our policies are now causing excess non-covid deaths.

https://t.co/J1AbzyuOJc",en,False,quoted
2021-11-22 20:21:40+00:00,1466140462239080452,"#BREAKING: Moderna Inc could have a COVID-19 booster shot targeting the Omicron variant tested and ready to file for US authorization as soon as March, the company's president said on Wednesday.#BreakingNews
#news #coronavirus #VariantOmicron #NuVariant #OmicronVariant #vaccine",en,False,
2021-11-22 20:21:40+00:00,1466140461857488903,@CNBC PLEEEESE. We are going to have 10-15 new variants. Why are stocks on such a roller coaster? Why pull the trigger daily and use new Covid variants as the excuse? Just stop!!,en,False,
2021-11-22 20:21:40+00:00,1466140461182210052,That's two the Patriots have had this week end up the COVID-19 list Buffalo Game Monday may  not happen may be played Tuesday if the Team has any more COVID pop ups,en,False,
2021-11-22 20:21:39+00:00,1466140459516907524,"Mara's Christmas Wish has a new leader and the giveaway is coming up. Click the link for details on how to volunteer or get food or toys this Christmas. 
https://t.co/YY7w8yvPz3",en,False,
2021-11-22 20:21:39+00:00,1466140458682392577,"If person had been out &amp; about how would they know no contact w/tourists? Ban on travel to Germany? If you don't stop movement; you cannot stop spread. Becuz of Trump &amp; @GOP,. we will have covid variants for years, becuz THEY BETRAYED AMERICANS by REMOVING China security monitors https://t.co/C5530XVtUh",en,False,quoted
2021-11-22 20:21:39+00:00,1466140458644606980,"@nohelltogoto @coreyjro @BretWeinstein Why is it too early? It's antigenic drift, not shift. It's not going to make your body have the experience of encountering a novel virus as an adult which was always the only reason to worry about COVID&gt;",en,False,replied_to
2021-11-22 20:21:39+00:00,1466140458204254215,"fun fact: the us will never have a lockdown ever again. they do not care. at all. anyway, please continue your overworked, underpaid job. oh wait you just got hospitalized from covid? aw sorry but you're fired :)",en,False,
2021-11-22 20:21:39+00:00,1466140457583321088,@EmeraldCityHky @EmeraldCityHky What about Gio? Is he still on COVID protocol? Hakstol didn't say in the morning brief.,en,False,replied_to
2021-11-22 20:21:39+00:00,1466140457382076419,@FieldYates NFL is mis-handling the Covid pandemic this season.,en,False,replied_to
2021-11-22 20:21:39+00:00,1466140457222778890,Interesting Richie Allen show tonight. All about the financial system and how it relates to the current covid/vaccine/health pass situation https://t.co/UUOjkGb1dG,en,False,
2021-11-22 20:21:39+00:00,1466140456924897280,"@TomPoole007 @talkRADIO @TVKev @LiddleRod The sun, masks and the covid vaccine are all the same level of trash",en,False,replied_to
2021-11-22 20:21:39+00:00,1466140456820035586,#Breaking --  The Walmart store at 1550 S. Valley Drive in Las Cruces will close as of 2 p.m. today. https://t.co/P83YTIy4fz,en,False,
2021-11-22 20:21:38+00:00,1466140456140644352,El Covid tiene más capítulos que Betty la Fea.,es,False,
2021-11-22 20:21:38+00:00,1466140456006430723,@stephenasmith @ShannonSharpe @getnickwright @Realrclark25 @KendrickPerkins @RealSkipBayless  Now why KYRIE not wanting the vaccine was such a big deal! LeBron vaxxed and what good it did him? Because it's useless and pointless if you still can get Covid and pass it on to others.,en,False,
2021-11-22 20:21:38+00:00,1466140455582801926,"Clase de 15 años. La profesora pregunta, por un caso Covid en el cole, que quién no se ha vacunado. Se levanta una chica. Algunos se ríen. Otros le preguntan si es antivacunas. No contesta. Se pone roja. Mi hijo se ha vacunado, pero esto me parece una puta mierda de situación...",es,False,
2021-11-22 20:21:38+00:00,1466140455222063105,First confirmed US case of the omicron variant detected in California: COVID-19 updates https://t.co/petOitBFr7 via @usatoday #California #Sacramento #CDC #NIH #Biden #bidenadministration #WhiteHouse #OmicronVariant #Omicron #covidvariant #COVID19 #DemVoice1 #democrats,en,False,
2021-11-22 20:21:38+00:00,1466140454949371904,@Natarlux @beingrealmac Brandon shouldn't have made promises he couldn't keep while blaming Covid on Trump. It's way worse now. #LetsGoBrandon 🖕,en,False,replied_to
2021-11-22 20:21:38+00:00,1466140454760718345,@ChristinaPushaw @kaitlancollins @GovRonDeSantis But I thought this state had the strictest Covid RESTRICTIONS? How can this be?,en,False,replied_to
2021-11-22 20:21:38+00:00,1466140454022430721,@Kuifjesdream Covid excuses wel 2021,en,False,replied_to
2021-11-22 20:21:38+00:00,1466140453598867462,"People please if they don’t know anything about the Covid 19, or the Delta what make you think they know  about a variant that just got off a flight to California. Just 🙏🏾 it doesn’t take another 700k.",en,False,
2021-11-22 20:21:38+00:00,1466140453586313218,OFRASALUD: #Covid está en el aire. Reduce el riesgo. Sergio C... https://t.co/DLOeou0e5l,es,False,
2021-11-22 20:21:38+00:00,1466140452382412803,"@amithpadiath @Indian1125356 @vijayanpinarayi @RBI And You are telling all these Due to covid cases. Bcoz it happened in that time. Yes at that time Yamraj only taking Covid cases only no Heart attacks, No Dinki, No Aged deaths

Whats is the logic 😂😂😂
Just bluffing",en,False,replied_to
2021-11-22 20:21:38+00:00,1466140452281892866,"@Ws_Viking anyway, 1 in 416 Americans didn't die horrifically just for you to go on twitter and try to ""get"" people. We got some holiday spikes to come.
and I do hope I am wrong and you are right.  I would happily accept being wrong. So far all efforts minimizing COVID have been far off.",en,False,replied_to
2021-11-22 20:21:38+00:00,1466140452256690177,@rtve Anda y ahí no hubo prisa por vender vacunas no? No era tan rentable como la del covid.,es,False,replied_to
2021-11-22 20:21:37+00:00,1466140451497521153,"Ülkelerin covid ile imtihanı,  İngiltere omicron varyantı için bazı ülkelere seyehati yasakladı, bazı avrupa ülkeleri sınırları kapatma hatta ciddi önlemleri almaya başladı Türkiye: önemli bir durum yok endişe etmeyin",tr,False,
2021-11-22 20:21:37+00:00,1466140451413630980,"#acarreados #AMLOFEST #3erInformeDeGobierno #GobiernoDeInutiles #amloversidiotizados #GobiernoDePayasos 🤡
#ChairosIdiotizados
#lopezCORRUPTO
#Covid_19
#COVID19mx https://t.co/3qMya3KiRz",und,False,quoted
2021-11-22 20:21:37+00:00,1466140450843205638,@ASFleischman @AnnCoulter Fauci’s role in the development and financing of covid - gain of function research - and then lying about its origins proves his evil intentions. Period!,en,False,replied_to
2021-11-22 20:21:37+00:00,1466140450352418827,Far-right radicalization interwoven with COVID conspiracist organizing as it spreads globally https://t.co/zLDu98UIfc,en,False,
2021-11-22 20:21:37+00:00,1466140450012680201,I call horseshit on this because ours have the cleaners do it and have done for over a year but odd how those so against medical science of a vaccine and treatment for covid are absolutely fine with medical science to fix all other things. #hypocrites #UsForThem #NoUsForThem https://t.co/pyCsz3q2pK,en,False,
2021-11-22 20:21:37+00:00,1466140449220042760,A3: New and unexpected challenges arose due to the pandemic. Here are key considerations for school leaders as they continue to prepare students for life after high school amidst the impacts of the pandemic: https://t.co/jeCOkI91aU  #StudentPathwaysChat #GradNation https://t.co/grModYaHQR,en,False,quoted
2021-11-22 20:21:37+00:00,1466140449056428032,"Vakcinējaties.
Garais Covid vecumgrupā līdz 65 uz pusi palielina varbūtību nomirt nākamā gada laikā pēc Covid no nesaisīstām slimībām, jo būtiski pasliktinājies vispārīgais veselības stāvoklis. https://t.co/NF5do4L6Rr",lv,False,
2021-11-22 20:21:37+00:00,1466140448192303109,"@AmyTanMD Fisman: we are not at endemicity yet. 

Amy Tan: is there any place in Canada where Covid has hit an endemic state.

Fisman: No

#bcpoli",en,False,replied_to
2021-11-22 20:21:36+00:00,1466140444413378574,"@BFactory2020 @KathieDarby1 It’s not like he’s forgotten. He happened. Impulsivity/recklessness continue to echo. However, Trump is not the primary motivation to push back on Antiwoke hyperbole or straight up unevidenced COVID BS…to names few big topics. Some ideas are sloppy w/out Trump in the equation",en,False,replied_to
2021-11-22 20:21:36+00:00,1466140443977162754,@ABC Why was this traveler aloud to leave South Africa.We are all tired of hearing about covid and Tran sexuals,en,False,replied_to
2021-11-22 20:21:35+00:00,1466140443339476993,Mass vaccination fails to halt Covid transmission rates – study @jacindaardern  @nzlabour @chrishipkins @AshBloomfield @radionz @NZMorningReport @NewshubNZ https://t.co/1F9bxdxssb,en,False,
2021-11-22 20:21:35+00:00,1466140442043437058,"@Barrabarra5 @ljosmyndari1 @atrupar Yes. The rumor at the time was that TFG was indeed infected with COVID and his intention was to skip the pre debate test then for Biden to get COVID. Then TFG would blame his infection on Biden. 
Biden didn't become ill. https://t.co/6eKZHEq0uK",en,False,replied_to
2021-11-22 20:21:35+00:00,1466140440747458566,School Covid absence up 60% in England in two weeks https://t.co/wnujVCJCzv,en,True,
2021-11-22 20:21:35+00:00,1466140439996686336,"CEO's have it made. 
We struggle here in the middle class while our tax dollars are diverted to Illegal Aliens and given as Covid Relief, Unemployment Benefits, to pay Healthcare and Welfare to the needy

Be nice to have $1M as your starting point before paying  Inflation prices",en,False,replied_to
2021-11-22 20:21:35+00:00,1466140439573151753,"la pereza que me da el tema covid, vacunación, omicron y su poota madre",es,False,
2021-11-22 20:21:35+00:00,1466140439522775040,"The three biggest public health developments of my lifetime:

1) PrEP/PEP
2) COVID vaccines
3) juul/vaping

would be wonderful if all three were all as easy to get for those who want them as covid vaccines already are",en,False,
2021-11-22 20:21:34+00:00,1466140439275352071,"⁦@RepRagan⁩ was a pilot, and has had as many as 27 businesses. He has been against: early childhood Ed, teacher unions, gay marriage, just to name a few. Has been for: stigmatizing immigrants. Which certainly qualifies him to bully physicians, right? https://t.co/spEOvOjKTV",en,False,
2021-11-22 20:21:34+00:00,1466140438818172935,"Sachant qu’environ la moitié des patients Covid hospitalisés en réanimation en ressortent dans un sac mortuaire, quel impact sur la mortalité aurait le doublement du nombre de lits de réanimation ? 
Vous avez 4 secondes. https://t.co/kkh5d3MdiA",fr,False,quoted
2021-11-22 20:21:34+00:00,1466140437543100421,@thoughtpoliceTP @TVKev And I thought covid was bad.,en,False,replied_to
2021-11-22 20:21:34+00:00,1466140437429821448,#NotaDSN 01dic2021 21:00h #COVID19 Situación actual #Coronavirus 🇪🇸 Seguridad frente a pandemias y epidemias #VacunaCOVID19 #YoMeVacunoSeguro https://t.co/QHyUpUaMRf https://t.co/IobYQqJ9l0,es,False,
2021-11-22 20:21:33+00:00,1466140435127181318,"@Surgeon_General https://t.co/QQhpzey4cG
State of Illinois Definition of a CoVID-19 Death
(If you were covid positive at time of death)

Also could be a probable case that has no confirmation of covid. 
Basically if you die with a snotty nose you are a covid death.",en,False,replied_to
2021-11-22 20:21:33+00:00,1466140434661613580,"""Sanctity of life"" : hating gun control, brown kids, the houseless, covid masks, needle exchanges, food stamps, free school lunches, public healthcare, trans people, worker safety laws, unions, clean energy...what a load. On-demand Abortion for all. Forever.",en,False,
2021-11-22 20:21:33+00:00,1466140432769843203,"So deaths suspected to be a result of the vax need a coroner sign off, yet every death within 28 days of a positive PCR test are immediately classed as covid deaths. Sounds a lot like medical fraud to me. https://t.co/IAcKhRZMUR",en,False,quoted
2021-11-22 20:21:33+00:00,1466140431297572866,Omicron variant identified in U.S.: First case of covid-19 linked to new variant found in California - The Washington Post https://t.co/hjX0rToC2u,en,False,
2021-11-22 20:21:32+00:00,1466140431050174467,@tryanonysaurus @BlrCityPolice Thanks for your FAKE concerns. Ask them if they filed any cases against your beloved TS when he got innocent Muslims fired from the BBMP war room in peak covid. They got called terrorists and never got their jobs when it was proven he was wrong. Did they? Meanwhile the bed scams,en,False,replied_to
2021-11-22 20:21:32+00:00,1466140431025160192,"@Nunyabizz1776 I have started seeing Bitcoin bots getting involved in anti-vax / covid threads. 

Is the same happening in US?",en,False,replied_to
2021-11-22 20:21:32+00:00,1466140430932791304,"#Covid 😷🦠 Antonio Guterres, secretario general de la ONU, pidió que en lugar de cerrar fronteras, los países hagan más test a los viajeros o tomen otras medidas ""verdaderamente eficaces"" 👇 https://t.co/G01NeR3yKH",es,False,
2021-11-22 20:21:32+00:00,1466140430060310528,"In January 2021, Russel M Nelson publicly advocates vaccinations and receives one. https://t.co/Ic7MnmYdra",en,False,replied_to
2021-11-22 20:21:32+00:00,1466140429460688898,@TheGuy_Stewart @Tecabook1 @obispojaen Me parece que se están dando pasos en un camino ciertamente muy peligroso desde hace un tiempo aprovechándose de eso de la pandemia. Quizás ahora mucha gente no se da cuenta porque está instalada en la enfermedad social llamada Paranoia Covid. Pero en el medio-largo plazo se verá,es,False,replied_to
2021-11-22 20:21:32+00:00,1466140427636154380,@Dschmiez We had an emergency fund but then we got Covid and had to spend it all on bills 😭 Everytime we get a little bit ahead something happens that knocks us back down.,en,False,replied_to
2021-11-22 20:21:32+00:00,1466140427417894913,@newsmax @Logan_Ratick I thought Biden was going to get us out of this covid I guess his magic wand didn't work huh. What's really dumber is that he shut down flights from Africa when the scientist from Africa said this variant was not deadly. Don't come in the southern border that's not shut down.,en,False,replied_to
2021-11-22 20:21:32+00:00,1466140426965037060,"covid turpina mutēt, jo neviens no jaunajiem paveidiem nav nosaukts par omega. pēc tam vienkārši nav kur. finito.",lv,False,
2021-11-22 20:21:31+00:00,1466140426281361410,"@02percent_ @ReutersFacts Dude, that is not long-term. That's less time than it takes for my benefits to kick in at work, ffs.

...and irrationally fearful? You've people trying to mandate an entirely new form of vaccine onto everyone when only a statistical minority have issues with Covid.",en,False,replied_to
2021-11-22 20:21:31+00:00,1466140425819811845,@covid got all the @healthyatanysiz ppl to start exercising https://t.co/pfKCW2wNgW https://t.co/SFzQlKS7nb,en,False,quoted
2021-11-22 20:21:31+00:00,1466140425199271953,"@NickAdamsinUSA Lets see little Nicky then your hero Donald J. Trump, Ted Cruz, Josh Howley, Jim Jordan all should be in jail - especially your hero Trump - went on Debate last year knowing he had Covid - what your answer to that Little Nicky - only famous for kissing trump ass",en,False,replied_to
2021-11-22 20:21:31+00:00,1466140423970336773,"@matheuslaneri Ary Fontoura, óbvio.

Um torce pro Covid Futebol Clube e a Juliane então nem se fala.",pt,False,replied_to
2021-11-22 20:21:31+00:00,1466140423483576325,"The first case of the omicron variant of COVID-19 has been identified in the U.S. The case was detected in a 2 shot vaccinated person, experiencing mild symptoms, in San Franciso, CA, who returned from South Africa on Nov 22. 📽️⬇️

😷 #ShowLoveWearAMask

 https://t.co/Z8nP0q0yhD",en,False,
2021-11-22 20:21:31+00:00,1466140422921617408,"The vaccines don’t work, COVID was manmade, there is massive election fraud, we are not facing a mass extinction event, and Twitter is Fascist.",en,False,
2021-11-22 20:21:30+00:00,1466140422691082255,"But of course those deaths don't matter, right? https://t.co/VWWEJ5yQwr",en,False,
2021-11-22 20:21:30+00:00,1466140422447812608,"@5317006 @NancyMAGAmonkey I gave you answers.

That you do not like them is not an excuse to post the same drivel.

The vaccines for covid are poison.

And your attempts to label me as anti vax are sickening.",en,False,replied_to
2021-11-22 20:21:30+00:00,1466140421277597714,"Quindi per fare diventare il Covid endemico secondo i no vax i giovani e forti dovevano affrontarlo senza vaccino, ma fatevi due clisteri di candeggina. Ah già fatto?
#vaccinatevi_e_basta",it,False,
2021-11-22 20:21:30+00:00,1466140420518391810,"Like many others I spent the run up to Christmas last year working in vaccine clinics. I then contracted covid myself on the 22nd Dec. I couldn't see my wider family, couldn't even cross the border to see them outside. 

So does this matter?

Yes. Yes it does. https://t.co/cV0cGnubC3",en,False,quoted
2021-11-22 20:21:30+00:00,1466140419243323397,Covid really changed a lot,en,False,
2021-11-22 20:21:30+00:00,1466140419213910025,"¡Ay!… me tienen harto con las variantes esas del COVID 😪😪 

(Y sí, estoy vacunado -4 veces, para ser exactos- para que no vengan a decirme: “pues vacúnate” 😂😇)",es,False,
2021-11-22 20:21:30+00:00,1466140418899419137,"Ayer me dijo una amiga q tuvo Covid después d la primera dosis d Abdala, q estuvo en UCI q lo q vio allí fue horrible, negligencia x todos lados y q una cama valúa 100 mil cup @DiazCanelB este es el sistema d salud bueno y gratuito q usted dice? #CubaMata",es,False,
2021-11-22 20:21:29+00:00,1466140417699684353,"@AliotoJohn @skarlamangla it's called a ""break-through"" infection – you can still get covid if you're vaxxed",en,False,replied_to
2021-11-22 20:21:29+00:00,1466140417666293760,@fomocapdao This is the true Covid fix,en,False,replied_to
2021-11-22 20:21:29+00:00,1466140417355882504,"@disclosetv Can’t test for variants, PCR tests can’t differentiate between flu and COVID or even a cold. I call bullshit.",en,False,replied_to
2021-11-22 20:21:29+00:00,1466140417171275800,Scientists detected the virus in 3 white-tailed deer in Quebec's Estrie region. https://t.co/qeByueZWlX,en,False,
2021-11-22 20:21:29+00:00,1466140415304900612,Anti-vaxx Christian broadcaster Marcus Lamb dies of Covid aged 64 https://t.co/4UYeirIMvy via @Yahoo,en,False,
2021-11-22 20:21:28+00:00,1466140412918341637,UK football stadiums are still full with 30K+ Covid cases. How are we being blocked from traveling by these people? https://t.co/28AojzeZRU,en,False,
2021-11-22 20:21:28+00:00,1466140412838506499,@BillyDStarchild I wonder if that woman caught Covid?,en,False,replied_to
2021-11-22 20:21:28+00:00,1466140411290963981,#arrestfauci 🚨🚨 Top ICU Doctor Suspended After Suing Hospital for Banning Life-Saving COVID Treatments • Children's Health Defense https://t.co/YnRTJ08om6,en,False,
2021-11-22 20:21:27+00:00,1466140410045153286,"@BobShunkle @silviainsydney9 If cases go up you shouldn't just brush it off. When I mean people won't go to get tested, I mean that more as in a protest against their governments. I don't have evidence for this next claim, but I believe that at least 20% of Covid cases aren't reported for any given reason.",en,False,replied_to
2021-11-22 20:21:27+00:00,1466140409898299396,"@geloraco hutang di Indonesia membengkak, korupsi, kemiskinan, covid, rendahnya sdm, sulitnya akses pekerjaan dan usaha, resiko2 kemiskinan dan hutang yg tinggi krn faktor ekonomi yg lemah dan tdk stabil, pengangguran, pailit, dll.",in,False,replied_to
2021-11-22 20:21:27+00:00,1466140409604706305,@catturd2 anyone test positive for covid and was told what variant it was?!?,en,False,replied_to
2021-11-22 20:21:27+00:00,1466140409407680517,#Covid_19  and Your #Health  https://t.co/0p5GjhRTfM via @CDCgov,en,False,
2021-11-22 20:21:27+00:00,1466140409235587074,"Daily provincial COVID-19 statistics by date and geographic zones including active cases, recoveries and confirmed variants of concern can be found on the dashboard at
https://t.co/8o5DmErZmU",en,False,replied_to
2021-11-22 20:21:27+00:00,1466140408736587786,@tvanouvelles Pas trop de craintes par rapport a la Covid ici. Par contre des craintes par rapport au politiques de nos dirigeants aidés par les médias qu'ils paient a gros prix depuis 2 ans alors là oui,fr,False,replied_to
2021-11-22 20:21:27+00:00,1466140408711454721,"@Inspiri58050086 @dgmoore75 ..so yes I'm probably biased.

But I don't think those who've opposed practically everything the govt has ordained have been acting rationally.

Had every one rigidly applied covid regulations hand washing etc, we would have knocked this on the head..bar a few rules on foreign..",en,False,replied_to
2021-11-22 20:21:26+00:00,1466140404143775744,"@tiniebeeb And everyone in their 40's just died 😂

I hear what you are saying though.. your late teens were overhauled by Covid nonsense.",en,False,replied_to
2021-11-22 20:21:26+00:00,1466140403837685766,"@usefulhaiku Makes sense... keeping with the Bell Pottinger brief...pre-and post-Covid South Africa can still be hung around minorities' neck!

Whilst the Majority is unemployed, majority gets grants and most importantly the majority vote ANC! https://t.co/nOZojAQFo6",en,False,replied_to
2021-11-22 20:21:26+00:00,1466140402340315148,"@bryan_caplan covid rules is not the only reason we moved from WA to TX, but it’s certainly one of the reasons",en,False,replied_to
