tweet_id,created_at,lang,text,possibly_sensitive,type,clean_tweet
1465928309762666496,2021-12-01 06:18:39+00:00,en,@ChefScott_ Gonna start again once covid subsides 😅,False,replied_to,gonna start again once covid subsides
1465928309489876998,2021-12-01 06:18:39+00:00,und,@ChuckCallesto https://t.co/rRHrd7XKN8,False,replied_to,
1465928308093239298,2021-12-01 06:18:38+00:00,en,@vanillaman Yes! If you want a Covid pass you need to log on to https://t.co/bOlpjDOEMQ pass (just google Covid pass &amp; only use gov links,False,replied_to,yes! if you want a covid pass you need to log on to
1465928306126200834,2021-12-01 06:18:38+00:00,en,".@IChotiner speaks with @tuliodna, the director of the Centre for Epidemic Response and Innovation, in South Africa, about the emergence of the Omicron variant, and what happens next. https://t.co/AglvBDfZQu",False,,speaks with the director of the centre for epidemic response and innovation in south africa about the emergence of the omicron variant and what happens next
1465928306092503042,2021-12-01 06:18:38+00:00,in,"Masyarakat tidak usah khawatir terlalu berlebihan, karena, apapun variannya, selama kita menjalankan protokol kesehatan ketat secara disiplin dan kolektif, 
#ProkesCegahCovid3 https://t.co/jxzPcX1I5M",False,replied_to,masyarakat tidak usah khawatir terlalu berlebihan karena apapun variannya selama kita menjalankan protokol kesehatan ketat secara disiplin dan kolektif
1465928304637059072,2021-12-01 06:18:38+00:00,en,"@Gracie5111 Covid had a big part in that, nobody wanted products that were in another person's home, that they packaged up into a little bag, and dropped on your doorstep.",False,replied_to,covid had a big part in that nobody wanted products that were in another person's home that they packaged up into a little bag and dropped on your doorstep
1465928304486010880,2021-12-01 06:18:38+00:00,in,Hal ini diharapkan agar Indonesia bisa mencegah penyebaran COVID-19 varian Omicron menjelang libur Natal dan Tahun Baru. #ProkesCegahCovid3 https://t.co/83dwwUITHy,False,replied_to,hal ini diharapkan agar indonesia bisa mencegah penyebaran covid 19 varian omicron menjelang libur natal dan tahun baru
1465928302892253184,2021-12-01 06:18:37+00:00,in,"Juru Bicara dan Ketua Tim Pakar Satuan Tugas (Satgas) COVID-19 Prof. Wiku Bakti Bawono Adisasmito mengimbau masyarakat untuk tetap disiplin menjalankan protokol kesehatan (prokes) ketat. #ProkesCegahCovid3 
https://t.co/1hro5tpaoU",False,,juru bicara dan ketua tim pakar satuan tugas (satgas) covid 19 prof wiku bakti bawono adisasmito mengimbau masyarakat untuk tetap disiplin menjalankan protokol kesehatan (prokes) ketat
1465928300291895301,2021-12-01 06:18:37+00:00,es,"En Aragón se ha aceptado la mierda del pasaporte covid. Hemos pasado de saquear y violar a medio Mediterráneo sin que nadie nos hiciese frente a esto, vergonzoso",False,,en aragon se ha aceptado la mierda del pasaporte covid hemos pasado de saquear y violar a medio mediterraneo sin que nadie nos hiciese frente a esto vergonzoso
1465928299348172801,2021-12-01 06:18:36+00:00,fi,"@toirainen Lopputulemaahan ei voida tietää, mutta se tiedetään mitä nyt kannattaa tehdä.

Rokotetaan mahdollisimman moni, jotta voidaan pitää mahdollisimman pieniä rajoituksia. Samalla odotellaan tietoa tehosteiden ja varianttirokotteiden tehosta ja uusia lääkkeitä.

https://t.co/nTeSEoz8GN",False,replied_to,lopputulemaahan ei voida tietaa mutta se tiedetaan mita nyt kannattaa tehda rokotetaan mahdollisimman moni jotta voidaan pitaa mahdollisimman pienia rajoituksia samalla odotellaan tietoa tehosteiden ja varianttirokotteiden tehosta ja uusia laakkeita
1465928298706386947,2021-12-01 06:18:36+00:00,en,"@JuliaHB1 13 x better immunity if you have had Covid compared to “Jabs.” Great research from Israel. When will people wake up to reality? I amazed how people just go along with anything the government says, it’s truly frightening. https://t.co/WGt8NHTdNQ",False,replied_to,13 x better immunity if you have had covid compared to jabs  great research from israel when will people wake up to reality? i amazed how people just go along with anything the government says it's truly frightening
1465928298681323520,2021-12-01 06:18:36+00:00,en,2 Cases Of Omicron COVID Variant Detected In Nigeria https://t.co/VzYCgzCWzc,False,,2 cases of omicron covid variant detected in nigeria
1465928297376886785,2021-12-01 06:18:36+00:00,en,Is it really as simple as these people just don’t want acknowledge they were wrong about everything? I have read people who have lost many in their family from COVID and still refuse to get vaccinated. WTH??,False,,is it really as simple as these people just don't want acknowledge they were wrong about everything? i have read people who have lost many in their family from covid and still refuse to get vaccinated wth??
1465928297066364932,2021-12-01 06:18:36+00:00,en,Omicron: Two doctors test positive for strain despite three Covid vaccinations #SmartNews  https://t.co/NocTsQ4orv,False,,omicron two doctors test positive for strain despite three covid vaccinations
1465928296399523840,2021-12-01 06:18:36+00:00,de,@MPKretschmer Sachsen...Sachsen... war da nicht was... richtig... ständiges Ignorieren der Covid-Auflagen.... und nun Hr. KRETSCHMER.... AUFGEWACHT?,False,replied_to,sachsen sachsen war da nicht was richtig standiges ignorieren der covid auflagen und nun hr kretschmer aufgewacht?
1465928292305813507,2021-12-01 06:18:35+00:00,hi,"@whokumargaurav सरकार का नया फंडा
Covid - 19 की आड़ में
 बेरोज़गार जाए भाड़ में
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
@RailMinIndia",False,replied_to,srkaar kaa nyaa phNddaa covid 19 kii aadd' meN beroj'gaar jaae bhaadd' meN
1465928290913378309,2021-12-01 06:18:34+00:00,en,"@hlubizer @mickeydedrinker When the covid R350 grant started,A man donated R300 to bushiri and remained with Only R50 for food. There stupidity is on another level",False,replied_to,when the covid r350 grant started a man donated r300 to bushiri and remained with only r50 for food there stupidity is on another level
1465928288191266817,2021-12-01 06:18:34+00:00,en,"Your chances in UK yesterday:

Of dying 'with Covid'

- 1  in 395,000

Of dying at all

-  1 in 42,000

Of being in hospital 'with Covid'

- 1 in 8,900

Of being in hospital at all

- 1 in 485

Of being ill with Omicron or Climate Change

- 0",False,,your chances in uk yesterday of dying 'with covid' 1 in 395 000 of dying at all 1 in 42 000 of being in hospital 'with covid' 1 in 8 900 of being in hospital at all 1 in 485 of being ill with omicron or climate change 0
1465928283749601283,2021-12-01 06:18:33+00:00,en,@Stayathomemum6 I've read a few Long covid sufferers on Twitter saying they get an intermittent  metallic taste whether that's when eating or besides I'm not sure.,False,replied_to,i've read a few long covid sufferers on twitter saying they get an intermittent metallic taste whether that's when eating or besides i'm not sure
1465928282570776576,2021-12-01 06:18:32+00:00,en,@ReaganBattalion maybe because COVID is still a huge issue and the public has been fed too much misinformation.,False,replied_to,maybe because covid is still a huge issue and the public has been fed too much misinformation
1465928281136386049,2021-12-01 06:18:32+00:00,en,"Delay in paying covid allowance
#neetpg2021counselling delayed
#hikeinfees
@mla_sudhakar
@CMofKarnataka
@karnatakarda https://t.co/oipbTfVxIv",False,,delay in paying covid allowance delayed sudhakar
1465928279576170496,2021-12-01 06:18:32+00:00,en,"@Kendahl897 @Alisaisil @BBCWorld 70% of young African Americans in New York are anti-vaxxers. Btw only one in a million under 25 died from this virus genius. It's NOT the unvaccinated per se it's the un-immune. A significant % of the unvaccinated have natural BETTER immunity, having recovered from Covid.",False,replied_to,70% of young african americans in new york are anti vaxxers btw only one in a million under 25 died from this virus genius it's not the unvaccinated per se it's the un immune a significant % of the unvaccinated have natural better immunity having recovered from covid
1465928278917668864,2021-12-01 06:18:31+00:00,en,@annwmac @kempthead @chronicleherald @AndrewRankinCB Covid is active because the vaccines have failed to provide the promised herd immunity.,False,replied_to,covid is active because the vaccines have failed to provide the promised herd immunity
1465928278330408962,2021-12-01 06:18:31+00:00,en,@deAdderCanada @chronicleherald @JobbytheHong I found Covid Prime's nemesis.,False,replied_to,i found covid prime's nemesis
1465928278212943874,2021-12-01 06:18:31+00:00,en,"@FunmanDave @BipolarInventor @vaccinfo @aetiology If you want to make a statement that covid has a higher risk of myocarditis than the vaccine, then you need to compare the two. So you’re statement is false and misleading full stop.",False,replied_to,if you want to make a statement that covid has a higher risk of myocarditis than the vaccine then you need to compare the two so you're statement is false and misleading full stop
1465928276136775682,2021-12-01 06:18:31+00:00,en,"@eissyrc That's what I meant, you were sick before vaccines were available? 
☹️This has been going on for a long time.

My mom's best friend has long covid &amp; 2 other friends who had it after 1 dose have spots on their lungs. She had ok symptoms at home, he went in the hospital 😞",False,replied_to,that's what i meant you were sick before vaccines were available? this has been going on for a long time my mom's best friend has long covid &amp 2 other friends who had it after 1 dose have spots on their lungs she had ok symptoms at home he went in the hospital
1465928274572300294,2021-12-01 06:18:30+00:00,en,"@HDFC_Bank @hdfc_loan @ICICIBank @CPMumbaiPolice @timesofindia @mumbaimirror @ThaneCityPolice @uddhavthackeray Dear Sir, I have lost job (Mechanical engineee) last from 15 month in covid pandemic situation &amp; struggling for all daily needs children fees trying to get job",False,,bank loan dear sir i have lost job (mechanical engineee) last from 15 month in covid pandemic situation &amp struggling for all daily needs children fees trying to get job
1465928270222925825,2021-12-01 06:18:29+00:00,es,"Julio César Chávez da positivo a Covid, lo reportan asintomático

https://t.co/cZFx125n6t",False,,julio cesar chavez da positivo a covid lo reportan asintomatico
1465928269656731649,2021-12-01 06:18:29+00:00,en,"@small4lyfe @ThomasPomeroy7 @MattWalshBlog The vaccines do not prevent anyone from getting or spreading COVID.  If every person on the planet was vaccinated, COVID would still exist. Thank Fauci for his funding of such experiments. You would rather vilify people who don't want to wear a useless mask then the devil himself",False,replied_to,the vaccines do not prevent anyone from getting or spreading covid if every person on the planet was vaccinated covid would still exist thank fauci for his funding of such experiments you would rather vilify people who don't want to wear a useless mask then the devil himself
1465928267114979328,2021-12-01 06:18:29+00:00,en,"@Exquirentibus1 @MomRovin @MeghanMcCain Biden literally used title 42, a Trump era creation which he kept and threw out thousands of Haitians in September alone. People pretending he’s letting in people with covid to go about their business isn’t true.",False,replied_to,biden literally used title 42 a trump era creation which he kept and threw out thousands of haitians in september alone people pretending he's letting in people with covid to go about their business isn't true
1465928266179649538,2021-12-01 06:18:28+00:00,en,@RepSwalwell He who sleep with Chinese spy spreads covid lies and misinformation. Been proven that jabbed can give it to your kids so...blows your whole rant to sh*t! Fearmongering propagandist. CCP training?,False,replied_to,he who sleep with chinese spy spreads covid lies and misinformation been proven that jabbed can give it to your kids so blows your whole rant to sh*t! fearmongering propagandist ccp training?
1465928265911128065,2021-12-01 06:18:28+00:00,en,"I always think back to the time when I booked a week off to go to the Liverpool title parade that never happened thanks to covid, luckily without that week off this might never of happened ❣️ https://t.co/5DIc7oUM8x",False,,i always think back to the time when i booked a week off to go to the liverpool title parade that never happened thanks to covid luckily without that week off this might never of happened
1465928263621136386,2021-12-01 06:18:28+00:00,es,"Bon dia, #Tarragona! Estas son las 3 noticias destacadas de hoy:
➡ La exigencia del pasaporte Covid dobla la vacunación
➡ Tirotean e intentan pegar fuego a una masía
➡ TGN dejará de ingresar 3,2 millones con la nueva plusvalía
✅ Suscríbete: https://t.co/7TpSu74rQK https://t.co/ovR1FKzgWP",False,,bon dia ! estas son las 3 noticias destacadas de hoy la exigencia del pasaporte covid dobla la vacunacion tirotean e intentan pegar fuego a una masia tgn dejara de ingresar 3 2 millones con la nueva plusvalia suscribete
1465928261305835520,2021-12-01 06:18:27+00:00,en,Symptoms of the Omicron Variant Used To Cover Up Effects of Covid Vaccines https://t.co/R1gesZ2osl via @albertanational,False,,symptoms of the omicron variant used to cover up effects of covid vaccines
1465928260596998148,2021-12-01 06:18:27+00:00,es,La incidencia por Covid-19 sube nueve puntos más situándose en 208 casos via @El_Plural https://t.co/34rMZN0jNu,False,,la incidencia por covid 19 sube nueve puntos mas situandose en 208 casos via plural
1465928259606962180,2021-12-01 06:18:27+00:00,en,@Lynette13751775 @NSWHealth Took 3 days to know they had covid. Because it's normal to visit 20 places with the sniffles these days 😅,False,replied_to,took 3 days to know they had covid because it's normal to visit 20 places with the sniffles these days
1465928257027686402,2021-12-01 06:18:26+00:00,es,"Prevén que Estados Unidos endurezca requisitos de pruebas Covid
https://t.co/IoHCyz1xaB
#EEUU #Requisitos #Covid https://t.co/PHYrSzVqf6",False,,preven que estados unidos endurezca requisitos de pruebas covid
1465928254322143234,2021-12-01 06:18:26+00:00,en,"@onejaneaustin @MadamEarth There are many ways wealthier societies can constructively help poorer societies on this planet, but IMO foisting mass vaccination on them isn't one of them.

Most of Africa and India have had much lower COVID mortality per capita than USA, UK etc.

Why export our policy failure?",False,replied_to,there are many ways wealthier societies can constructively help poorer societies on this planet but imo foisting mass vaccination on them isn't one of them most of africa and india have had much lower covid mortality per capita than usa uk etc why export our policy failure?
1465928254242574344,2021-12-01 06:18:26+00:00,fr,"Je tiens solennellement a m’excuser auprès de cette vieille dame sur BFMTV, qui a eu un covid grave et qui ne voulait pas se faire vacciner « par peur des effets secondaires et puis je pensais pas l’attraper le covid »

Le « CONNASSE ! » est sorti tout seul.",False,,je tiens solennellement a m'excuser aupres de cette vieille dame sur bfmtv qui a eu un covid grave et qui ne voulait pas se faire vacciner <> le <> est sorti tout seul
1465928252560752640,2021-12-01 06:18:25+00:00,en,Pray for the medical staff caring for Covid patients especially the children,False,replied_to,pray for the medical staff caring for covid patients especially the children
1465928250367037451,2021-12-01 06:18:25+00:00,fr,"Les nouvelles de la pandémie COVID sur un ton humoristique : https://t.co/QgOg90sWYr

A quand la censure ?",False,,les nouvelles de la pandemie covid sur un ton humoristique a quand la censure ?
1465928248701984769,2021-12-01 06:18:24+00:00,fr,"Masque sur le nez, zizi dans la capote #Covid_19 #SIDACTION",False,,masque sur le nez zizi dans la capote 19
1465928248462827520,2021-12-01 06:18:24+00:00,es,"El comercio mundial seguirá creciendo en 2021, pese a la pandemia de COVID-19

El monto total durante el año en curso ascenderá a unos 28 billones de dólares, un incremento del 11% en relación con los niveles anteriores a la pandemia, según la UNCTAD.
https://t.co/LuFA5ptI4Y",False,,el comercio mundial seguira creciendo en 2021 pese a la pandemia de covid 19 el monto total durante el ano en curso ascendera a unos 28 billones de dolares un incremento del 11% en relacion con los niveles anteriores a la pandemia segun la unctad
1465928244818071554,2021-12-01 06:18:23+00:00,en,"When you are paid to promote Vaccines but you don't even know what you promoting. When did Covid become airborne? 🤣🤣😂😂😂
#NtsikiSpaces

https://t.co/r9jC8NlEDo",False,,when you are paid to promote vaccines but you don't even know what you promoting when did covid become airborne?
1465928241638694913,2021-12-01 06:18:23+00:00,en,"@kellyesorelle And they have primed the public to be a part of it. COVID showed how much people were willing to turn in a neighbor if they don't comply. If it goes that way, it will make a zombie movie look mild...",False,replied_to,and they have primed the public to be a part of it covid showed how much people were willing to turn in a neighbor if they don't comply if it goes that way it will make a zombie movie look mild
1465928241030447104,2021-12-01 06:18:22+00:00,en,@JCStew1313 @shillman1 CNN: Covid porn,False,replied_to,cnn covid porn
1465928240309043205,2021-12-01 06:18:22+00:00,en,@stone_toss New COVID-19 variant,False,replied_to,toss new covid 19 variant
1465928239717642243,2021-12-01 06:18:22+00:00,en,"@AnonCitizenUK So your saying people are not isolating with covid, well if thats so wouldn't it be the vaccinated who should be locked up, since there vaccinated they wouldnt know they were sick and could spread the virus, the unvaccinated would be sick and stay home, look at your own data!",False,replied_to,so your saying people are not isolating with covid well if thats so wouldn't it be the vaccinated who should be locked up since there vaccinated they wouldnt know they were sick and could spread the virus the unvaccinated would be sick and stay home look at your own data!
1465928239222644744,2021-12-01 06:18:22+00:00,en,"'Forgive the Frozen reference but, it was back to ""into the unknown"".'

Maybe ""Let It Go"" is a more appropriate song: last line ""The cold never bothered me anyway"" 😜

https://t.co/ydwUpZTUcJ",False,,'forgive the frozen reference but it was back to into the unknown ' maybe let it go is a more appropriate song last line the cold never bothered me anyway
1465928238514028547,2021-12-01 06:18:22+00:00,en,@Pixie1665 As well as remove yourself from a position of influence since you don't understand the reason for wearing masks. To keep yourself and your family safe from Covid. Idiot!,False,replied_to,as well as remove yourself from a position of influence since you don't understand the reason for wearing masks to keep yourself and your family safe from covid idiot!
1465928238249639939,2021-12-01 06:18:22+00:00,en,"Looking through the fog of an ongoing pandemic, Auckland Mayor Phil Goff has proposed $1 billion to fight something he says will have a much greater impact on the world than Covid-19: climate change. https://t.co/TYv5PhIpbJ",False,,looking through the fog of an ongoing pandemic auckland mayor phil goff has proposed $1 billion to fight something he says will have a much greater impact on the world than covid 19 climate change
1465928238014869505,2021-12-01 06:18:22+00:00,en,"What was the ""single private event"" #ormicron

https://t.co/0VfIJgFuSN",True,,what was the single private event
1465928235028525058,2021-12-01 06:18:21+00:00,fr,@CNEWS En mars le nombre de gens a l hopiral pour covid etait de 140 pour 100000 habitants ...aujourd hui moins de 25 pour 100000 ...alors arretez avec vos fake news ..plus personne n y croient ..a part les abrutis !,False,replied_to,en mars le nombre de gens a l hopiral pour covid etait de 140 pour 100000 habitants aujourd hui moins de 25 pour 100000 alors arretez avec vos fake news plus personne n y croient a part les abrutis !
1465928234982420480,2021-12-01 06:18:21+00:00,en,"Greetings and good morning my gorgeous twitter family!
Please have a covid free day😍😍",False,,greetings and good morning my gorgeous twitter family! please have a covid free day
1465928233568899078,2021-12-01 06:18:21+00:00,en,"Woo! Get the booster and carry on.
https://t.co/jR8iC5AkJ3",False,,woo! get the booster and carry on
1465928233430495233,2021-12-01 06:18:21+00:00,en,"#Rent respite renewed for COVID impacted small businesses 
https://t.co/BtZCzxGEBm
#Australia #Business #Covid19 #Finance #Government #Grant #Lockdown #Minister #NewSouthWales #NSW #Property #Recovery #Regulation #Retail #SmallBusiness #SmallBusinessOwner https://t.co/4bmhESZdPS",False,,respite renewed for covid impacted small businesses
1465928232549580802,2021-12-01 06:18:20+00:00,en,"@SteveGrandMusic @antonykozz @grand_axis So happy with how it went. You're lovely as always. But, for next year, would you consider a ""normal"" you calendar? Maybe how you look day to day, dad bod? Post Covid-19? Pics for the rest of us?",False,replied_to,axis so happy with how it went you're lovely as always but for next year would you consider a normal you calendar? maybe how you look day to day dad bod? post covid 19? pics for the rest of us?
1465928231136153600,2021-12-01 06:18:20+00:00,en,@Shnikkles I just spent 10 days in COVID isolation from a breakthrough infection. I started out going “Yeah this is awesome I can catch up on design work and video games I’ve been meaning to play and shows I wanted to watch.” Most of that became me sitting around going: What have I become?,False,replied_to,i just spent 10 days in covid isolation from a breakthrough infection i started out going yeah this is awesome i can catch up on design work and video games i've been meaning to play and shows i wanted to watch  most of that became me sitting around going what have i become?
1465928229861085187,2021-12-01 06:18:20+00:00,fr,"On diminue le nombre de test, on le re-augmente en fonction du but recherché. Et on bidouille tout cela grâce aux pass.
À partir d'observation sur la période saisonnière sans covid autre que celui induit par les vax, le gouvernement Israélien a fait exactement la même fake news. https://t.co/WoSsAudtnd",False,replied_to,on diminue le nombre de test on le re augmente en fonction du but recherche et on bidouille tout cela grace aux pass a partir d'observation sur la periode saisonniere sans covid autre que celui induit par les vax le gouvernement israelien a fait exactement la meme fake news
1465928229164830722,2021-12-01 06:18:20+00:00,en,"LeBron James is put into NBA isolation after 'testing positive' for COVID: Lakers star won't play against Sacramento Kings tonight during season that's seen him miss games because of spra...
via https://t.co/LEFi0Qm4gr https://t.co/X03XPxxpOq",False,,lebron james is put into nba isolation after 'testing positive' for covid lakers star won't play against sacramento kings tonight during season that's seen him miss games because of spra via
1465928229060022273,2021-12-01 06:18:20+00:00,en,Boris Johnson and No 10 staff accused of breaking Covid lockdown rules last Christmas https://t.co/FQZjCWZBpp,False,,boris johnson and no 10 staff accused of breaking covid lockdown rules last christmas
1465928227541508103,2021-12-01 06:18:19+00:00,en,Leading Cardiologist Says Researchers Are Refusing to Publish Supporting Study Results That Show Covid Vaccine's Link To Massive Increase In Heart Attacks https://t.co/TMf55CMcSE,False,,leading cardiologist says researchers are refusing to publish supporting study results that show covid vaccine's link to massive increase in heart attacks
1465928226669309952,2021-12-01 06:18:19+00:00,en,"@DonPistachio1 Data are at https://t.co/IyDmUiOAtF
&gt; go to ""C""
&gt; go to COVID
&gt; on the navigation tabs at the top go the rightmost tab ""Line Listing""
&gt; Run Line Listing Report
&gt; Download at bottom left
 You cannot download more than 200 000 records at the time, so select accordingly",False,replied_to,data are at &gt go to c &gt go to covid &gt on the navigation tabs at the top go the rightmost tab line listing &gt run line listing report &gt download at bottom left you cannot download more than 200 000 records at the time so select accordingly
1465928225775882242,2021-12-01 06:18:19+00:00,es,"Prevén que Estados Unidos endurezca requisitos de pruebas Covid
https://t.co/UzGO91VMjW
#EEUU #Requisitos #Covid https://t.co/Zh9OrtS2pJ",True,,preven que estados unidos endurezca requisitos de pruebas covid
1465928224966426624,2021-12-01 06:18:19+00:00,en,Court blocks COVID-19 vaccination mandate for California prison workers https://t.co/YKEYd9Jhso via @JustTheNews,False,,court blocks covid 19 vaccination mandate for california prison workers
1465928214908342275,2021-12-01 06:18:16+00:00,en,"#Canada now allows only those travellers who are fully #vaccinated against #COVID-19 to enter the country.

WhatsApp @ https://t.co/DWiaCjHz3H

Contact #Canapprove

#canadaimmigration #expressentry #canadapr #visa #immigrationconsultant #workpermit #pnp 
https://t.co/BHXyZ9ArFH",False,,now allows only those travellers who are fully against 19 to enter the country whatsapp @ contact
1465928212664528899,2021-12-01 06:18:16+00:00,en,Please do! Lock us down again and the American people will rise up and end this none-sense. All Americans have learned the fraud of Covid and we will not stand. Let’s end this shit once and for all. https://t.co/EgAA0WsQdD,False,quoted,please do! lock us down again and the american people will rise up and end this none sense all americans have learned the fraud of covid and we will not stand let's end this shit once and for all
1465928212144340994,2021-12-01 06:18:16+00:00,en,"Eric Swalwell Loses His 'Covid Patience', Accuses Unvaccinated of Threatening His Young Children in Twitter Tirade https://t.co/TJD9suQLTT",False,,eric swalwell loses his 'covid patience' accuses unvaccinated of threatening his young children in twitter tirade
1465928208243589124,2021-12-01 06:18:15+00:00,en,"@bluesuezoo @AlsaffarMazin @EricTopol Whatever it takes?
A daily Covid shot like a daily insulin injection too?",False,replied_to,whatever it takes? a daily covid shot like a daily insulin injection too?
1465928208235307011,2021-12-01 06:18:15+00:00,de,"@threallinus @Shirleyinaktiv @florianklenk Ja. Prozente klingen immer so abstrakt.

Letztes Jahr stand da, dass in einem Bundesland über 80% mehr Herzinfarkt Tote sind, weil sie sich wegen Covid-19 nicht ins Spital trauen - in absoluten Zahlen waren das dann aber ""nur"" 8 Leute???",False,replied_to,ja prozente klingen immer so abstrakt letztes jahr stand da dass in einem bundesland uber 80% mehr herzinfarkt tote sind weil sie sich wegen covid 19 nicht ins spital trauen in absoluten zahlen waren das dann aber nur 8 leute???
1465928207396265985,2021-12-01 06:18:14+00:00,in,"Jangan ada yang dateng kalo gak pengen covid meningkat lagi !

#BubarkanReuniKadrun212 #BubarkanReuniKadrun212 #BubarkanReuniKadrun212 #BubarkanReuniKadrun212 #BubarkanReuniKadrun212 #TolakReuni212 #TolakReuni212 #TolakReuni212 #TolakReuni212 #BubarkanReuniKadrun212 https://t.co/JWpOInKPYV",False,,jangan ada yang dateng kalo gak pengen covid meningkat lagi !
1465928207379705863,2021-12-01 06:18:14+00:00,en,"@PastorPuleM @Sir_Teekay_ @nosi_phiwo_ @libaka_madongo @pshegs I saw it sir. Its apparent that our lift _off is even now more imminent. Now how do you even begin to argue this with someone who literally worships the covid vaccine?🤔 And Sweden has been using chips for quite a while, to the point that there towns that are now cashless there.",False,replied_to,teekay phiwo madongo i saw it sir its apparent that our lift off is even now more imminent now how do you even begin to argue this with someone who literally worships the covid vaccine? and sweden has been using chips for quite a while to the point that there towns that are now cashless there
1465928205840257028,2021-12-01 06:18:14+00:00,en,@PNW_working_mom I had to close my business because of covid shutdowns. Guess what? I went out and got a job. It took me all of five days of prep in looking at ads and preparing my resume and cover letter. I applied to two places. I had a job within two days.,False,replied_to,working mom i had to close my business because of covid shutdowns guess what? i went out and got a job it took me all of five days of prep in looking at ads and preparing my resume and cover letter i applied to two places i had a job within two days
1465928203298648064,2021-12-01 06:18:13+00:00,es,"Es que hoy fui a vacunarse lo del covid y mientras están ahí esperando estaba haciendo stream en Spotify y suena el ost de minino Don't Cry My Love y como yo le tengo mucho miedo a las inyecciones, al escuchar la parte de Don't Cry My Love mi corazoncito se tranquilizo y estuve+",False,,es que hoy fui a vacunarse lo del covid y mientras estan ahi esperando estaba haciendo stream en spotify y suena el ost de minino don't cry my love y como yo le tengo mucho miedo a las inyecciones al escuchar la parte de don't cry my love mi corazoncito se tranquilizo y estuve+
1465928201734180867,2021-12-01 06:18:13+00:00,fr,"@boutaour @PascalPraud @MartinBlachier @CNEWS Sauf que ce qu'il oublie de dire avec son ""on a des gens qui meurent de la grippe"", c'est que la grippe sévit en hiver. Là avec le covid on s'offre les 4 saisons, ie morts en hiver, au printemps, été, automne.",False,replied_to,sauf que ce qu'il oublie de dire avec son on a des gens qui meurent de la grippe c'est que la grippe sevit en hiver la avec le covid on s'offre les 4 saisons ie morts en hiver au printemps ete automne
1465928201084055553,2021-12-01 06:18:13+00:00,en,"You have to be fully vaccinated in order to travel.
If only the protected can travel, how is this new virus moving around?
Is the covid vaccine not doing its job, are people still getting sick?
Was the covid vaccine A waste of time?
@fordnation
@CP24 @CNN @JustinTrudeau",False,,you have to be fully vaccinated in order to travel if only the protected can travel how is this new virus moving around? is the covid vaccine not doing its job are people still getting sick? was the covid vaccine a waste of time?
1465928199511187458,2021-12-01 06:18:13+00:00,en,what happens if we get more covid variants after omega,False,,what happens if we get more covid variants after omega
1465928197493641220,2021-12-01 06:18:12+00:00,it,"Covid in Fvg, le classi sono tra le meno sicure d'Italia: pochi vaccinati https://t.co/6IYXliebj0",False,,covid in fvg le classi sono tra le meno sicure d'italia pochi vaccinati
1465928197258850306,2021-12-01 06:18:12+00:00,ca,"Jo tampoc ""No en tinc ni puta idea. En general. De res.""

By @gabrielfercoy
L'article definitiu sobre la Covid https://t.co/UzDC3XvSrU vía @diariandorra",False,,jo tampoc no en tinc ni puta idea en general de res  by l'article definitiu sobre la covid
1465928196478492675,2021-12-01 06:18:12+00:00,en,Hmmm...asks for flexibility but provides no thoughts on how to spend...sounds like a scam to me.  #wheresthemoneygreg @GovGianforte https://t.co/RD2vjoslcc,False,,hmmm asks for flexibility but provides no thoughts on how to spend sounds like a scam to me
1465928196050890757,2021-12-01 06:18:12+00:00,en,@TonyHinton2016 @GBNEWS The unvaccinated are in better shape but being put under increasing risk by the vaccinated and the boosters https://t.co/yNJff5tHoU,False,replied_to,the unvaccinated are in better shape but being put under increasing risk by the vaccinated and the boosters
1465928194389725184,2021-12-01 06:18:11+00:00,en,@catleews And covid quarantine,False,replied_to,and covid quarantine
1465928194066952193,2021-12-01 06:18:11+00:00,fr,"Covid : Le nouveau protocole dans la tourmente : Après le Snuipp Fsu, c'est au tour du Se-Unsa de demander au ministre ""de revoir d'urgence"" le nouveau protocole applicable dans le 1er degré. https://t.co/uDJgSdcgqo https://t.co/q95M4U8d5c",False,,covid le nouveau protocole dans la tourmente apres le snuipp fsu c'est au tour du se unsa de demander au ministre de revoir d'urgence le nouveau protocole applicable dans le 1er degre
1465928184982028293,2021-12-01 06:18:09+00:00,en,"@RepSwalwell Dude, you have ZERO authority or credibility to speak about ANYTHING.  News Flash— NO ONE cares if you are losing your covid patience.  NO ONE!!",False,replied_to,dude you have zero authority or credibility to speak about anything news flash no one cares if you are losing your covid patience no one!!
1465928184109621255,2021-12-01 06:18:09+00:00,de,"@Snow_WhiteX Vielen Dank fürs Teilen. Mich hat es z.T. sowohl an die erste und einzige schwere Grippe, die ich hatte, erinnert und an die Sepsis einer Freundin. Beides möchte man nicht erleben, aber eine Covid-Infektion ganz ganz sicher nicht. Ich lasse mich seitdem auch gegen Grippe impfen❗️",False,replied_to,whitex vielen dank furs teilen mich hat es z t sowohl an die erste und einzige schwere grippe die ich hatte erinnert und an die sepsis einer freundin beides mochte man nicht erleben aber eine covid infektion ganz ganz sicher nicht ich lasse mich seitdem auch gegen grippe impfen
