possibly_sensitive,created_at,lang,tweet_id,text,type
False,2021-11-27 21:13:17+00:00,en,1466153450853609479,@Mick_devenney85 @DanBowers_94 Before Covid I didn’t need all the help I need now so it’s only done me damage this whole thing plus I was in work before Covid and now I’m not,replied_to
False,2021-11-27 21:13:17+00:00,en,1466153450765361156,@ma_margaret45 @DrEricDing That is unfortunate. You recognize a Covid pass wouldn’t work in this case so throw it out completely? Vulnerable people accept risk any time they go out. With all people in a room being vaccinated spread is reduced. Reduced risk is better than regular risk right?,replied_to
False,2021-11-27 21:13:17+00:00,en,1466153450396340234,"Against the a**hole who stole the last election from her, the insidious, ignorant, laughable, racist moron who is a disgrace to the state? He didn’t even know that Covid was infectious because he couldn’t be bothered to read briefing material. https://t.co/kWu0kNPiQn",quoted
False,2021-11-27 21:13:16+00:00,en,1466153450048270338,"@GirlfromDaWoods @galinash ...could be something similar happening with COVID.
If the body can't throw out the virus, or kill it, some autoimmunity could result.",replied_to
False,2021-11-27 21:13:16+00:00,fr,1466153449834352641,Maine-et-Loire. Covid-19 : un nouveau vaccinodrome ouvre à Angers,
False,2021-11-27 21:13:16+00:00,en,1466153449725337604,"Of course it's over there in Cali first
⚡️ “U.S. confirms nation’s first case of omicron Covid variant in California” by @CNBC https://t.co/0oiJhONDaI",
False,2021-11-27 21:13:16+00:00,en,1466153449565966336,"@VinceOrlandi @elizableu Overlay obesity rates worldwide with covid deaths worldwide

What do you see?",replied_to
False,2021-11-27 21:13:16+00:00,en,1466153449528172548,"Johnson made a speech, saying how crowded it was.
There were “loads of leaving parties” and social events at No10 THROUGHOUT the second and third lockdowns.
#oneruleforthem 

Johnson under growing pressure over No 10 parties during lockdown last year https://t.co/c9YC4HcK74",
False,2021-11-27 21:13:16+00:00,en,1466153448659894282,"Ginger Goebbels has tested positive for Covid AGAIN. 
 https://t.co/PFtBA5vnvT",
False,2021-11-27 21:13:16+00:00,en,1466153448504709122,@TopSpaceXFan @derpman47 @JonathanPieNews Nicotine (probably the largest molecule in vape fog) is about 2.3 um. CoVid 19 is about 100 um. That's not a good comparison.,replied_to
False,2021-11-27 21:13:16+00:00,en,1466153446806020103,@musiclover2693 @puddy33 @c23YNWA @DBatch13 @The__Bakerman @piersmorgan So your telling me that influenza disappeared over night and not one single death was reported the year covid came about? Even you can’t believe that. The facts are not facts. That’s the problem.,replied_to
False,2021-11-27 21:13:16+00:00,en,1466153446373879812,"@BrianJamesESQ Good question, here’s another. How could they find variants when the original strain has never been isolated in a human being?
https://t.co/7TpZ9Ittp2",replied_to
False,2021-11-27 21:13:15+00:00,en,1466153445606494212,A baby is a baby.  COViD is a Democrat created weapon l. Big difference https://t.co/5CnRFQRKpU,quoted
False,2021-11-27 21:13:15+00:00,en,1466153443978989569,this dude used to give me so much crap about Covid and how i’d go out and stuff and is now dating a girl w a fake vaccine card ok,
False,2021-11-27 21:13:15+00:00,en,1466153443953889286,@RickC13Seven @FreeBeacon @redsteeze They are released into the interior of the USA without vaccinations. They are released whether COVID test + or -. They are being detained.,replied_to
False,2021-11-27 21:13:15+00:00,en,1466153443173834758,God knew I would be too powerful with all my new fall/winter clothes so he gave me covid,
False,2021-11-27 21:13:15+00:00,en,1466153441923944450,"@eternalskeptic2 @TruAmericanGal1 I understand what you’re saying, but in an abstract empirical sense the tests can’t distinguish between the strains of Covid.",replied_to
False,2021-11-27 21:13:14+00:00,en,1466153440971829248,"""Every day we hold off more cases entering our country, the more time we have to learn and prepare,"" Premier Doug Ford said. https://t.co/MIyoyQYJtw",
False,2021-11-27 21:13:14+00:00,en,1466153439948570624,"#うひーメモ
投稿時間:2021-12-02 06:13:13
What We Know About the New Covid Variant, Omicron
https://t.co/5iVIHND5ay
#海外科学",
False,2021-11-27 21:13:14+00:00,en,1466153439617077253,"A sea of red as the Nasdaq stages a major reversal. A hawkish Fed, resurgent covid, and unconvincing speech by Biden weighed heavily. New lows flashed weakness for days and the index is finally catching up as $AAPL stalls on volume. Sick market. Net lows in the bottom panel 🆘 https://t.co/3gxfqeX6yo",
False,2021-11-27 21:13:14+00:00,fr,1466153438849474565,On aurait 3pour cent de mourir de covid !      Pourquoi tout ce grand bruit des vaccins libéraux que certains pays veulent les renouveler chaque trimestre ? Pourquoi la totale population c'est un plan secret sûrement se cache dans ces injections pour tous on sort du médical ? https://t.co/DzcL3N89jo,quoted
False,2021-11-27 21:13:14+00:00,en,1466153437742059522,"@greycryptohub @Biconomy_Global COVID 19 has slowed down many economies around the world but as a crypto business, does it affect you negatively or positively? Are you still on track to achieve your goals or are you planning a new development?",replied_to
False,2021-11-27 21:13:13+00:00,fr,1466153437012410373,"@CommanderTorenn @GuillaumeRozier @EugenieBastie @renaudpila Apparemment les +80 ans ont 1 chance sur 3 de passer par l'hospitalisation une fois contaminés. Sachant qu'ils sont 4 millions, qu'un tiers a probablement déjà été infecté, et qu'il y a eu près de 500 000 personnes hospitalisées pour covid en cumulé, c'est à peu près cohérent. https://t.co/YjyMwkpcHv",replied_to
False,2021-11-27 21:13:13+00:00,en,1466153435913457668,@oxillery Say you have Covid and hide.,replied_to
False,2021-11-27 21:13:13+00:00,en,1466153435233927171,@TheGualla It’s the way things work. They dumped BTC to 4k when COVID struck and shutdowns happened,replied_to
False,2021-11-27 21:13:13+00:00,en,1466153433505882116,Ontario sent almost $1B to businesses not eligible for COVID-19 aid or which lost less money than they were given: AG - Toronto Star https://t.co/iWLs0fyRxb,
False,2021-11-27 21:13:12+00:00,en,1466153433094836226,"The fact that we haven’t solved HIV/AIDS tells you everything you need to know about COVID and our end date. These things are political, structural. We make and sustain pandemics through politics and the misuse of power. We also deserve better #WorldAidsDay2021",
False,2021-11-27 21:13:12+00:00,en,1466153433011048450,"@CSMIA_Official - My kid is 2.5 years old. Is a pre-departure Covid test mandatory for her. If not, what is to be uploaded on air suvidha for the kid as it does not allow submission without a PCR certificate",
False,2021-11-27 21:13:12+00:00,en,1466153432931258378,"@POTUS And if you'd like to make an informed decision before jumping into the next experimental ""vaccine"" jab line, here's some reported post-vaccination data you might want to review instead of just listening to the controlled narrative.
https://t.co/PxuFPJGQUd
https://t.co/rmxbVOVCDU https://t.co/mLXzBDl5Oz",replied_to
False,2021-11-27 21:13:12+00:00,en,1466153431509393414,"Fitness enthusiast who died of COVID didn't want to be ""guinea pig"" with vaccine - Newsweek https://t.co/nAMYQCHGrl",
False,2021-11-27 21:13:12+00:00,und,1466153431220068353,https://t.co/9PT9k6miH1,replied_to
False,2021-11-27 21:13:12+00:00,en,1466153430989344776,https://t.co/S8fVVZdHV2 | Covid-19: Here are the latest global developments as world grapples with Omicron variant https://t.co/JGMbOI0Q8a,
False,2021-11-27 21:13:12+00:00,en,1466153430704173058,"Strange how the variant was discovered almost a year ago and its considered much less dangerous..

But that's not what project FEAR want.. They want FEAR... 

https://t.co/9EpA4gGhXT",
False,2021-11-27 21:13:12+00:00,nl,1466153430666432519,"@mtabbers @RoelfBlaauboer @Reezyard @janeikelboom @rivm Maar ""Gevaccineerden genezen sneller van covid als zij toch besmet zijn geraakt.""
En dat is wel een verschil: hoe eerder je genezen bent, hoe minder lang je besmettelijk bent voor anderen.",replied_to
False,2021-11-27 21:13:12+00:00,en,1466153429743640578,"As of: Wed Dec 1 14:05:20 2021

Appointments found at CVS locations in San Diego!

Schedule here:
https://t.co/2f80GMQQ8o",
False,2021-11-27 21:13:11+00:00,fr,1466153429164773385,"Covid-19 : contre le variant Omicron, trois doses de vaccins efficaces à 90 % https://t.co/UeQKcIssl3 via @Midilibre",
False,2021-11-27 21:13:11+00:00,en,1466153428439212047,"@SandiaWisdom I guess you don't have a sample of the so called vaccine against this covid-19 virus that is said to cause the disease? But a couple of our scientists have seen it under microscopes and they found things that shouldn't be there like graphene dioxide flakes, parasites, nanotech...",replied_to
False,2021-11-27 21:13:11+00:00,en,1466153428078542848,@DailyCaller Huh? How is that any different except that most airports and airlines require negative Covid to even board planes. There is NO such requirement for crossing border by any other way,replied_to
False,2021-11-27 21:13:11+00:00,en,1466153427327717389,Post Edited: First case of omicron COVID-19 variant detected in the US https://t.co/KXmRAJjXxg https://t.co/GPEAFd1iuE,
False,2021-11-27 21:13:11+00:00,en,1466153425922625536,"@ShoshanaKessock I mean my ""I got Covid"" tweet has been seen by a few thousand people at this point. So... I'm not surprised it's getting hate too",replied_to
False,2021-11-27 21:13:11+00:00,en,1466153425616482304,"@Dark_Rift1 @DoodlesTrks Both my grandparents died from@covid. 

While unfortunate their proximity to me personally doesn’t change the stats.",replied_to
False,2021-11-27 21:13:11+00:00,en,1466153425511456779,"@PCHunter_75 @goodfoodgal Age         Covid Survival Rate
0-19        99.9973%
20-29     99.986%
30-39     99.969%
40-49     99.918%
50-59     99.73%
60-69     99.41%
70+         97.6%",replied_to
False,2021-11-27 21:13:10+00:00,en,1466153423569575936,"""Every day we hold off more cases entering our country, the more time we have to learn and prepare,"" Premier Doug Ford said. https://t.co/heysLpdGWd",
False,2021-11-27 21:13:10+00:00,und,1466153422915358728,@wezalmeida https://t.co/U9Z2C6LnNn,replied_to
False,2021-11-27 21:13:10+00:00,en,1466153422848073733,"How Covid-19 omicron variant could impact return-to-office plans  🍄

https://t.co/TJTecB70hk",
False,2021-11-27 21:13:10+00:00,en,1466153422663655432,"@DiogenesDeems @shotsyay @FolderPolitica2 @factcheckdotorg And people should realize that ""90% effective"" did not mean 90% of those in the trial had new B and T cells primed to detect and defeat covid.",replied_to
False,2021-11-27 21:13:10+00:00,en,1466153421011136515,Dark To Light: They Lie To Us https://t.co/irkub9lyJY via @tracybeanz @PoliticalOrgy #DarktoLight #UncoverDC #COVID,
False,2021-11-27 21:13:10+00:00,en,1466153420914663427,"@AstraZeneca to Scrap Plan for U.S. Covid Booster Study

 https://t.co/i0qWdemlDg",
False,2021-11-27 21:13:09+00:00,en,1466153420616785928,This was after he tested positive for COVID. https://t.co/87T7kPX9xJ,quoted
False,2021-11-27 21:13:09+00:00,de,1466153419979345922,"#Impfpflicht 

Endlich sagt JEMAND MAL WAHRE WORTE

an diese #Nazi Faschisten von der #CDU #SPD #Gruenen &amp; #fdpbt 
#Deutschland wird gerade von diesen Fascho-verbrechern abgebrannt!

Danke Schily! 

🖕 #COVID19 #Covid_19 #Fascist #propaganda &amp; #NWO MADNESS!
🖕 #OlafScholz 🖕 https://t.co/hc0VMQxz7M",quoted
False,2021-11-27 21:13:09+00:00,el,1466153419421495317,@GeorgiosSterpis Πριν το covid είχαν άλλους ψεκασμούς,replied_to
False,2021-11-27 21:13:09+00:00,nl,1466153418167406594,"@hugodejonge @GommersDiederik @MarcBonten @markrutte @ErnstKuipers 👇👇
Snelle toename van het aantal Covid-19 patiënten in ons ziekenhuis, en opnieuw stijging van het aandeel volledig #gevaccineerden.

https://t.co/yYB36KQD9B https://t.co/XFpflfgg9V",
False,2021-11-27 21:13:09+00:00,en,1466153418008010758,"@happyperson98 @paulgivan why are all Christians not saved suffering and dying from covid, thats not having a poke at you, i just don't get how our god stands by and lets this happen",replied_to
False,2021-11-27 21:13:09+00:00,es,1466153417827655681,"Manténgase seguro y saludable este año escolar. Inscríbase a las pruebas de COVID-19 semanales gratuitas a través del programa de pruebas ReadyCheckGo ™. Disponible para todos los estudiantes y el personal de CPS. ¡Regístrese hoy! https://t.co/pLR0ENe8Nf
Graphic
￼",
False,2021-11-27 21:13:09+00:00,en,1466153416951050246,Optus Stadium in #Perth looks set to lose its #Ashes Test because Western Australia Premier Mark McGowan will not withdraw a requirement that players quarantine for 14 days upon their arrival in the state https://t.co/RCm8VP3Czl #Cricket #COVID19 #TheAshes #WesternAustralia,
False,2021-11-27 21:13:09+00:00,fr,1466153416703500294,"J’ai réservé un appart, « Covid blabla check-in en ligne »  et pardon ? https://t.co/ECvZfvD1at",
False,2021-11-27 21:13:09+00:00,en,1466153416670031873,"@JosephSennatt @GUNKLE2 I know. I will continue to try and find more data and share when I get it. 

https://t.co/tZuqkF00el",replied_to
False,2021-11-27 21:13:08+00:00,en,1466153416376397827,"The state of American partisanship today.

ME: Wow, Trump debated Biden after testing positive for Covid. What a jerk!

MY CONSERVATIVE RELATIVE: https://t.co/1aTFMR1y9y",
False,2021-11-27 21:13:08+00:00,en,1466153415977803780,I needed people yelling in my ears to block out all the pea brained covid takes being shouted around the office at my old job. https://t.co/XSh1FSMyLv,
False,2021-11-27 21:13:08+00:00,en,1466153415352864771,@Sites4Congress @Jim_Jordan So Jim beat covid? A virus with 99% survival rate? What’s your argument,replied_to
False,2021-11-27 21:13:08+00:00,en,1466153413000011784,"@HotlineJosh We've been living normal with no vaccine or masks since Fall 2020.  Will never get vaccinated.  Still showing strong antibody response 11 months, after having covid.   Some of you people have been so brainwashed, it really is sad.",replied_to
False,2021-11-27 21:13:08+00:00,en,1466153412647481351,Can we compare these results with the Swine Flu failed vaccine? Why was that vaccine cancelled and not covid vaccine if serious issues were found? Serious question. https://t.co/wBbiWBwHja,quoted
False,2021-11-27 21:13:07+00:00,en,1466153411859070979,"@JackFarley96 Biden has told Powell to fix the inflation. Not a mistake that his tone changed just after getting the nod for another term. But, you’re right, more Covid issues = supply chain problems and more dollar debasement.",replied_to
False,2021-11-27 21:13:07+00:00,und,1466153411049627651,https://t.co/BQi8lVgeLa,
False,2021-11-27 21:13:07+00:00,en,1466153410919829504,"FDA Watch: New At-Home COVID-19 Tests Cleared, Salmonella and E. coli Outbreaks, and More - On November 24, Conagra Brands announced that it was removing certain Birds Eye Broccoli Tots in 12-ounce packages (item UPC... - https://t.co/YvgfeWoyxh https://t.co/pMCQFYfztm",
False,2021-11-27 21:13:07+00:00,en,1466153410541985793,@ricksIincoln The reason they haven't been able to work on it as much is bc Andy is in England. England had a travel ban due to Covid. It just recently got lifted and I'm pretty sure that they would want to go over the movie with Andy in person so he can have more of a say.,replied_to
False,2021-11-27 21:13:07+00:00,en,1466153409288065036,"Sure Molly of #UsforThemUK I’ll explain.  Oliver is a travel hack therefore experienced in the travel industry not a Dr, epidemiologist, not a PH director or medical officer in anyway shape or form and as such is not qualified on Covid bit like yourself and education/children https://t.co/yh2xdaF2o7",
False,2021-11-27 21:13:07+00:00,es,1466153409157943299,"@luisantespino Reivindicar, del verbo ""reclamar el hecho"". Nos queda claro que es López quien victimiza al pueblo, los mata de covid, les niega medicamentos y servicios de salud y los hace cada vez más pobres.",replied_to
False,2021-11-27 21:13:06+00:00,fr,1466153407694131215,"« Vaccinés, guéris ou morts » : la phrase choc du ministre de la Santé allemand. 
Ça fait un peu 3ème Reich cette phrase non ? 🤔

https://t.co/XzsWDfctcS",
False,2021-11-27 21:13:06+00:00,en,1466153406779826185,"@MikeyH28 @SkySportsNews I’ve read studies that find having had COVID can increase the change of cardiac arrhythmia - genuine q, what part of the vaccine do anti vaxxers think is the issue?",replied_to
False,2021-11-27 21:13:06+00:00,en,1466153406691749891,@afcisaac5_ @MtkiraI @ToffeeLAD_ @TheEuropeanLad covid season no fans etc,replied_to
False,2021-11-27 21:13:06+00:00,en,1466153406469398532,What confuses me is there seems to be a blackout on the reporting of #medicalemergencies even though I’m sure the commentators and news reporters are talking about it off air. Why aren’t more questions being asked? Or at least being spoken about? #covid #medicalemergency #COVID19,
False,2021-11-27 21:13:06+00:00,en,1466153406381371392,Trump exposed all of America to COVID. https://t.co/L99xAy8WFO,quoted
False,2021-11-27 21:13:06+00:00,en,1466153406247092232,@TimRunsHisMouth Covid,replied_to
True,2021-11-27 21:13:06+00:00,und,1466153405676720135,@nikt_i_ktos @SlawoMir57 @lis_tomasz https://t.co/XxTcWwkY6B,replied_to
False,2021-11-27 21:13:06+00:00,pt,1466153404963733509,"Acontece hoje o julgamento do caso da boate kiss. Se os donos da boate forem condenados por dolo ou culpa, e Jair Bolsonaro não for condenado por dolo ou culpa nas milhares de mortes por Covid, saberemos que não existe igualdade jurídica no Brasil.

https://t.co/8gkXWPFppw",
False,2021-11-27 21:13:06+00:00,en,1466153404091314176,"Yesterday's conspiracies are today's reality. @joerogan

https://t.co/Cnmg7ZJkvN",
False,2021-11-27 21:13:05+00:00,en,1466153403202088975,"“Globally, those who said they trust scientists ‘a lot’ rose from 34% in 2018 to 43% by the end of 2020. These increases were highest among those who indicated they know ‘some’ or ‘not much/nothing at all’ about science.” https://t.co/GIJ4vYSjy3",
False,2021-11-27 21:13:05+00:00,en,1466153402782601227,"@nezmonkee 2/2
Something so fundamentally important as peoples health and their lives. There must be a way of dealing with Covid which does not seem to become almost a punch up so quickly.

Maybe its a case of both sides needing to wake up and smell what they are really peddling.",replied_to
False,2021-11-27 21:13:04+00:00,en,1466153398995193857,@Kyle99205415 @noahfawbush1 @Breaking911 Seems like more people died of Covid under Biden than Trump and she can't admit it.,replied_to
False,2021-11-27 21:13:04+00:00,fr,1466153397950812176,"🗞️🇺🇸 Etats-Unis: Donald Trump a été testé positif au Covid-19 peu avant son débat contre Joe Biden
 👇
https://t.co/QkABKLIpO2

#USA #Trump #Biden #epoc https://t.co/ITbquCYAyD",
False,2021-11-27 21:13:04+00:00,es,1466153397854167043,en el noticiero ponían preocupación mundial por una variante de covid y yo pensé q hablaban de q estaban preocupados por el mundial de fútbol https://t.co/vZrTr3Ynyx,
False,2021-11-27 21:13:04+00:00,en,1466153397720133634,"""Every day we hold off more cases entering our country, the more time we have to learn and prepare,"" Premier Doug Ford said. https://t.co/W3lJTnQRHF",
True,2021-11-27 21:13:04+00:00,es,1466153397623705611,Dinamarca alcanza el pico de contagios diarios durante toda la pandemia de COVID https://t.co/RwCBN4ma9Q,
False,2021-11-27 21:13:04+00:00,en,1466153397531418634,@lorehayek @DoYouEvenLif I guess you're flying somewhere other than Italy? I just went to the Italian Ministry of Health and the requirements appear to be the same as when we were there -- both the vaccination and the negative COVID test are needed.,replied_to
False,2021-11-27 21:13:04+00:00,es,1466153397028012034,"@marianalongo11 Si es así pienso que el covid durará hasta el primer semestre del año que viene, hay lugares como Japón por ejemplo que ya no tenian mas variantes se habían diluido solas.",replied_to
False,2021-11-27 21:13:04+00:00,en,1466153395694313476,"@CBCNS Children have a 0.02% chance of dying of Covid. Only around 16 kids have died of Covid in Canada since the pandemic began.
Children have nothing to gain from the vaccine and all the risks of side effects. Up to and including death. https://t.co/19NLN7KOwT",replied_to
False,2021-11-27 21:13:03+00:00,en,1466153395027337226,@astro_egg_celnt Without covid getting people pent up I don't think the BLM protests would have been anything like it was. Probably just a one time daytime vigil. I think many swing voters were probably swayed Dem by how much more visible black problems were.,replied_to
False,2021-11-27 21:13:03+00:00,en,1466153394490556417,@Kelly_K_9 That's good to hear help you back 100 soon. When I had Covid i couldn't smell or taste any of Christmas dinner or cookies I was pissed.,replied_to
False,2021-11-27 21:13:03+00:00,en,1466153392674275328,I hope y’all know covid will be the new normal because idiotic people don’t take it seriously and don’t want to be vaccinated,
False,2021-11-27 21:13:03+00:00,en,1466153391801843712,"If you live in Texas, you should be billed! https://t.co/oT8XJf4fbf",
False,2021-11-27 21:13:03+00:00,en,1466153391709728779,"@KeeperSteve @long_covid @longcovidadvoc1 Thank you so much, I’ve found someone now.",replied_to
False,2021-11-27 21:13:03+00:00,en,1466153391701196804,..via @SkyNews: 'Just take the vaccine': The hospital and patients still battling with the spectre of COVID https://t.co/BTtsBk12Hw or https://t.co/7j35cmShuJ https://t.co/GTSZtTrovV,
False,2021-11-27 21:13:02+00:00,en,1466153391462170628,@lynthearcher @BBCNews Covid isn't going away. We've got to get back to some semblance of normality at some point.,replied_to
False,2021-11-27 21:13:02+00:00,en,1466153390069723136,@SwipeWright @disclosetv Joe Biden said if you’re vaccinated you can’t catch covid so either james is lying or Biden is,replied_to
False,2021-11-27 21:13:02+00:00,en,1466153390052831237,'Just take the vaccine': The hospital and patients still battling with the spectre of COVID https://t.co/EciFldb4Z2 Get NewsPlayer+ #breakingnews #livestreaming #newsplayerplus,
False,2021-11-27 21:13:02+00:00,en,1466153390040363015,"@DakotaUpNorth oh

have u had covid b4?",replied_to
False,2021-11-27 21:13:02+00:00,en,1466153389503369217,'Just take the vaccine': The hospital and patients still battling with the spectre of COVID,
False,2021-11-27 21:13:02+00:00,en,1466153389088296966,Dortmund cancel ticket sales for Bayern clash amid rising Covid cases https://t.co/NWW0MsbIGy,
False,2021-11-27 21:13:02+00:00,en,1466153388475920389,"Georgia: Introduction of COVID “green pass” and booster shots. Updated information on quarantine if traveling from certain African countries, and the removal of reference to elections (See ""Coronavirus"", “Safety and security” and .. #TravelAdvice https://t.co/P0IqR8QwM0",
False,2021-11-27 21:13:02+00:00,en,1466153388459139076,omicron variant covid-19  https://t.co/sLnvT011Kw,
False,2021-11-27 21:13:02+00:00,el,1466153387850874889,[Κλικ και διαβάστε στο mononews] #Βέλγιο: Τα νοσοκομεία αναβάλλουν κάθε μη επείγουσα  #Ιατρική περίθαλψη λόγω της αύξησης νοσηλειών με Covid https://t.co/9AB2UXVsHU,
False,2021-11-27 21:13:02+00:00,en,1466153387452420097,"@TonyHinton2016 @mwendling He is correct you have been an A**hole spreading misinformation and lies about covid.
You are not even a virologist.
Do us all a favour and crawl back under that rock their's a good chap ✌",replied_to
False,2021-11-27 21:13:01+00:00,en,1466153386672283658,"'Omicron' Variant Drives ""Worrying"" Surge In South Africa's Covid Cases https://t.co/NTInENaCEO The Omicron variant has propelled a sharp rise in coronavirus cases in South Africa in recent weeks, health officials told parliament Wednesday, calling the situation ""worrying"".

fr… https://t.co/hnm2VBca9O",
True,2021-11-27 21:13:01+00:00,es,1466153386454265857,"Cristina Armas.
Sobre los recursos contra el pasaporte Covid.
Las medidas son temporales. Para cuando llegue el recurso al Constitucional las medidas ya habrán caducado.
Hay que cambiar todo el SISTEMA ""NO FUNCIONA"" 
Y LOS GOBERNANTES HACEN ABUSO DE PODER A SABIENDAS. https://t.co/9kMywrbohl",
False,2021-11-27 21:13:01+00:00,en,1466153386437394438,@NakiBrown What if they cancel because of Covid numbers😭😭,replied_to
False,2021-11-27 21:13:01+00:00,en,1466153384034160645,"@KidWithEye @HollyJen86 @Sjopinion10 Yeah, sorry couldn't quite be convinced by the awful bout of Covid i had, which wasn't anywhere near the average cold, let alone flu. Good luck with your jabs and zero side effects in the next 10-30yrs.",replied_to
False,2021-11-27 21:13:01+00:00,en,1466153383757115396,"""The making of a world free of AIDS would make a world free of COVID (and vice versa), because the same underlying causes are driving both pandemics."" https://t.co/hvPoahjfsI",quoted
False,2021-11-27 21:13:01+00:00,en,1466153383643934724,@sharnzer I would say so: https://t.co/6hhvfCMU4Y and https://t.co/yVjsiCenMM,replied_to
False,2021-11-27 21:13:00+00:00,und,1466153383035867141,#likes #like #follow #likeforlikes #love #instagood #instagram #followforfollowback #photooftheday #followme #bhfyp #photography #instalike #l #instadaily #picoftheday #beautiful #me #likeforfollow #fashion #myself #smile #follower #followforfollow #likesforlikes #bhfyp #covid_19 https://t.co/7A4wv8ywls,
False,2021-11-27 21:13:00+00:00,en,1466153381815205890,"Anti-vaccine, anti-lockdown movement leaders seem to be getting sick…It's not COVID, of course, that's making them crook. It's 'stuff they're spraying in the sky above Parliament'.",
False,2021-11-27 21:13:00+00:00,en,1466153381802741761,"Sadly, people don't get that even if you are ""over"" COVID, it is not ""over"" with us! https://t.co/2rKLiBTdal",quoted
False,2021-11-27 21:13:00+00:00,en,1466153381676953613,@Dr2NisreenAlwan Your honesty. Your fight to stress the importance of long Covid and that it should be counted,replied_to
False,2021-11-27 21:13:00+00:00,en,1466153381395898371,#Parents: You can help protect children from #COVID19 by getting your child vaccinated. The COVID-19 #vaccine is formulated for young children and is highly safe &amp; effective. 📍 Find a vaccine location here: https://t.co/hfGTaZn4jR,
False,2021-11-27 21:13:00+00:00,es,1466153379797864456,"📢 El Colectivo Ciencia Rosarina Contra el Coronavirus recibió la declaración de Institución Distinguida de la ciudad de Rosario, por el @ConcejoMRosario  i
https://t.co/b4m4fDiGCF",
False,2021-11-27 21:13:00+00:00,en,1466153379210702854,@Ben_Scallan I suspect Stephen Donnelly also has COVID let's make a pin cushion out of him.,replied_to
False,2021-11-27 21:12:59+00:00,en,1466153378589954054,Putin is a psychopath who can't run his own country. Over 2.4 million Russians died from COVID and they have about half the population of the U.S. His army is made up of drunks. Remember his last May Day Parade? Embarrassing. Russia is one of the world's nightmares. God help us. https://t.co/9UypdzsBzE,quoted
False,2021-11-27 21:12:59+00:00,es,1466153378266951683,"@GzegarraM @AlfonsodlTorre Droga en avión Pdte Fujimori, lo vacaron? esto es un delito.
Pdte Bolsonaro Brasil, no cumple protocolo Covid pq ""no le dá la gana"", y no presentan vacancia?
Trump mandaba a la ""M"" a la prensa y terminó su mandato.
Simple: NO ES DEMOCRACIA SINO ANTIDEMÓCRATAS q QUIEREN IMPONERSE.",replied_to
False,2021-11-27 21:12:59+00:00,en,1466153377977434112,@robepete8127 @charliekirk11 The covid deaths we have now most are preventable.I voted Trump 2x. Just have access to information most don’t,replied_to
False,2021-11-27 21:12:59+00:00,en,1466153377469980674,oh yeah the covid test at home is just to know if you have covid so you can go to your local clinic to find out if you really have covid yeah so cool fucking LOVE THIS SYSTEM DUMB FUCKS,
False,2021-11-27 21:12:59+00:00,en,1466153377289617411,"@DrAseemMalhotra @ShelaghFogarty @LBC @Ofcom @TheLancetInfDis @DailyMailUK @ONS @bmj_latest @LBC this radio station has a responsibility ! to ensure presenters ,like @ShelaghFogarty do not misrepresent the facts on Covid without being @FullFact checked  as it creates a dangerous precedent",replied_to
False,2021-11-27 21:12:59+00:00,en,1466153376668807168,"quelle surprise, at the anti-vaccination protest in Melbourne there have been confirmed cases of covid spreading. 19 so far.",
False,2021-11-27 21:12:59+00:00,en,1466153376257871879,"https://t.co/39rrt86BE1
He knowingly subjected many ppl to the Virus with no concern for Health or Safety. For that alone he shld be charged with endangering Biden &amp; others. https://t.co/0zVb0Wv241",quoted
False,2021-11-27 21:12:59+00:00,en,1466153376048205824,Co-founder of Christian TV network that railed against vaccines dies of Covid-19 #GetVaccinated https://t.co/hE5ktuVcQ4,
False,2021-11-27 21:12:58+00:00,en,1466153374676574209,"Tory MPs snub desperate Boris Johnson's drinks reception over new Covid-19 rules
https://t.co/NgHu5uLKGC https://t.co/qt0WCQJWd9",
False,2021-11-27 21:12:58+00:00,en,1466153372998942733,"Covid Is ""Borderless"": UN Chief Slams ""Unfair"", ""Ineffective"" Travel Bans https://t.co/NMHMRi5Vjy UN Secretary-General Antonio Guterres on Wednesday slammed travel bans targeting specific countries and regions imposed over the new Covid-19 variant as ""unfair"" and ""ineffective.""… https://t.co/l26FOzhCry",
False,2021-11-27 21:12:58+00:00,en,1466153372684333068,@Linah54199055 Covid 19 has git symptoms...could also be food poisoning,replied_to
False,2021-11-27 21:12:58+00:00,en,1466153372218761219,"Well isn't that a coincidence?

I'm guessing come March four doses will be exactly what's required to see off the megatron variant.

https://t.co/qA22iXAME7",
False,2021-11-27 21:12:58+00:00,tr,1466153372004851733,@_aliyalcin_ Sağolun büyük kazanım kadrolu ilkokul mezunu temizlik personeli ile aynı maaşı alıyorum lisans mezunu hemşire olarak tenkit ediyormuş taktir ediyormuş bilmem ne  covid yoğun bakımda surundum covid oldum  1 damla terin hakkını veremezsin  kafanı yastığa koyunca düşün,replied_to
False,2021-11-27 21:12:58+00:00,en,1466153371992305673,"""Every day we hold off more cases entering our country, the more time we have to learn and prepare,"" Premier Doug Ford said. https://t.co/acigfJZT0y",
False,2021-11-27 21:12:57+00:00,en,1466153370469769245,"Also, how does anyone know if these people are unvaccinated and not fully recovered from Covid?

The point is none of you have a fucking clue 😂",
False,2021-11-27 21:12:57+00:00,en,1466153369752391683,"Lowest of the low.  

Trump Tested Positive for COVID Before Gold Star Families Event: Book https://t.co/75xj3EPDC1",
