text,lang,possibly_sensitive,tweet_id,created_at,type
There is a whole COVID outbreak happening at my job and they won’t even talk about it. Yall pray for a bitch,en,False,1466146035760254978,2021-11-24 20:43:49+00:00,
"Wynwood Diary in Post-Covid Cautious Optimism https://t.co/KUIfDqqThC Sipros, Lamour Supreme, and Ron English. Works in progress. Wynwood, Miami 2021. (photo © Jaime Rojo) https://t.co/w41uOiBXSE",en,True,1466146035550588928,2021-11-24 20:43:49+00:00,
@cwolfbr @bielconn https://t.co/nNd9qUOh5E,und,False,1466146035080777735,2021-11-24 20:43:49+00:00,replied_to
Remember when it was questioned whether hospitals were incentivized to make all things covid and this was called a conspiracy theory? https://t.co/0OYVIEE0n1,en,False,1466146034887786496,2021-11-24 20:43:49+00:00,quoted
"@DrLeanaWen No! Hell no.

You’re in denial about Covid’s endemicity. We cannot stop this. It’s just throwing up restrictions that won’t move the needle for the sake of it. The public must reject any more Covid restrictions! Otherwise we’ll live in a permanent state of Covid totalitarianism.",en,False,1466146034283917314,2021-11-24 20:43:48+00:00,replied_to
Meta says it removed a China-based network of more than 500 Facebook accounts that sought to push a false narrative about the U.S. government’s attempts to blame the pandemic on China https://t.co/nb5SQd6ILZ,en,False,1466146033856098305,2021-11-24 20:43:48+00:00,
#funnymemes #quotes #snapchat #dankmemes #ke #memesdaily #twitterposts #india #f #google #linkedin #art #likes #twitterthreads #lol #covid #l #insta #video #m #followme #rap #rkiye #whatsapp #pinterest #o #spotify #photography #threads #aesthetic https://t.co/kgAR7ptIuB,und,False,1466146032463405057,2021-11-24 20:43:48+00:00,
Three more COVID deaths recorded https://t.co/3xBGDhwd8V,en,False,1466146032421683201,2021-11-24 20:43:48+00:00,
@Angers Arrêté ici : https://t.co/WEqjjsTDA1,fr,False,1466146030660079619,2021-11-24 20:43:48+00:00,replied_to
@___Apollyon @LCFC I'm not against vaccines they have done their job against covid but let's not be in complete denial. Vaccine companies aren't your friends,en,False,1466146030324523012,2021-11-24 20:43:47+00:00,replied_to
Availability of Personal Protective Equipment Among Health-care Workers in Jordan During the COVID-19 Pandemic: A Web-Based Survey https://t.co/Y6fcuXTJBt,en,False,1466146029825257476,2021-11-24 20:43:47+00:00,
Covid and Gunman neck and neck rn 😭,en,False,1466146029552689157,2021-11-24 20:43:47+00:00,
Honestly feel like school is like covid bingo now. The state of this government.,en,False,1466146029527568386,2021-11-24 20:43:47+00:00,
@JezCorden Yeah it have been a fun year overall besides covid of course,en,False,1466146029082980358,2021-11-24 20:43:47+00:00,replied_to
https://t.co/sYAST2nssV,und,False,1466146028151885824,2021-11-24 20:43:47+00:00,
@NotTypicalG @jschertz1212 @jimmycarr @netflix Could say the same for your Covid deaths as well.,en,False,1466146027975720967,2021-11-24 20:43:47+00:00,replied_to
"Dans le Loiret une entreprise du bâtiment propose une «pièce en plus» en kit à installer dans son jardin, une idée née pendant le Covid

➡️ https://t.co/SRGwkHTXsG https://t.co/RAPbGZFGh0",fr,False,1466146027812147200,2021-11-24 20:43:47+00:00,
‘Omicron’ Variant Drives “Worrying” Surge In South Africa’s Covid Cases https://t.co/Lyj8hOaGBe,en,False,1466146027602391042,2021-11-24 20:43:47+00:00,
現地時間2021/12/1(水)朝時点での今回の「Up First」https://t.co/agrSVyaBnwは①米国内「COVID-19」Pandemic関連続報、②この50年間米国人女性に認められていた人工妊娠中絶権消失危機:米連邦最高裁で本日そんな注目案件の口頭弁論、③Oxford高校拳銃乱射事件関連続報…という夫々を的確に伝える内容,ja,False,1466146027275096073,2021-11-24 20:43:47+00:00,replied_to
covid is back strong,en,False,1466146026507714564,2021-11-24 20:43:47+00:00,
"@MogTheUrbanite During covid, congress authorized the VA to relax requirements for paying BAH to veterans. They only authorized through December 2021. I honestly wouldn’t be surprised if they give some kind of extension at the last minute.",en,False,1466146025463173120,2021-11-24 20:43:46+00:00,replied_to
@BR24 @vdB_Psychologie Alle Kinder werden sterben. Alle. Ausnahmslos.@bR24 könnt Ihr das bitte thematisieren. Alle Kinder werden sterben. An Covid. Bitte #TeamKinderschutz und https://t.co/sFft2Ddlw8  interviewen. Die sind non selfish auf das Wohl der Kinder ausgerichtet.,de,False,1466146025425489923,2021-11-24 20:43:46+00:00,replied_to
@jimcramer Same thing we've been living with for two years! It's still COVID! I don't get it...,en,False,1466146025215873032,2021-11-24 20:43:46+00:00,replied_to
"@Lurchy16 @SarenMum @NewshubNZ You do know vaxxed people can still catch and transmit covid though right? So I can still say the same to you. The people that are being called ""crazy and selfish"" are also trying to help. Atleast both our intentions are in the right place. Trust me, I'd hate 4 us both to b wrong",en,False,1466146023420542979,2021-11-24 20:43:46+00:00,replied_to
"The only way to stop it is by peaceful non-compliance
#DoNotComply 🕊️❤️
https://t.co/5i1wqj2Txv",en,False,1466146023039021060,2021-11-24 20:43:46+00:00,
i will personally get covid so i can give it to all the anti-vaxers,en,False,1466146021415821330,2021-11-24 20:43:45+00:00,
主要な医師：Covidの「ワクチン」は世界人口を減らすように意図的に設計されています https://t.co/6tqpQM9Ib2,ja,False,1466146021260464131,2021-11-24 20:43:45+00:00,
@lemeilleurpat Biden needs to declare Covid over. Otherwise we’ll get crushed. Americans are not a smart people,en,False,1466146020325302289,2021-11-24 20:43:45+00:00,replied_to
"We will never live in a COVID-19 free world again. Accept it 
https://t.co/CStlkTR7Ml",en,False,1466146019398217729,2021-11-24 20:43:45+00:00,
"Hospitalization due to COVID-19 by vaccination status in Iceland. 

Not cases. Hospitalizations. 

Can’t see the black curve representing fully vaccinated w/ booster? Look again. Almost superimposable with the x-axis. 

Vaccination work. Boosters even better! @VincentRK #COVID19 https://t.co/FLUxvT7cv4",en,False,1466146016709779457,2021-11-24 20:43:44+00:00,
LeBron James descartado por protocolos de COVID-19 - https://t.co/OFRf3NPQpN https://t.co/Aq6fxE0f18,es,False,1466146016651005967,2021-11-24 20:43:44+00:00,
"UAE detects first case of COVID-19 Omicron Variant - MOHAP
#coronavirus2020 #COVID19 #Omnicron #Varient 

https://t.co/X3ky9ZKHmF https://t.co/229TncopXe",en,False,1466146016147693573,2021-11-24 20:43:44+00:00,
Biden admin made a terrible choice of giving such a huge responsibility to Gayle Smith! In the global COVID-19 WHO's Tedros Adhanom &amp; Mrs. Smith with their TPLF background did not help in the pandemic! AFRICA WAS LEFT OUT! @_AfricanUnion @SouthAfricaGov #UnityForEthiopia #NoMore,en,False,1466146016030347266,2021-11-24 20:43:44+00:00,
COVID-19 epidemic control using short-term lockdowns for collective gain https://t.co/Ik0ybuAngv,en,False,1466146015786852353,2021-11-24 20:43:44+00:00,
Covid spreadin aaasss,en,False,1466146015438848001,2021-11-24 20:43:44+00:00,
"I watched South Park's Post-COVID special last night. Wasn't super keen on doing a 1-month sub to Paramount+, but then I remembered I wanted to watch Star Trek: Lower Decks anyway after hearing so many great things.

In short, I still ♥️ South Park. I loved the setup for this 😂",en,False,1466146015199711240,2021-11-24 20:43:44+00:00,
Lmao Covid thought it had me https://t.co/leNYggnPed,en,False,1466146014671294476,2021-11-24 20:43:44+00:00,
FDA panel approves Merck's COVID antiviral pill: What we know about eligibility and cost https://t.co/XDFmUvGS3S,en,False,1466146014042148876,2021-11-24 20:43:44+00:00,
"Blows my fucking mind how unvaccinated people continue to neglect the safety of others by not getting tested to confirm they are not positive for covid. The denial is THAT real, that they are willing to be complicit in infecting other ppl.",en,False,1466146013694111751,2021-11-24 20:43:43+00:00,
"薬免があるから転職は楽勝！と思っていませんか？

残念ながらコロナ禍は例外です。
求人件数が減少し、条件も悪化しているからです。

うっかり退職すると痛い目にあいます。 https://t.co/hKOKKV4hE4",ja,False,1466146012762804224,2021-11-24 20:43:43+00:00,
"@rina_mosler @mmiedl Bei Long Covid vom ME/CFS Typ bitte keinesfalls auf Reha fahren. Jetzt hat sie noch gute Chancen, ganz gesund zu werden, v.a. mit Pacing. Eine Reha würde sie wahrscheinlich für immer pflegebedürftig machen, so wie es schon vielen anderen passiert ist.",de,False,1466146012205101058,2021-11-24 20:43:43+00:00,replied_to
"@jjsmclaughlin @PepperellEddie @PoliticsForAlI So over 50 and over 70 the vax is most unlikely to save you, when the idea was to protect the elderly and vulnerable and where the average age of Covid death is 83…? Got ya.. 👍",en,False,1466146012192518154,2021-11-24 20:43:43+00:00,replied_to
"@TPostMillennial No, he just kills HIV kids, HIV adults (with ATZ),puppies, monkeys, ferrets, and almost all the covid deaths are HIS FAULT for blocking therapeutics!!!",en,False,1466146010984599558,2021-11-24 20:43:43+00:00,replied_to
"@BeataKempa_MEP Po ilu preparatch przewiw covid,ze pozwolę sobie zapytac ?Alb sie Pani nie zaszczepiła ,prosimy o dokladne informację, jest Pani osoba publiczną, prosze napisać dlaczego po szczepieniach ,przestrzegajac rygorow sanitarnych zapadla Pani na tego wirusa !?",pl,False,1466146010732843014,2021-11-24 20:43:43+00:00,replied_to
"CSI Manuela Sáenz. Estado Zulia. La campaña de vacunación infantil contra la covid-19 en #Cuba avanza con pasos firmes.
#SomosCuba
#CubaVive
#CubaCoopera 
#HéroesDeLaSalud 
#ACubaPonleCorazón
@cubacooperaZul 
@cubacooperaven https://t.co/JnIwQha2EF",es,False,1466146010426712072,2021-11-24 20:43:43+00:00,
Heinz launches new Covid-19 test — have you lost your sense of taste ? https://t.co/W9Qz7uyhI4,en,False,1466146009445277707,2021-11-24 20:43:42+00:00,quoted
Mathematical modeling and estimation for next wave of COVID-19 in Poland https://t.co/eLqUCr9xY0,en,False,1466146008807608322,2021-11-24 20:43:42+00:00,
@GhostofSvetski How does 2 covid officers touching everyone's phone at a diner prevent the spread of a virus?,en,False,1466146008287649798,2021-11-24 20:43:42+00:00,replied_to
"@TatjanaND @thinktank197 Wenn’s dein Kind ist… ist es dir sche🤬🤬🤬 egal ob mit, von, durch,wegen, vielleicht auch mit Covid gestorben

das Kind ist gestorben

Täglich grüßt Eltern das Russisch-Roulette aus Kita &amp; Schule. 

Aber hey!mit, ohne, durch… das tröstet betroffene Eltern, Geschwister &amp; Oma",de,False,1466146008128184325,2021-11-24 20:43:42+00:00,replied_to
"Nesta quinta, 2 de dezembro, a vacinação contra covid-19 é destinada à dose de reforço para pessoas com 59 anos ou mais que tomaram a segunda dose há três meses ou mais e pessoas com 18 anos ou mais que tomaram a segunda dose há cinco meses ou mais.

@Prefeitura_Rio https://t.co/PJsEUArJV1",pt,False,1466146007964651523,2021-11-24 20:43:42+00:00,
"@therecount Feckless Joe would have never thought - only knows how to jab people with☠️
💡Does ultraviolet (UV) light kill the coronavirus?

FINDING based on Science
TRUE. Specifically, UVC light has been shown to quickly inactivate the novel coronavirus, SARS-CoV-2.
https://t.co/WgMVG4btCV https://t.co/Ho6URoXO4q",en,False,1466146006932725762,2021-11-24 20:43:42+00:00,replied_to
@miiyazuko that new covid strain strong asl huh,en,False,1466146004437188610,2021-11-24 20:43:41+00:00,replied_to
"Trump denies claim he tested positive for COVID before 1st debate https://t.co/kbQmRhJzKo via @Yahoo 
I would believe anyone before I would believe the 30K lie guy. tRump has absolutely no credibility.",en,False,1466146004328075268,2021-11-24 20:43:41+00:00,
"@JoJoFromJerz @DrOz You got no room to speak. How many kids die from covid-19 annual? According to your CNN @drsanjaygupta it is 500 kids a year, yet you want to force inject them 🤯 get out of here with your garbage mind. https://t.co/lObCOmUT3Y",en,False,1466146003434676224,2021-11-24 20:43:41+00:00,replied_to
"Diese 15 Minuten sind jetzt schon TV-Geschichte. Mitten in der schlimmsten Corona-Krise überlassen @officiallyjoko und @damitdasklaas bei #JKlive 3 Menschen ihre Sendezeit: Dr. Zickler von der Charité, der an Long-Covid erkrankten Louisa und @olafscholz. https://t.co/GPK9TfAsQ2",de,False,1466146003191541766,2021-11-24 20:43:41+00:00,
@KatyaSedgwick I know it’s cliche but the more and more I’ve had to see and hear from these people and everyone involved with the whole covid thing + Biden’s regime the more I believe at a fundamental battle of good vs evil.,en,False,1466146002734252035,2021-11-24 20:43:41+00:00,replied_to
"Pound to a penny this thing will have developed in the UK.

Israeli doctor believes he caught Omicron variant of Covid in London https://t.co/oKxauAiqhw",en,False,1466146001782194178,2021-11-24 20:43:41+00:00,
@JLMelenchon A quand l’enquête senatorial sur les effets secondaire au injection anti-Covid ? En attendant signez la pétition ! https://t.co/HCTbeMvImj,fr,False,1466146001543118850,2021-11-24 20:43:41+00:00,quoted
@KayAgeOfEl Det er de uvaccineret der bliver indlagt og corona kan smitte flere gange... Sverige har langt flere problemer med senfølger problematikker efter covid-19 end andre lande i Norden. Det bliver tit glemt i hele det corona-virus-halløj...,da,False,1466146001509654533,2021-11-24 20:43:41+00:00,replied_to
"No, we shouldn't worry too much about getting COVID from young kids https://t.co/if41pt47a5 via @ConversationEDU",en,False,1466146000708407298,2021-11-24 20:43:40+00:00,
"@TG22110 @solana811 Those kids are still in those cages.
Nearly 400,000 dead to COVID since his inauguration.
No student debt reform.
No minimum wage hike.
No climate change legislation
No Medicare for all.
No ceasing deportations

The list goes on...

#BidenDelivers Tax cuts for millionaires.",en,False,1466146000448495622,2021-11-24 20:43:40+00:00,replied_to
"Monroe County announced 624 new COVID-19 cases today as hospitilizations continue to rise, now 462. https://t.co/1VrRx93LcY",en,False,1466146000146468867,2021-11-24 20:43:40+00:00,
"Still frustrated by constant COVID talk on the news/my Spotify is still being buggy, but at least I know who/what I listened to this year. 😂 https://t.co/pRfnDNQGhh",en,False,1466145999953354753,2021-11-24 20:43:40+00:00,quoted
"@Carnaval_SA @ktorresvaldes @SENAComunica @Jackierojass11 @elheraldoco @SecCulturaBaq @nisrom @MariaTeresabaq @jormon26 @Susanadeleonc @sandraigm @ChrisDaes Ustedes definitivamente no le va a para nomás a la variante COVID OMNICROM? ENTONCES LOS CARNAVALES VAN Porque VAN, POR ENCIMA DE CABEZA DEL QUE SEA?",es,False,1466145999735427086,2021-11-24 20:43:40+00:00,replied_to
$AVPT  Isn’t there still the original Covid?  Who gives a fuck about Omnicron????? Lol. 👍,en,False,1466145999014236161,2021-11-24 20:43:40+00:00,
"Es ist bekannt, dass über 70 % in den Krankenhäusern ungeimpfte Covid-Patienten sind. Arzte und Krankenschwestern arbeiten am Limit. Lasst die ungeimpten Idioten doch sterben, wenn sie es wollen und selbst daran Schuld haben !!!! Aber ärztliche Hilfe würde ich dann ausschlagen !!",de,False,1466145998959489028,2021-11-24 20:43:40+00:00,
"Jezelf als NL zijnde loskoppelen van de EU zou ook een mooie oplossing zijn...

Hebben ze daar al een woord voor?

#NEXIT https://t.co/2f3YzxKUet",nl,False,1466145997416026117,2021-11-24 20:43:40+00:00,
@BNODesk https://t.co/VpsbwVMuM7,und,False,1466145997059502096,2021-11-24 20:43:40+00:00,replied_to
"ağır geçireni de, hafif geçireni de var. İlk bulgular Omicron'un daha kolay bulaştığını gösteriyor. DSÖ, 6 Aralık toplantısında aşı ve Omicron'u değerlendirecek.
https://t.co/WF0Dn9pFGD",tr,False,1466145996363206661,2021-11-24 20:43:39+00:00,replied_to
"@324cat Això del covid dels nassos ens està destruint mental i econòmicament a tothom. Fins els nassos, si em moro adéu molt bones... No podem viure atemorits per un virus que sempre estarà allí o un dia misteriosament desapareixerà... Els governs s'han acostumat a tenir-nos a casa.",ca,False,1466145996342185988,2021-11-24 20:43:39+00:00,replied_to
"@BrianWa02259147 @TradesTrey Already is. WHO said symptoms are mild.  Besides this has nothing to do with Covid and everything with AMC being the 400% diluted, 5.5Billion in debt, stagnant industry, popcorn delivery, CEO and insiders selling shares all month, and MSM distraction from GME's hidden SI.",en,False,1466145995633405959,2021-11-24 20:43:39+00:00,replied_to
CAViaR-WS-based HAN: conditional autoregressive value at risk-water sailfish-based hierarchical attention network for emotion classification in COVID-19 text review data https://t.co/prGQuSX3Vj,en,False,1466145994769190912,2021-11-24 20:43:39+00:00,
@Ninah04282351 Causa COVID ? Non e scusa ! Anziano due settimane fa trovato morto. Oggi un’altro. Vergognoso,it,False,1466145993792102404,2021-11-24 20:43:39+00:00,replied_to
@RWranglebury @DoctorLunge 75% of covid cases of what? where? how many are un/vaccinated in that population? age? 2/3 of car accidents involve people that wear seatblets. What does this tell you?Vaccines decrease the likelihood of infection therefore your chances to get infected and thus transmit.,en,False,1466145993511120899,2021-11-24 20:43:39+00:00,replied_to
Oye la nueva variante del COVID no tiene como nombre de Transformer o soy el único drogado,es,False,1466145993263616012,2021-11-24 20:43:39+00:00,
"#DiaMundialdelSIDA 📢 | Debido a la pandemia por Covid-19, el número de pruebas de detección de VIH disminuyó el año pasado contabilizando un total de 501 mil 868, cifra que tuvo una recuperación al segundo semestre de 2021 con 789 mil 552.

https://t.co/oFkP7gUCgp",es,False,1466145992718356480,2021-11-24 20:43:38+00:00,
"@chicagosmayor @POTUS @SecondGentleman Perhaps you should reflect on the lives you lost with the assistance of Preckwinkle, Foxx, Evans, and Dart. 790 murders in Chicago as of today. Way more than Covid deaths! Your attention is clearly focused on the wrong things. Do not consider reelection. It will be a big Fail!",en,False,1466145992680652810,2021-11-24 20:43:38+00:00,replied_to
"Tomorrow! Helpful information for parents about children's COVID-19 vaccines.

#vaccines #covidvaccines #children #COVID19 #WeCanDoThis https://t.co/yMDSry7BPc",en,False,1466145991074136065,2021-11-24 20:43:38+00:00,quoted
Los Juegos Panamericanos intensificaron la vacunación contra la covid en Cali https://t.co/IP0rSM25sL,es,False,1466145990499610630,2021-11-24 20:43:38+00:00,
@wallsxhbw91 sabes q el que ha cogido covid de mi clase es Alex,es,False,1466145990256250891,2021-11-24 20:43:38+00:00,replied_to
"@aaronleemitchel @BBCSport @ColinMurray @bbc5live @BBCSounds Amongst other things they were talking about heart issues (pericarditis &amp; something else) caused by the covid virus (not the vaccine), even in otherwise fit and healthy people. Sorry for being vague but I was dozing!",en,False,1466145990075899907,2021-11-24 20:43:38+00:00,replied_to
@now_arsenaI Very strange . Is it the vaccines? Is it covid itself? Too many to just be a coincidence. I’ve watched football for 28 years . Never known anything like it .,en,False,1466145988738007048,2021-11-24 20:43:38+00:00,replied_to
"NEW - German study on COVID-19 in kids ages 5-11 concludes: ""Severe disease course or death is low,"" in fact the ""case fatality could not be calculated, due to an absence of cases"" for children without comorbidities.

https://t.co/bxjWoy6kZU",en,False,1466145988100382723,2021-11-24 20:43:37+00:00,replied_to
Cervical longitudinally extensive myelitis after vaccination with inactivated virus-based COVID-19 vaccine https://t.co/hSE8QIGGAg,en,False,1466145987542405120,2021-11-24 20:43:37+00:00,
Anyone needing their Covid shot or their second dose? My office is giving them out tomorrow so lmkkk,en,False,1466145987072864265,2021-11-24 20:43:37+00:00,
"Gente sério! Eu tenho um mestre sala dentro de mim, sambo até tocando rock. Mas esse lance de liberar o carnaval em 2022 é maior falta de respeito com os mortos pelo COVID e com os profissionais que estavam de frente nessa luta. Mais como dizem ir aí né! Aqui é o BRAZIIL🎊",pt,False,1466145986036867075,2021-11-24 20:43:37+00:00,
"@ShortSqueezed1 Dude, I’m so sick and fucking tired of this covid bullshit. It’s getting old and everywhere you go, covid, covid, covid. These politicians and government officials in charge need to be put in prison for crimes against humanity. Starting with dr. tony “the liar” fauci.",en,False,1466145985609019393,2021-11-24 20:43:37+00:00,replied_to
"Pra essas pessoas, pouco importa se é pandemia ou quem ta morrendo, a implicância é especificamente com o tipo de festa, em especial o Carnaval.

Óbvio que apesar do melhor cenário é necessário cautela, mas não sei deixem enganar: essa gente não liga pra COVID.",pt,False,1466145985344774151,2021-11-24 20:43:37+00:00,replied_to
"@rugpuller77 @lfc_lloyd @JustaSudoNim @KingKane_20 @caddyisplank @LCFC no?
almost half of covid patients had heart damage from it tbf",en,False,1466145983469862912,2021-11-24 20:43:36+00:00,replied_to
@caddyisplank @KingKane_20 @LCFC To me I think covid is the link if all these fans have had it they could have long term heart problems,en,False,1466145983008591872,2021-11-24 20:43:36+00:00,replied_to
Pimeminister of GREECE Mitsotakis is the new NAZI JOSEF MEGGEL of the human history.His handling of covid 19 is just a method to destroy our country and its people.Any powers of JUSTICE inside and outside GREECE to protect GREEK PEOPLE from this dangerous maniac?????? https://t.co/hhw97xD62c https://t.co/5eHbfUSHbp,en,False,1466145982933082114,2021-11-24 20:43:36+00:00,quoted
"Agora o covid já não é problema, adoro",pt,False,1466145982673002499,2021-11-24 20:43:36+00:00,
The tools to “fight covid” in Western Hemisphere are not medical and based on medical science. The tools are strictly design to subdue and customise all citizens with dictatorship and to crash the economy and livelihood of citizens and ACCIDENTALLY‼️ lead to cashless Digital ID‼️,en,False,1466145982329110532,2021-11-24 20:43:36+00:00,
Covid test results came back negative 🙌🏽🙌🏽🙌🏽,en,False,1466145981989273615,2021-11-24 20:43:36+00:00,
@ayoublecrack @lnstantFoot Covid a mon avis,en,False,1466145981720928258,2021-11-24 20:43:36+00:00,replied_to
"Come on boris, explain all this shit all the time, never ever happened pre covid and so many people having heart problems 🙃 https://t.co/SWMHv2wgPG",en,False,1466145981301465091,2021-11-24 20:43:36+00:00,quoted
"@BobbyMa00187643 @LCFC Yep, very true, I now have heart failure after having Covid.",en,False,1466145980810772487,2021-11-24 20:43:36+00:00,replied_to
"""Si un paciente oncológico TERMINAL muere por su cáncer, pero también tiene Covid, lo CONTABILIZANOS como MUERTO por COVID"".
Así se manipula a la masa critica y se les obliga a 💉.
Terroristas. https://t.co/oG4oKDNEHj",es,False,1466145980424851456,2021-11-24 20:43:36+00:00,quoted
@TheoFleury14 If you listen carefully she’s continually stating “when you get COVID-19 “ not once was it stated “if you get COVID-19.  Hmm guess someone is dealing the cards face up perhaps?? #toxictrudeau #fixedresults,en,False,1466145980399636486,2021-11-24 20:43:36+00:00,replied_to
"@Acyn Hey, Doocy:
400K were dead as of 1/19/2021, or &gt;50%. Most of the ones dying now believed his COVID denial bullshit and are unvaccinated.",en,False,1466145980286443524,2021-11-24 20:43:36+00:00,replied_to
"In a New Development the Nigeria Centre for Disease Control, NCDC, has confirmed three cases of COVID-19 Omicron variant in the country.
•
NCDC Director-General, Ifedayo Adetifa disclosed that the two cases were discovered through genomic sequencing.

#Imosocials https://t.co/ts9lFgquNJ",en,False,1466145979657240584,2021-11-24 20:43:35+00:00,
"@wobski421 @Rayjudd7 @bazcarter15 @IainColledge @chantypo_71 @CredaCreda @Swen_2017 @john30296891 @just2sayin @bromhome @stevedeg1 @JackDaw68083738 @gtmag10 @william_haggis @leftstance @harvman25 @NewforestStock @MickeyM19517368 @from_hackney @Peter12587384 @PLANET_ZOMBIE @amphibbarr @etxberria55 @AngryJeff2 @Ladywhi89378290 @NickKen99156276 @ScootTheHoot1 @AodhRuairi @Bu3tergonads @BMcfitzy @Elainemca2001 @SherdyMe @FalseFlag32 @niallerc @lars_ly @Bellagio_bound @vicksbrowne @graham669 @Anatadaephobia @commer2stroke @_R_J_B_tw @Freddiesharp12 @BaccaJoules @Lotto688Lotto @SimonJSpurrell @E8Powell @MarioBerky @Bluebellwood5 @Brexit_Breakers The parents on here might have a very dim view of your views on covid and it's dangers. That won't count in your world though Salty you need to see it up close first.
https://t.co/NZ5MJNvjRn",en,False,1466145979309203457,2021-11-24 20:43:35+00:00,replied_to
"Il migliore ed i meno migliori di LUI lo hanno capito che dovremo in futuro convivere con questo ed altri virus e bisogna attrezzare la nostra società a questa nuova situazione? Pensano davvero di sconfiggere il covid senza vaccinare la popolazione mondiale?
Inetti ed incapaci.",it,False,1466145978248044556,2021-11-24 20:43:35+00:00,
"There are eight new #COVID19 cases reported for #Muskoka Dec 1, bringing to the total number of cases in the district to 750 since the beginning of the pandemic.
https://t.co/ucqczYryp7",en,False,1466145978176704514,2021-11-24 20:43:35+00:00,
"Always surprises me that people are keen to make a link between heart attacks at football grounds and the covid vaccine

Yet no one is considering the effects of excessive and increased drug activity at football grounds being a possible cause",en,False,1466145977853792275,2021-11-24 20:43:35+00:00,
@Matt_Rowney + i believe in charlie wykes case it was long covid + he’s unvaccinated,en,False,1466145977090334725,2021-11-24 20:43:35+00:00,replied_to
@Slice88852221 @f_philippot Un de mes proches est mort de la Covid abruti. Alors continue à écouter ton gourou et à croire à toutes ces débilités,fr,False,1466145975450361859,2021-11-24 20:43:34+00:00,replied_to
@craps @nanciipantsii @josecarreras1 @Breaking911 Same here. Had covid nothing but a cold 🤷‍♀️,en,False,1466145975102152705,2021-11-24 20:43:34+00:00,replied_to
Wichtiger Thread von @WernerReisinger  - die Radikalisierung der Covid Leugner*innen Szene muss unterbrochen werden: https://t.co/3mmVrlhyyy,de,False,1466145974552875012,2021-11-24 20:43:34+00:00,quoted
"@benssiegel @EricTopol There was nothing that we could have done better. No amount of hiding or masking would have worked. In the end everyone will get covid. Compare hard stance states vs open states like CA, NY vs FL and the numbers are the same. Go about your life.",en,False,1466145974485757962,2021-11-24 20:43:34+00:00,replied_to
"@Jakub0Maly Prognostici jsou jako covid, postupně zmutovali a můžeme přežít.",cs,False,1466145974477275137,2021-11-24 20:43:34+00:00,replied_to
This is why most of us stopped listening to him ages ago. It’s also how you can tell they’re not serious about fighting Covid. https://t.co/raNibAH8RU,en,False,1466145974397517828,2021-11-24 20:43:34+00:00,quoted
Ook voor de #boosterprik geldt dat de IC instroom het snelst afneemt als de risicogroep voor IC opname als eerste een booster krijgt. @nrc #Covid_19 Vergelijkbaar met begin dit jaar 👇🏻 https://t.co/B0KN9u5kM2,nl,False,1466145973592330240,2021-11-24 20:43:34+00:00,quoted
Imagine getting COVID from Trump https://t.co/7Bbyz9JNF0,en,False,1466145972828790785,2021-11-24 20:43:34+00:00,quoted
"@SalAnd1984 @jackwil33143446 @StephenMoore Each time they track it, the disparity between Dems vaxxed and Repubs vaxxed grows wider. Republicans are dying at a much higher rate.
https://t.co/d2J2lnlZu7",en,False,1466145972510203905,2021-11-24 20:43:34+00:00,replied_to
"Teenagers ARRESTED after escaping COVID quarantine facility.

From the article - 
The facility is housing people affected by the  Katherine region COVID-19 outbreak as well as returned travelers from repatriation flights.

https://t.co/DBbhztVuDQ",en,False,1466145972455624705,2021-11-24 20:43:34+00:00,
Me and my sister both just tested positive for Covid. Couldn’t see my parents since they both tested positive and I miss them so much. Now I really can’t see them for even longer 😩 screw this I just want my mom,en,False,1466145972367634441,2021-11-24 20:43:34+00:00,
"Covid virus ""mortal"" pero podes combatirla con un chicle . Tranqui https://t.co/fLMLScLwfh",es,False,1466145972027809793,2021-11-24 20:43:34+00:00,quoted
"Desde el 18 de octubre envié mis documentos, ya sale en el Edus, pero en el link no, me pueden enviar mi qr porfavor 🥺😩 @msaludcr  #ministeriodesalud #QRcode #Covid_19",es,False,1466145971658760201,2021-11-24 20:43:33+00:00,
Ça devrait être un slogan du ministère de la santé contre le propagation du covid. Et les flics au lieu de mettre des amendes mettraient des frites dans le nez des gens. https://t.co/zhVg4j9x3O,fr,False,1466145971205718026,2021-11-24 20:43:33+00:00,quoted
"@VeoOigoSiento @Verisima_Vera @Maria08515 Los virus nunca mutan a peor, eso es de primero de evolución. 
Letalidad de la viruela 30%
Covid 0,5%
Fallecidos siglo XX por viruela 300 millones.
Con covid 5 millones.",es,False,1466145971180654592,2021-11-24 20:43:33+00:00,replied_to
@VICENews It’s past the time when we should turn people away from hospitals who have  Covid and are unvaccinated. They made their choice.,en,False,1466145970945671181,2021-11-24 20:43:33+00:00,replied_to
"Fauci says fully vaxxed. If you get Covid,it should be less potent
Omnicron fits that 

 Isn't it good it's less potent
Therefore losing its severness? https://t.co/sRkSEK1XuD",en,False,1466145970115289092,2021-11-24 20:43:33+00:00,quoted
"Late tweet, but the COVID booster shot hasn't hit me too hard, so I'll be streaming Pokémon Brilliant Diamond today @ 2:00 PM PST!

I might decide to do a nuzlocke, I dunno

Waiting room: https://t.co/hgXXemUiSh

Thumbnail art by @/Lonely_specter

#CallingCardSent #VTuber https://t.co/liaVtzFe94",en,False,1466145969636974592,2021-11-24 20:43:33+00:00,
