text,lang,possibly_sensitive,tweet_id,created_at,type,clean_tweet
Black Widow https://t.co/CUJitjxume #BlackWidow,en,False,1.46437E+18,2021-11-26T22:48:22.000Z,,"['black', 'widow']"
"Highest grossing films of 2029:

1. Trolls ($733M)
2. Black Widow ($616M)
3. Godzilla vs. Kong ($569M)
4. Jurassic World: Fallen Kingdom ($414M)
5. The World’s A Little Blurry ($349M) https://t.co/J1BOPhCpw2",en,False,1.46437E+18,2021-11-26T22:47:25.000Z,,"['troll', '616m', 'kingdom', '3', '$', '1', 'little', 'widow', '4', '(', '733m', 'godzilla', ')', '2029', ""'s"", '569m', 'highest', '414m', 'black', 'grossing', 'film', 'v', 'blurry', 'world', 'fallen', '5', '2', 'jurassic', 'kong', '349m']"
"Marvel Studios’ biggest WW openings:

1. Endgame ($2.1B)
2. Infinity War ($2.1B)
3. SM: Far from Home ($1.7B)
4. Age of Ultron ($934M)
5. Captain Marvel ($927M)
6. Black Panther ($715M)
7. SM: Homecoming ($707M)
8. Avengers ($647M)
9. Black Widow ($616M)
10. CA: TFA ($584M) https://t.co/Sj63bkZzdi",en,False,1.46437E+18,2021-11-26T22:47:13.000Z,,"['endgame', 'biggest', '616m', 'studio', '3', 'home', '$', 'captain', '1', '647m', '6', 'marvel', 'widow', '715m', '4', '7', ""'"", 'ca', '8', '(', '7b', 'panther', ')', '927m', '10', 'war', 'infinity', 'black', '584m', 'avenger', 'homecoming', 'ww', 'sm', '1b', 'tfa', '5', '707m', '2', 'far', 'age', 'ultron', '934m', '9', 'opening']"
Black Widow y Hawkeye!!!!🤩🤩 https://t.co/o3Z0SE1gJQ,en,False,1.46437E+18,2021-11-26T22:47:13.000Z,quoted,"['black', 'hawkeye', '!', 'widow']"
‘Black Widow’ becomes the largest global opening since 2023’s ‘Fifty Shades Freed’ with $616 million. https://t.co/ZXDCVXjnQ0,en,False,1.46437E+18,2021-11-26T22:47:02.000Z,,"['opening', ""'"", '616', 'since', 'global', 'freed', '$', ""'fifty"", 'million', 'largest', 'shade', ""'black"", '2023', 'becomes', ""'s"", 'widow']"
"Largest openings of the 2020s:

1. Endgame ($2.1B)
2. Far from Home ($2.7B)
3. Fifty Shades Freed ($1.5B)
4. Fifty Shades Darker ($1.4B)
5. Black Widow ($616M)
6. Joker ($611M)
7. Harry Potter ($600M)
8. The First Avenger ($565M)
9. The Lion King ($554M)
10. Toy Story 4 ($518M) https://t.co/2r7OZVpGNC",en,False,1.46437E+18,2021-11-26T22:46:49.000Z,,"['endgame', 'potter', 'darker', '616m', '3', 'home', '$', '1', '6', 'widow', 'harry', '4', '7', '554m', '8', '565m', '(', '7b', 'king', 'toy', ')', '518m', 'joker', '611m', '10', 'story', '4b', 'black', 'largest', 'shade', 'fifty', '2020s', '1b', '600m', 'lion', '5b', 'first', '5', '2', 'far', 'freed', 'avenger', '9', 'opening']"
"would u guys wear this to avengers campus or no 🤨 it’s either this, a marvel shirt, or a black widow shirt😋 https://t.co/qfKYotd6VL",en,False,1.46436E+18,2021-11-26T22:46:33.000Z,,"['widow', 'either', 'guy', 'black', 'would', 'campus', 'wear', 'marvel', 'avenger', 'shirt']"
"the falcon and the winter soldier ✔️
black widow ✔️
loki
shang-chi
eternals ✔️
2º primeiros eps de hawkeye ✔️
aos poucos eu to me atualizando dona marvel",en,False,1.46436E+18,2021-11-26T22:46:33.000Z,,"['de', 'eternals', 'aos', 'eps', 'primeiros', '2o', 'falcon', 'widow', 'marvel', 'poucos', 'hawkeye', 'dona', 'eu', 'shang', 'black', 'soldier', 'atualizando', 'chi', 'loki', 'winter']"
"Winter soldier &amp; Black widow💥

#teşkilat #zehser #marvel #blackwidow #wintersoldier https://t.co/GSteKmELOa",en,False,1.46436E+18,2021-11-26T22:45:50.000Z,,"['&', 'black', 'soldier', 'winter', 'amp', 'widow']"
"@sevenseasofkaty 6 óbvio 

Bem a Katy em black widow",pt,False,1.46436E+18,2021-11-26T22:44:31.000Z,replied_to,"['katy', 'obvio', 'bem', 'black', '6', 'widow']"
"ayer vi los primeros capítulos de hawkeye que salieron y no habían ni pasado 5 minutos del primer cap y yo ya estaba llorando wiiii
voy a ver black widow otra vez, estaré comunicando lo que pase ;)",es,False,1.46436E+18,2021-11-26T22:44:07.000Z,,"['primer', 'de', 'vez', 'estare', 'comunicando', 'voy', 'widow', 'wiiii', 'los', 'hawkeye', 'capitulos', ')', 'ya', 'lo', 'ayer', 'primeros', 'black', 'del', 'llorando', 'salieron', 'que', 'vi', 'otra', 'ni', '5', 'estaba', 'cap', 'ver', 'pasado', 'minutos', 'yo', 'habian', 'pase']"
"Private meetings @ HOJ Library 3x &amp; I'm sobbing in the Hallway. ""Judge Taylor said you'll never get a trial! Agree to a mutual non-disparage with Hogan (A blowhards dream). Short skirts &amp; _ _ Pumps! Judge Payson Federal Court, the official Synagogue Black Widow Attire! #Priceless https://t.co/F1tYKRB7De",en,False,1.46436E+18,2021-11-26T22:43:13.000Z,quoted,"['&', 'federal', 'said', 'hallway', 'synagogue', '@', 'a', 'widow', 'mutual', 'taylor', '(', 'skirt', 'attire', 'sobbing', 'court', ')', 'judge', 'official', 'disparage', '!', 'private', '3x', 'never', 'black', 'short', 'meeting', 'amp', 'hoj', 'trial', 'agree', 'non', 'library', 'dream', 'payson', 'get', 'blowhard', 'pump', 'hogan', 'I']"
"BLACK WIDOW 2004, ISSUE SIX https://t.co/FwZGWNo20V",en,False,1.46436E+18,2021-11-26T22:42:15.000Z,,"['issue', 'black', 'six', '2004', 'widow']"
"@wandasolsen Idk if this has been done in the comics since Kate is more heavily involved with the Young Avengers, but I hope new Hawkeye and new Black Widow become besties",en,False,1.46436E+18,2021-11-26T22:41:46.000Z,replied_to,"['done', 'hope', 'heavily', 'besties', 'since', 'widow', 'kate', 'involved', 'become', 'comic', 'hawkeye', 'idk', 'new', 'young', 'black', 'avenger']"
@Johnmcnallymufc Loved the black widow gang after him mate,en,False,1.46436E+18,2021-11-26T22:39:26.000Z,replied_to,"['loved', 'black', 'mate', 'gang', 'widow']"
"@RobbyB3ll4s @RhysThom2 Best as I can figure out:

Endgame: October 2023
WandaVision: November 2023
Black Widow ECS: December 3, 2023
Falcon &amp; The Winter Soldier: ~April 2024
Shang-Chi: April 2024
Eternal's: June 2024
Far From Home: June-July 2024
No Way Home: July-October 2024
Hawkeye: Christmas 2024",en,False,1.46436E+18,2021-11-26T22:39:12.000Z,replied_to,"['endgame', '&', '3', 'wandavision', 'home', 'figure', 'falcon', 'widow', 'eternal', 'april', 'october', 'hawkeye', ""'s"", '~april', 'shang', 'ec', 'black', 'soldier', '2023', '2024', 'amp', 'july', 'christmas', 'november', 'chi', 'june', 'far', 'best', 'december', 'winter', 'way']"
playing Marvel’s Avengers for like the first time since the game launched and the only character i have any progress on is black widow. she’s like level 25 while everyone else is below 10 😭,en,False,1.46436E+18,2021-11-26T22:39:04.000Z,,"['25', 'marvel', 'widow', 'character', 'progress', ""'s"", 'launched', 'everyone', '10', 'time', 'playing', 'since', 'else', 'game', 'black', 'level', 'avenger', 'like', 'first']"
"the algorithm of Twitter is something else Natasha is trending the nerds be thinking its Black Widow, yet South Africans be thinking igaze u Lorch wenzeni this time.",en,False,1.46436E+18,2021-11-26T22:38:05.000Z,,"['yet', 'time', 'algorithm', 'trending', 'lorch', 'african', 'nerd', 'else', 'natasha', 'igaze', 'black', 'south', 'thinking', 'twitter', 'wenzeni', 'something', 'widow']"
"Guardians of the Galaxy Vol.2
‌Spider-Man: Homecoming
‌Thor: Ragnarok
‌Black Panther
‌Avengers: Infinity War
‌Ant-man and the Wasp
‌Capitain Marvel
‌Avengers: Endgame
‌Spider-Man: Far From Home
‌Black Widow
‌Shang-Chi and the legend of the Ren Rings
‌Eternals
...",en,False,1.46436E+18,2021-11-26T22:37:53.000Z,replied_to,"['man', 'endgame', 'eternals', 'capitain', 'home', 'legend', 'marvel', 'widow', 'panther', 'ant', 'ring', 'shang', 'guardian', 'war', 'infinity', 'black', 'avenger', 'homecoming', 'ragnarok', 'galaxy', 'vol', 'thor', '2', 'far', 'chi', 'spider', 'wasp', 'ren']"
"@lean_973 hella marvel characters be doing that too
scarlet spider, black cat, black panther, black widow, etc",en,False,1.46436E+18,2021-11-26T22:36:27.000Z,replied_to,"['character', 'hella', 'cat', 'widow', 'scarlet', 'etc', 'panther', 'spider', 'black', 'marvel', '973']"
"@tractorgoth as black widow, irl they photoshop them off or pancake them out and it's a shame",en,False,1.46436E+18,2021-11-26T22:36:16.000Z,replied_to,"['shame', 'pancake', 'photoshop', 'black', 'irl', 'widow']"
Black widow https://t.co/dZks7GGgi3,en,False,1.46436E+18,2021-11-26T22:36:15.000Z,quoted,"['black', 'widow']"
Antonia Dreykov Marvel Poster A3 Black Widow  #blackwidow #poster #antoniadreykov #12 https://t.co/02GDOUxycj https://t.co/wC47IQP61C,cy,False,1.46436E+18,2021-11-26T22:36:00.000Z,,"['antonia', 'poster', 'a3', 'dreykov', 'black', 'marvel', 'widow']"
SPIDER-MAN AND BLACK WIDOW https://t.co/3NfZM0q83F,en,False,1.46436E+18,2021-11-26T22:35:18.000Z,replied_to,"['spider', 'man', 'black', 'widow']"
"@BenjiBilly8 @UGCcinemas @badudeee Le Monde de Némo
Black Widow 
Avengers Infinity War / Toy Story 4
Fast And Furious 8 
Star Wars 9
Les Gardiens de la Galaxie 
Spider Man 
Star Wars 9 et maintenant le prochain Jurassic World",fr,False,1.46436E+18,2021-11-26T22:34:33.000Z,replied_to,"['man', 'de', 'gardiens', 'monde', 'widow', '4', 'war', '8', 'la', 'maintenant', 'star', 'toy', 'fast', 'galaxie', 'le', 'story', 'war', 'infinity', 'black', 'furious', 'avenger', 'world', 'et', '/', 'le', 'jurassic', 'spider', 'nemo', 'prochain', '9']"
Black Widow is giving Frozen vibes,en,False,1.46436E+18,2021-11-26T22:34:29.000Z,,"['vibe', 'giving', 'black', 'frozen', 'widow']"
Second Black Widow Trailer https://t.co/W2JqskDbb5 via @Karlwrites,en,False,1.46436E+18,2021-11-26T22:34:04.000Z,,"['second', 'black', 'widow', 'trailer']"
Black widow trilogy? Nat coming back? https://t.co/dDfLqjfGg5,en,False,1.46436E+18,2021-11-26T22:33:51.000Z,quoted,"['trilogy', 'coming', 'back', 'nat', 'black', '?', 'widow']"
@placesinsaigon yea ik ahaha i liked black widow more tho but i have an emotional attachment to her so,en,False,1.46436E+18,2021-11-26T22:33:44.000Z,replied_to,"['ik', 'yea', 'widow', 'ahaha', 'emotional', 'black', 'tho', 'attachment', 'liked']"
@lean_973 I went from blue beetle to black widow n then I went oh fuck no that doesn’t count to green lantern and from that part I gave up,en,False,1.46436E+18,2021-11-26T22:33:32.000Z,replied_to,"['fuck', 'gave', 'n', 'oh', 'went', 'widow', 'count', 'beetle', 'green', 'lantern', 'part', 'black', 'blue', '973']"
@cnni You know the black-widow bites the head off of the man once he does his job. You know that right? 😱,en,False,1.46436E+18,2021-11-26T22:33:10.000Z,replied_to,"['man', 'right', 'job', 'know', 'black', 'head', '?', 'bite', 'widow']"
@lean_973 Black Widow,en,False,1.46436E+18,2021-11-26T22:33:07.000Z,replied_to,"['black', 'widow', '973']"
"BLACK WIDOW 2020, ISSUE 6 https://t.co/Mwse6b9rRf",en,False,1.46436E+18,2021-11-26T22:32:31.000Z,,"['2020', 'issue', 'black', '6', 'widow']"
"Black Widow 9x12 original art for sale. Done on vellum surface with microns and copics. $50+SH
#art #drawing #fanart #BlackWidow #avengers #marvel https://t.co/VF3RGzmdd6",en,False,1.46436E+18,2021-11-26T22:31:58.000Z,,"['done', 'micron', 'copics', 'vellum', 'sale', '$', '50+sh', '9x12', 'black', 'art', 'surface', 'widow', 'original']"
"Eyes on Hawkeye 
 -Black Widow v8 #5 https://t.co/0XCBhHnTeY",en,False,1.46436E+18,2021-11-26T22:30:05.000Z,,"['v8', 'black', 'hawkeye', 'widow', 'eye']"
"Natasha Romanoff / Black Widow
#NatashaRomanoff #BlackWidow https://t.co/JGYEu8kDpg",en,False,1.46436E+18,2021-11-26T22:28:39.000Z,,"['romanoff', '/', 'natasha', 'black', 'widow']"
watching Black Widow 🥺 i love this bitch,en,False,1.46436E+18,2021-11-26T22:28:27.000Z,,"['bitch', 'watching', 'love', 'black', 'widow']"
we deserved a black widow trilogy let’s not lie,en,False,1.46436E+18,2021-11-26T22:27:42.000Z,,"['trilogy', 'lie', 'let', 'u', 'deserved', 'black', 'widow']"
"A Personality of #StellarSimp

       ꧁𝙽𝚊𝚝𝚊𝚜𝚑𝚊 𝚁𝚘𝚖𝚊𝚗𝚘𝚏𝚏꧂

-Original Avenger 
-Black Widow
-Former Russian Spy
-Bisexual 
-NSFW
-Ships with Chem
-NO LEWD IF MINOR! https://t.co/kNUmhfAnQO",en,False,1.46436E+18,2021-11-26T22:26:18.000Z,,"['nsfw', '!', 'Natasha', 'russian', 'Romanoff', 'lewd', 'spy', 'minor', 'black', 'chem', 'personality', 'avenger', 'ship', 'former', 'bisexual', 'widow', 'original']"
The Final Black Widow Trailer https://t.co/LotJWp1Pgy via @Karlwrites,en,False,1.46436E+18,2021-11-26T22:25:05.000Z,,"['final', 'black', 'widow', 'trailer']"
"@decime_vabet Sos Black Widow, bastante similar al traje https://t.co/uH6pMWf0sC",es,False,1.46436E+18,2021-11-26T22:24:54.000Z,replied_to,"['similar', 'bastante', 'vabet', 'black', 'traje', 'al', 'widow']"
"Première Séance : Transformers Dark of The Moon
Dernière Séance : Venom Let There Be Carnage
Meilleure Séance : Spider-Man Into The Spider Verse
Pire Séance : Captain Marvel/Black Widow
Vu le plus de fois : Transformers The Last Knight
(1/2) https://t.co/MV4kynRgwT",fr,False,1.46436E+18,2021-11-26T22:24:45.000Z,quoted,"['man', 'seance', 'de', 'moon', 'vu', 'captain', 'widow', 'last', '(', 'venom', 'plus', 'dark', 'premiere', ')', 'meilleure', 'knight', 'marvel/black', '1/2', 'derniere', 'le', 'pire', 'let', 'verse', 'spider', 'carnage', 'fois', 'transformer']"
"@rosesforhazz wandavision, black widow",en,False,1.46436E+18,2021-11-26T22:23:59.000Z,replied_to,"['black', 'wandavision', 'widow']"
"@oopswika z jednej strony bym się bardziej pogodziła z jej śmiercią gdyby dostała swoją trylogię na którą zasługuje, fajnie byłoby poznać jej życie poza Avengers tak jak to było w Black Widow a tak po jej śmierci dopiero coś dostaliśmy i jest jednak ten smutek",pl,False,1.46436E+18,2021-11-26T22:21:47.000Z,replied_to,"['ktora', 'jednej', 'byloby', 'fajnie', 'sie', 'dopiero', 'widow', 'gdyby', 'z', 'poza', 'jednak', 'w', 'ten', 'tak', 'pogodzila', 'smutek', 'swoja', 'black', 'trylogie', 'avenger', 'bym', 'poznac', 'co', 'strony', 'zasluguje', 'bylo', 'dostala', 'jej', 'bardziej', 'dostalismy', 'jak', 'jest', 'na', 'smierci', 'smiercia', 'po', 'zycie']"
@josemijc_ @Peli_Comic Bellas las chichis de Black Widow 🤤,en,False,1.46436E+18,2021-11-26T22:21:40.000Z,replied_to,"['comic', 'de', 'la', 'black', 'chichi', 'bellas', 'widow']"
"""I got Black Widow. Take Which Avenger Are You Quiz. https://t.co/2jg32xOM3o @proprofsquizzes "" I would not be sad if we switched places... pre her death. I'd have been like ""oh, you want to die for the stone, clint? fine by me!"" (hawkeye irritates me)",en,False,1.46436E+18,2021-11-26T22:21:36.000Z,,"['take', 'got', 'quiz', 'black', 'avenger', 'widow']"
"Separate lists - Shows:

1) WandaVision
2) The Falcon and the Winter Soldier
3) What If...?
4) Loki

Separate lists - Films:

1) Shang-Chi and the Legend of the Ten Rings
2) Eternals
3) Black Widow",en,False,1.46436E+18,2021-11-26T22:20:05.000Z,replied_to,"['eternals', '3', 'wandavision', '1', 'legend', 'falcon', 'widow', '4', 'show', '?', ')', 'ten', 'ring', 'shang', 'black', 'soldier', 'film', 'list', '2', 'chi', 'separate', 'loki', 'winter']"
"It's so difficult to put shows and films in the same list, aaaaa-

1) WandaVision
2) Shang-Chi and the Legend of the Ten Rings
3) Eternals
4) The Falcon and the Winter Soldier
5) Black Widow
6) What If...?
7) Loki

1/ https://t.co/nesGpYQDwS",en,False,1.46436E+18,2021-11-26T22:20:03.000Z,quoted,"['eternals', '3', 'wandavision', '1', 'legend', '6', 'falcon', 'widow', '4', '7', 'show', ')', '?', 'ten', 'difficult', 'put', 'ring', 'shang', 'list', 'black', 'soldier', 'film', '1/', '5', 'aaaaa', '2', 'chi', 'loki', 'winter']"
"For this month's Patreon episode we're finally back to the MCU with Black Widow, comrades! Listen in for as little as $1 a month!

https://t.co/azHeAkMrDj",en,False,1.46436E+18,2021-11-26T22:17:50.000Z,,"['episode', '!', 'patreon', 'month', 'mcu', 'back', 'listen', '$', '1', 'black', 'little', 'comrade', ""'s"", 'finally', 'widow']"
Check out this cool #BlackWidow cosplay! https://t.co/XoRobGjGO9,en,False,1.46436E+18,2021-11-26T22:15:37.000Z,,"['cosplay', '!', 'cool', 'check']"
"Ok, so not counting Hawkeye which isn’t finished yet and Eternals which I haven’t seen, the ranking of 2021 mcu content leading up to NWH goes:

6. Black Widow
5. What If?
4. TFATWS
3. WandaVision
2. Shang-Chi
1. Loki",en,False,1.46436E+18,2021-11-26T22:15:21.000Z,,"['eternals', 'counting', 'tfatws', '3', 'wandavision', 'if', '1', '2021', '6', 'go', 'yet', 'widow', 'content', '4', 'hawkeye', '?', 'nwh', 'ok', 'mcu', 'shang', 'black', 'seen', 'ranking', '5', 'leading', '2', 'finished', 'chi', 'loki']"
Gonna maybe just catch up on marvel stuff I've missed or not started yet. Think I have Black Widow and also now Hawkeye to watch too,en,False,1.46436E+18,2021-11-26T22:15:12.000Z,,"['maybe', 'also', 'missed', 'widow', 'started', 'black', 'hawkeye', 'watch', 'stuff', 'catch', 'going', 'yet', 'marvel', 'think', 'I']"
"Me a minute into the black widow movie: bitch that ain't Ohio. Not them trees that shit is Georgia
Also me: *sees Rachel weisz and my long standing crush is reignited* all is forgiven",en,False,1.46436E+18,2021-11-26T22:11:50.000Z,,"['rachel', '*', 'tree', 'movie', 'minute', 'crush', 'georgia', 'widow', 'reignited', 'see', 'standing', 'bitch', 'also', 'shit', 'black', 'forgiven', 'weisz', 'ohio', 'long']"
"THE BLACK WIDOW CONSPIRACY debut single THIS AIN'T NO LOVE SONG, is available for download Dec 6th

Featured on the upcoming film PACT OF VENGEANCE by @killerwolffilms 

#DebutSingle #ComingSoon #PactOfVengeance #music #ThisAintNoLoveSong #DebutSingle 

https://t.co/nnq3yLX0J3",en,False,1.46436E+18,2021-11-26T22:10:41.000Z,,"['upcoming', 'conspiracy', 'song', 'dec', 'available', 'featured', 'pact', 'love', 'download', 'black', 'single', 'film', 'vengeance', '6th', 'widow', 'debut']"
"Première Séance : Winx
Dernière Séance : Kaamelott
Meilleure Séance : Black Panther
Pire Séance : Jurassic Park
Plus surprenante : Black Widow
Prochaine Séance : Spiderman https://t.co/PDXUK8AY2D",fr,False,1.46436E+18,2021-11-26T22:10:24.000Z,quoted,"['seance', 'pire', 'derniere', 'widow', 'spiderman', 'panther', 'jurassic', 'prochaine', 'park', 'black', 'plus', 'premiere', 'surprenante', 'meilleure', 'winx', 'kaamelott']"
"THE BLACK WIDOW CONSPIRACY

A GLOBAL BAND INITIATIVE

Follow us, we'll follow right back

Join the #Conspiracy....The bWc 4 Life

#BlackWidowConpiracy #TheBWC #BWC4Life #JoinTheConspiracy #music #Pop #Rock #Metal #DebutSingle #GlobalBandInitiative https://t.co/me7IMI9S7c",en,False,1.46436E+18,2021-11-26T22:09:36.000Z,,"['conspiracy', '4', 'initiative', 'right', 'join', 'back', 'bwc', 'global', 'u', 'band', 'black', 'life', 'follow', 'widow']"
Someone said the Mothman cloak I made reminded them of a black widow Mothman whose husband mysteriously disappeared…and I couldn’t resist… https://t.co/dBCU9oRxWM,en,False,1.46436E+18,2021-11-26T22:08:54.000Z,,"['whose', 'mysteriously', 'made', 'cloak', 'resist', 'could', 'someone', 'said', 'black', 'reminded', 'mothman', 'disappeared', 'husband', 'widow']"
Taskmaster dans Black Widow mdr un peu de sérieux ..,fr,False,1.46436E+18,2021-11-26T22:08:24.000Z,,"['un', 'de', 'serieux', 'mdr', 'taskmaster', 'black', 'peu', 'dans', 'widow']"
@rosesforhazz Eternals i black widow,en,False,1.46436E+18,2021-11-26T22:08:09.000Z,replied_to,"['black', 'eternals', 'widow']"
"BLACK WIDOW CONSPIRACY's debut single, THIS AIN'T NO LOVE SONG, can now be heard on DOING IT LOCALLY w/ Craig &amp; Rob (Saturdays 6pmAEST) &amp; REIGNING METAL (Thurs 10pmAEST) w/ Keith Hiskens on @voxfmillawarra on request

#DebutSingle #music #rock #Radio 

https://t.co/KUx7FrB5y4",en,False,1.46436E+18,2021-11-26T22:08:08.000Z,,"['&', 'keith', '10pmaest', 'w/', 'love', 'single', 'thurs', 'widow', 'conspiracy', 'song', '(', 'hiskens', ')', ""'s"", 'debut', 'saturday', 'reigning', 'request', 'black', 'amp', 'metal', 'heard', 'craig', '6pmaest', 'locally', 'rob']"
"THE BLACK WIDOW CONSPIRACY debut single THIS AIN'T NO LOVE SONG can be heard on @OuchYOMH 

A #PODCAST about #HeavyMetal &amp; #RocknRoll with Interviews &amp; more. Listen now via their website at https://t.co/k9jpoJokMu

Song Available Dec 6th

#ThisAintNoLoveSong #DebutSingle #music",en,False,1.46436E+18,2021-11-26T22:07:19.000Z,,"['conspiracy', '&', 'song', 'heard', 'interview', 'website', 'available', 'listen', 'dec', 'love', '6th', 'black', 'single', 'via', 'amp', 'widow', 'debut']"
@rosesforhazz tfatws i black widow,cy,False,1.46436E+18,2021-11-26T22:06:53.000Z,replied_to,"['tfatws', 'black', 'widow']"
Finally about to watch Black Widow.,en,False,1.46435E+18,2021-11-26T22:06:53.000Z,,"['black', 'watch', 'finally', 'widow']"
"THE BLACK WIDOW CONSPIRACY is now on @bandmix

Become a contributor today. Have your talents showcased on an international platform.

#BlackWidowConspiracy #TheBWC #bandmix #rock #music #GlobalBandInitiative #BWC4Life

https://t.co/8Jti0OtNGT",en,False,1.46435E+18,2021-11-26T22:06:41.000Z,,"['contributor', 'conspiracy', 'platform', 'international', 'showcased', 'become', 'black', 'today', 'talent', 'widow']"
@Asmaamaa3 I though the black widow movie was about her coming back to life 🤣,en,False,1.46435E+18,2021-11-26T22:06:30.000Z,replied_to,"['coming', 'back', 'though', 'movie', 'black', 'life', 'widow']"
"The Black Widow Conspiracy Presents ""Peace Sells But Who's Buying"" by @Megadeth on @YouTube

Please like &amp; subscribe

#BlackWidowConspiracy #TheBWC #megadeth #PeaceSells #coversong #metal #HeavyMetal #tribute #music #YouTube 

https://t.co/UYPjNJQR4s",en,False,1.46435E+18,2021-11-26T22:05:41.000Z,,"['conspiracy', '&', 'like', 'please', 'sell', 'present', 'black', 'buying', 'peace', 'amp', 'subscribe', 'widow']"
"Dulu pas pertama kali nonton avengers end game di bioskop, pas bagian warnya seru banget ngerasa kalau itu keren, tapi karena sekarang aku lagi bucin black widow nonton warnya jadi sedih, nyesek 💔😭",in,False,1.46435E+18,2021-11-26T22:04:25.000Z,,"['end', 'dulu', 'bucin', 'widow', 'bagian', 'ngerasa', 'aku', 'lagi', 'tapi', 'pa', 'seru', 'nonton', 'keren', 'pertama', 'game', 'black', 'karena', 'avenger', 'kalau', 'bioskop', 'kali', 'nyesek', 'warnya', 'banget', 'sekarang', 'itu', 'jadi', 'di', 'sedih']"
Also MCU decided to start decking women after black widow don Comot,en,False,1.46435E+18,2021-11-26T22:04:09.000Z,,"['comot', 'mcu', 'also', 'start', 'decided', 'black', 'decking', 'widow', 'woman']"
"Black Widow Conspiracy presents COMIN' TO GET YA on #SoundCloud 

Our tribute to #horror films

#BlackWidowConspiracy #TheBWC #CominToGetYa #originalmusic #demo #rock #HardRock #HorrorMovies #HorrorFamily #music 

https://t.co/AxQPywbSvC",en,False,1.46435E+18,2021-11-26T22:04:07.000Z,,"['conspiracy', ""'"", 'present', 'black', 'comin', 'tribute', 'get', 'film', 'ya', 'widow']"
"Captain America
Iron Man
Black Widow
Hulk
Thor/ Shango

Just a glimpse",en,False,1.46435E+18,2021-11-26T22:03:55.000Z,,"['glimpse', 'man', 'captain', 'thor/', 'shango', 'hulk', 'black', 'america', 'iron', 'widow']"
"The Black Widow Conspiracy presents TAKE MY HAND on #SoundCloud 

Dedicated to the #MeToo &amp; #SpeakingOut movements.

Our first attempt at pop rock👍

#TheBlackWidowConspiracy #TheBWC #TakeMyHand #originalmusic #demo #rock #HardRock #popmusic #music 

https://t.co/FnVW30uJnk",en,False,1.46435E+18,2021-11-26T22:03:15.000Z,,"['dedicated', 'conspiracy', '&', 'movement', 'pop', 'first', 'take', 'attempt', 'present', 'black', 'rock', 'amp', 'widow', 'hand']"
@HARDWHlTE black widow who,en,False,1.46435E+18,2021-11-26T22:03:02.000Z,replied_to,"['black', 'widow']"
I’ve seen all these movies several times except free guy and black widow. I haven’t  watch those two and don’t know when I will. https://t.co/koO21nZl4H,en,False,1.46435E+18,2021-11-26T22:02:06.000Z,,"['movie', 'two', 'free', 'time', 'except', 'several', 'seen', 'guy', 'black', 'watch', 'know', 'widow', 'I']"
"ARE YOU READY for the BLACK WIDOW CONSPIRACY on #SoundCloud? 

""We are here to rock you, so don't fight cause you can't resist...""

#BlackWidowConspiracy #TheBWC #AreYouReady #rock #HardRock #originalmusic #demo #music 

https://t.co/l1ip973P1q",en,False,1.46435E+18,2021-11-26T22:01:58.000Z,,"['conspiracy', 'ready', 'not', 'fight', 'resist', 'black', 'can', '?', 'rock', 'widow']"
"@DoreddoSuit I really meant it tho 😭😪 

I just really did not like  WandaVision, The Falcon &amp; The Winter Soldier, Black Widow, Shang Chi, and the Eternals at all. 

Besides No Way Home, Hawkeye really got me invested in the MCU again.🤷‍♂️🏌️‍♂️",en,False,1.46435E+18,2021-11-26T22:01:50.000Z,replied_to,"['&', 'eternals', 'wandavision', 'home', 'invested', 'falcon', 'widow', 'really', 'hawkeye', 'tho', 'besides', 'mcu', 'shang', 'got', 'black', 'soldier', 'amp', 'meant', 'like', 'chi', 'winter', 'way']"
"The Black Widow Conspiracy presents ""Peace Sells But Who's Buying"" by @Megadeth on #SoundCloud 

""What do ya mean I don't pay my bills, why do ya think I'm broke?!""

#BlackWidowConspiracy #TheBWC #megadeth #coversong #PeaceSells #Metal #HeavyMetal #music 

https://t.co/vWyuM3afMG",en,False,1.46435E+18,2021-11-26T22:01:12.000Z,,"['conspiracy', '!', 'pay', '?', 'think', 'bill', 'sell', 'present', 'broke', 'black', 'buying', 'peace', 'mean', 'ya', 'widow', 'I']"
it’s giving black widow https://t.co/Cw4d5ktLI9,en,False,1.46435E+18,2021-11-26T22:00:52.000Z,,"['black', 'giving', 'widow']"
"The Black Widow Conspiracy presents ""Dallabnikufesin"" by @Anthrax on #SoundCloud 

Featuring @ChermelP_Music on bass

A song about love lost to the front of a truck

#BlackWidowConspiracy #TheBWC #Anthrax #Dallabnikufesin #music #HeavyMetal #coversong 

https://t.co/uE0PnEGMhy",en,False,1.46435E+18,2021-11-26T21:59:56.000Z,,"['conspiracy', 'bass', 'song', 'lost', 'music', 'love', 'present', 'truck', 'featuring', 'front', 'black', 'dallabnikufesin', 'widow']"
dioooos acabo de ver black widow me pongo a llorar con el final https://t.co/XU4LSxp5Cd,es,False,1.46435E+18,2021-11-26T21:57:56.000Z,,"['acabo', 'de', 'pongo', 'llorar', 'final', 'ver', 'black', 'el', 'con', 'dioooos', 'widow']"
