possibly_sensitive,tweet_id,lang,created_at,text,type,clean_tweet
False,1466143413456314379,it,2021-11-23 20:33:24+00:00,"@KHANNOONIENSIN6 A parte che non lavoro in tribunale o nel cinema e che il covid c'entra poco, sì, è vero.
E non l'ho mai nemmeno nascosto.
Bastava chiederlo.",replied_to,"['poco', 'non', 'lavoro', 'che', 'mai', 'covid', ""l'ho"", 'e', 'tribunale', 'si', 'vero', 'nemmeno', 'cinema', 'nel', 'il', 'chiederlo', 'bastava', 'nascosto', 'parte', ""c'entra""]"
False,1466143413141606402,en,2021-11-23 20:33:23+00:00,"If we can figure out a clever way to give out shots now, we may never have to administer them again, writes @KatherineJWu. https://t.co/YU7tz4VEif",,"['shot', 'never', 'administer', 'may', 'figure', 'clever', 'way', 'writes', 'give']"
False,1466143411304599552,fr,2021-11-23 20:33:23+00:00,"https://t.co/C5mXEAT5qF
Covid-19 : comment l'Afrique du Sud et le Rwanda font face à l'épidémie après la découverte du variant Omicron",,"['sud', 'rwanda', 'comment', ""l'epidemie"", '19', 'face', 'et', 'covid', 'du', ""l'afrique"", 'decouverte', 'font', 'apres', 'variant', 'la', 'omicron', 'le']"
False,1466143410130198532,en,2021-11-23 20:33:23+00:00,@sfcdan_ 👍🏻👍🏻don’t remember any of this shit happening before covid ( not saying it’s cause of vaccines etc ) but it’s weird man,replied_to,"['weird', 'vaccine', 'etc', 'covid', 'man', 'shit', 'happening', '(', 'remember', ')', 'saying']"
False,1466143410079731712,en,2021-11-23 20:33:23+00:00,Covid: 54% of hospital patients with virus are fully vaccinated  https://t.co/JQvkpOrKik,,"['hospital', 'vaccinated', 'covid', '%', 'patient', 'virus', 'fully', '54']"
False,1466143409291370507,es,2021-11-23 20:33:23+00:00,"Dólar $22 pesos
Gasolina $23 pesos
Muertes por COVID 600,000
Homicidios 104,000
Medicamentos 0
Inflación 7%
Desempleados 2,000,000
Nuevos pobres 9,000,000

La 4T va! https://t.co/MskLzQBdQA",quoted,"['000', '%', '104', '4t', '22', '0', '600', 'va', '$', 'nuevos', 'covid', '23', 'peso', 'muertes', 'medicamentos', '2', 'dolar', 'desempleados', 'la', 'pobres', '9', '!', 'inflacion', 'por', 'gasolina', '7', 'homicidios']"
False,1466143409274597379,pt,2021-11-23 20:33:23+00:00,"Goiás registra 1,6 mil casos e 16 mortes por Covid-19 nas últimas 24 horas - https://t.co/JwPd3PSIhf https://t.co/O7F5HKGlo2",,"['goias', 'mil', 'por', 'registra', '6', '19', 'covid', 'casos', 'horas', '24', '1', 'ultima', 'e', '16', 'na', 'mortes']"
False,1466143408918081548,en,2021-11-23 20:33:22+00:00,"@Angry_Staffer “Well, being exposed to Covid *IS* genuinely bad news, for anybody.”

-weirdly pedantic NYT stans",replied_to,"['bad', 'nyt', '*', 'exposed', 'genuinely', 'covid', 'is', 'stans', 'staffer', 'news', 'anybody', 'pedantic', 'well', 'weirdly']"
False,1466143408699940872,en,2021-11-23 20:33:22+00:00,@RachelNotley I absolutely don’t agree. Children are not in danger from Covid. The science is settled on this.,replied_to,"['science', 'agree', 'danger', 'child', 'covid', 'settled', 'absolutely']"
False,1466143408389562380,en,2021-11-23 20:33:22+00:00,Heart attack at St Mary's now....ffs fuck covid,,"['covid', 'attack', 'mary', 'fuck', ""'s"", 'st', 'ffs', 'heart']"
False,1466143407462653953,en,2021-11-23 20:33:22+00:00,"@vegeta_money It’s up to you. It depends on what do you want from this company. Personally I want to see it around $50 per share, so it will take a few years. FDA could come any day, since they told on Q3 ER that 2021 is still in play for it. Covid could make it delay.",replied_to,"['personally', 'year', 'er', '2021', 'per', 'told', '$', 'share', 'could', 'want', 'covid', 'see', 'money', 'q3', 'around', 'play', 'make', 'depends', 'company', 'day', 'fda', 'come', 'since', 'still', '50', 'take', 'delay']"
False,1466143407332601864,en,2021-11-23 20:33:22+00:00,"@PaulCogan @politicususa It is a LIE that there have been more covid deaths under Biden. 2021 has had more deaths than 2020, but guess who was President the first 19.5 days of 2021, when we had the highest daily death numbers of the entire pandemic? Trump!
Covid Deaths:
Trump: 421,369
Biden: 357,122",replied_to,"['19', '369', '122', '2021', 'number', '5', 'covid', 'guess', 'president', 'pandemic', 'daily', '421', 'first', 'day', 'lie', '?', 'entire', '357', '!', 'biden', 'trump', '2020', 'highest', 'death', 'death']"
False,1466143407286337536,en,2021-11-23 20:33:22+00:00,"https://t.co/hOuSRoPVUI COVID-19: Lack of mask wearing is ‘compassion fatigue’, says chronically ill woman forced to stay at home https://t.co/ZX95394xV7",,[]
False,1466143407206805504,fr,2021-11-23 20:33:22+00:00,"#Covid_19 : plus de 3,8 millions de cas et 47.500 décès signalés la semaine dernière dans le monde (OMS) https://t.co/wy9zEOjeqx",,"['19', '500', 'oms', 'derniere', 'le', 'million', 'signales', '3', '(', 'monde', 'ca', 'la', ')', 'de', '47', '8', 'deces', 'semaine', 'dans', 'et', 'plus']"
False,1466143407009513473,en,2021-11-23 20:33:22+00:00,@DrOz You are a grifter and a right wing hack.   You’ve profited from promoting pseudoscience and nonsense with the imprimatur of your MD and Oprah celebrity.  You thought the death of 6 million children from COVID as a reasonable price to pay to keep the economy running. https://t.co/fdfNif28dJ,replied_to,"['thought', 'child', '6', 'keep', 'right', 'pay', 'wing', 'price', 'md', 'reasonable', 'celebrity', 'covid', 'hack', 'running', 'grifter', 'nonsense', 'pseudoscience', 'promoting', 'imprimatur', 'oprah', 'million', 'profited', 'death', 'economy']"
False,1466143406678237190,pt,2021-11-23 20:33:22+00:00,"""É falso que mais atletas tiveram morte súbita devido à vacina da Covid-19, dizem médicos; Fifa não identificou alta""  https://t.co/W437j3hRPu",,"['morte', 'nao', '19', 'falso', 'dizem', 'atletas', 'alta', 'covid', 'e', 'devido', 'subita', 'medico', 'identificou', 'mais', 'vacina', 'que', 'fifa', 'da', 'tiveram']"
False,1466143405793234952,en,2021-11-23 20:33:22+00:00,"@littleLishka @PamLongCO @mother_american Mofos need to start calling out these scum literally making a killing off COVID pushing you this harmful pseudoscience for profit just like they do with the jabs. 

Instead you fuck idiots actually laud them as heroes https://t.co/poRvB8Gxu0",quoted,"['instead', 'mofos', 'idiot', 'american', 'laud', 'covid', 'calling', 'pushing', 'fuck', 'making', 'harmful', 'killing', 'need', 'pseudoscience', 'start', 'profit', 'scum', 'literally', 'jab', 'like', 'actually', 'hero']"
False,1466143404589563904,pt,2021-11-23 20:33:21+00:00,"Estamos todos fartos do COVID , especialmente quem trabalha a aturar o pessoal porco e não civilizado que vai aos restaurantes ... Mas tudo unir-se e fazer com que o COVID termine é que está quieto 🤨 https://t.co/BRZXO6gQbz",quoted,"['porco', 'nao', 'se', 'pessoal', 'tudo', 'aos', 'fartos', 'restaurantes', 'estamos', 'covid', 'especialmente', 'aturar', 'termine', 'e', 'com', 'fazer', 'ma', 'quem', 'trabalha', 'vai', 'unir', 'esta', 'civilizado', 'quieto', 'todos', 'que']"
False,1466143403595468807,en,2021-11-23 20:33:21+00:00,Fauci says COVID diverted resources from fighting AIDS https://t.co/GDofzgF2G2 via @Yahoo,,"['diverted', 'covid', 'resource', 'fauci', 'fighting', 'say', 'aid']"
False,1466143403121459209,en,2021-11-23 20:33:21+00:00,Sounds like some english leftists are discussing covid at the game. https://t.co/QRrv8iEU1q,quoted,"['discussing', 'covid', 'english', 'game', 'like', 'sound', 'leftist']"
False,1466143402895024128,en,2021-11-23 20:33:21+00:00,@Mgsmith4Smith @BitcoinMagazine What mask porn? I don't think you'll find many organizations more outspoken than ours on the immorality and stupidity of covid restrictions. We were under immense scrutiny for hosting the first large in person event in the USA and never backed down.,replied_to,"['mask', 'organization', 'scrutiny', 'restriction', 'person', 'hosting', 'never', 'porn', 'large', 'covid', 'backed', 'event', 'usa', 'first', 'immense', 'stupidity', 'many', '?', 'think', 'immorality', 'outspoken', 'find']"
False,1466143402714673165,en,2021-11-23 20:33:21+00:00,@NYDailyNews @JasonLaCanfora He had pneumonia he was diabetic and he had Covid all three contributed,replied_to,"['pneumonia', 'diabetic', 'covid', 'contributed', 'three']"
False,1466143402236387329,en,2021-11-23 20:33:21+00:00,@jbsteelers36 Lol this covid shit is nothing more than a tool used to crash markets. What a scam,replied_to,"['scam', 'nothing', 'crash', 'covid', 'used', 'tool', 'shit', 'market', 'lol']"
False,1466143400126787596,en,2021-11-23 20:33:20+00:00,"@USEmbassyAddis As the new Covid viral is gonna spread throughout America, Ethiopian citizens residing in America must depart via commercial flight to their homeland immediately .
we are better with out them. 
#Nomore white supermacy!",replied_to,"['spread', 'new', 'better', 'throughout', 'immediately', 'flight', 'residing', 'covid', 'ethiopian', 'white', 'going', 'supermacy', 'must', 'viral', '!', 'america', 'citizen', 'homeland', 'commercial', 'via', 'depart']"
False,1466143399900106756,en,2021-11-23 20:33:20+00:00,"@mellopuffy @drjulie_b @scoutriver @gamerswift13 @thewildernerd @DemelzaHalley I’ve done this for the COVID scanner but it’s so unreliable. Refuses to open half the time when I need it, but always opens when I put my phone down on a table. 😆",replied_to,"['time', 'need', 'done', 'I', 'open', 'covid', 'put', 'scanner', 'unreliable', 'refuse', 'b', 'phone', 'open', 'table', 'half', 'always']"
False,1466143399107518471,en,2021-11-23 20:33:20+00:00,"EU must consider mandatory Covid jabs, says Von der Leyen https://t.co/3VAj01uNob",,"['von', 'consider', 'der', 'covid', 'mandatory', 'must', 'jab', 'leyen', 'say', 'eu']"
False,1466143398163881984,en,2021-11-23 20:33:20+00:00,"@afcMitchell You won't believe how this government is making 40,000 covid cases a day! The answer will shock you...",replied_to,"['case', '!', '40', 'government', '000', 'covid', 'answer', 'shock', 'making', 'day', 'believe']"
False,1466143397731868674,es,2021-11-23 20:33:20+00:00,"🗣️¡𝐄𝐒 𝐂𝐎𝐍𝐓𝐈𝐆𝐎!✍️🇻🇪
 Te recordamos que el síndrome respiratorio agudo es causado por la Covid-19, debemos usar con mucha frecuencia el tapaboca.
😷 https://t.co/4FIoCwLIZP",,"['19', 'el', 'usar', 'covid', 'te', 'debemos', 'ES', 'con', 'respiratorio', 'la', 'frecuencia', '!', 'por', 'CONTIGO', 'tapaboca', 'mucha', 'recordamos', 'que', 'agudo', 'causado', 'e', 'sindrome']"
False,1466143397471825925,en,2021-11-23 20:33:20+00:00,"@RightWingWatch You know what experimental?

This is experimental.
Testing if you and your family get COVID and go-to the hospital. You are lucky no one went on a ventilator.

God is good and you are stupid.",replied_to,"['hospital', 'good', 'god', 'experimental', 'testing', 'covid', 'go', 'lucky', 'one', 'stupid', 'get', '?', 'family', 'ventilator', 'went', 'know']"
False,1466143395160674306,de,2021-11-23 20:33:19+00:00,"@TheSchommes @Maurice_Conrad Ich meinte damit nicht, wie viele geimpfte und ungeimpfte dort liegen. Ich meinte wie viele Covid Patienten dort liegen -unabhängig vom Impfstatus. Aber danke für diesen völlig verblödeten Screenshot. Probleme entstehen immer dann wenn man zu stark abstrahiert und verallgemeinert",replied_to,"['nicht', 'unabhangig', 'man', 'aber', 'conrad', 'meinte', 'damit', 'screenshot', 'entstehen', 'impfstatus', 'ungeimpfte', 'patienten', 'covid', 'und', 'diesen', 'vollig', 'probleme', 'dann', 'abstrahiert', 'vom', 'immer', 'danke', 'wie', 'geimpfte', 'verallgemeinert', 'ich', 'stark', 'liegen', 'dort', 'fur', 'viele', 'wenn', 'verblodeten', 'zu']"
False,1466143394573393925,en,2021-11-23 20:33:19+00:00,I’m sick and tired of this covid shit,,"['I', 'covid', 'sick', 'tired', 'shit']"
False,1466143391016701957,en,2021-11-23 20:33:18+00:00,This is my new favorite covid meme https://t.co/mxBBKYfmls,,"['favorite', 'new', 'covid', 'meme']"
False,1466143390790205440,en,2021-11-23 20:33:18+00:00,"@MaximeBernier @ChickenGate @PardyBruce What can the declaration do?  
Will it take further legal action toward the vaccine passport and covid restriction?
I'd like to sign it but just wondering",replied_to,"['declaration', 'do', 'I', 'sign', 'covid', 'would', 'legal', 'restriction', 'take', 'vaccine', 'like', 'passport', '?', 'action', 'wondering', 'toward']"
False,1466143389972410378,en,2021-11-23 20:33:18+00:00,@momangel92 @carrieb0351 @carrie_benton Yeah - didn’t think of any of that. It’s all so fucked. Covid Testing is now a 30 billion dollar industry- it’s never going away.,replied_to,"['away', 'billion', 'never', 'fucked', 'benton', '30', 'covid', 'testing', 'dollar', 'yeah', 'industry', 'think', 'going']"
False,1466143387887755276,nl,2021-11-23 20:33:17+00:00,"@AnitaVosmer @jmattheij ""De long covids hebben geen lucht.""
Je weet wat long covid is?
Zoek ff op symptomen long covid

Of kijk hier symptomen https://t.co/n3S8jc8ax8",replied_to,"['de', 'lucht', 'hier', 'je', 'weet', 'op', 'symptomen', 'zoek', 'ff', 'long', 'covid', 'wat', 'is', 'geen', 'hebben', 'covids', '?', 'kijk']"
False,1466143386042126342,en,2021-11-23 20:33:17+00:00,@manekinekomahou #Covaxin was approved for #WHO #EUL on November 3rd. Covaxin is a Whole-Virion Inactivated SARS-CoV-2 Vaccine (BBV152) for COVID-19.,replied_to,"['covaxin', 'approved', '2', 'sars', '19', 'covid', 'whole', 'november', 'cov', 'vaccine', '(', 'bbv152', 'inactivated', ')', '3rd', 'virion']"
False,1466143385509634049,es,2021-11-23 20:33:17+00:00,"#HoyEsNoticia @MariaCorinaYA tiene #COVID19:
""Queridos amigos, les cuento que he dado positivo en una prueba COVID que me hice esta mañana. Ya estoy tomando las previsiones de seguridad sanitaria. Cuídense mucho""
#30Nov https://t.co/9nZBOWkSaF",,"['hice', 'una', 'previsiones', 'tiene', 'seguridad', 'mucho', 'queridos', 'estoy', 'la', 'cuidense', 'covid', 'ya', 'le', 'tomando', 'esta', 'sanitarium', 'dado', 'de', 'manana', 'amigo', 'cuento', 'en', 'que', 'prueba', 'positivo']"
False,1466143383282335745,en,2021-11-23 20:33:16+00:00,Daily US Covid Deaths by County For WV   2021-11-29:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/2cLX2VBM1c,,"['analytics', 'county', 'daily', 'covid', 'team', '11', '2021', 'insight', 'u', 'death', 'wv', '29', 'usafacts']"
False,1466143381508210699,en,2021-11-23 20:33:16+00:00,"Antibody tests should not be used to evaluate your level of immunity or protection from COVID-19 at any time, says the Food and Drug Administration. https://t.co/iLANEOnndS",,"['evaluate', '19', 'covid', 'food', 'used', 'level', 'immunity', 'protection', 'administration', 'antibody', 'test', 'drug', 'say', 'time']"
False,1466143380728070154,en,2021-11-23 20:33:16+00:00,@scalzi Good piece in Atlantic talks about the vaccines and why how their effects can vary over time. https://t.co/pYQs47dekN,replied_to,"['good', 'vaccine', 'effect', 'talk', 'vary', 'atlantic', 'piece', 'time']"
False,1466143380598108166,fr,2021-11-23 20:33:16+00:00,Omicron : Suspension des vols entre Le Caire et Toronto #Canada #Egypte #Cairo @EgyptienProgres #COVID19 #covidvariant #Covid_19 https://t.co/pEIW2QnTQF,,"['suspension', '19', 'et', 'vols', 'entre', 'caire', 'toronto', 'omicron', 'de', 'le']"
False,1466143379922853910,es,2021-11-23 20:33:16+00:00,@auronplay Lo dice que o que incendio él amazona y se comió el murciégalo del covid 😡😡,replied_to,"['se', 'covid', 'comio', 'el', 'incendio', 'que', 'lo', 'del', 'amazona', 'murciegalo', 'dice']"
False,1466143379838976005,en,2021-11-23 20:33:16+00:00,"@MozzyTackle I got a fishing trip booked to France but now I am no longer classed as fully vaccinated, so no doubt will not be allowed to travel without the booster. I also think enough is enough. I have had Covid and come out fine also",replied_to,"['travel', 'france', 'enough', 'booked', 'without', 'fishing', 'got', 'doubt', 'classed', 'fine', 'covid', 'fully', 'trip', 'vaccinated', 'longer', 'allowed', 'also', 'think', 'come', 'booster']"
False,1466143379096494080,fr,2021-11-23 20:33:15+00:00,"🇪🇺💉La présidente de la Commission européenne, U. von der Leyen, a expliqué qu'il était temps pour l'UE de «réfléchir» au sujet de la vaccination obligatoire contre le Covid.

👉 Faut sortir de cette EU mortifère !

https://t.co/ZRfQVDymyl",,"['sujet', 'pour', 'presidente', '<', 'contre', 'le', 'temp', 'vaccination', 'faut', 'covid', 'explique', 'mortifere', 'commission', 'etait', 'sortir', 'obligatoire', 'der', ""l'ue"", '>', 'europeenne', 'la', ""qu'il"", 'eu', 'de', '!', 'von', 'cette', 'au', 'leyen']"
False,1466143378949779465,en,2021-11-23 20:33:15+00:00,"@QuakobJinn Absolutely. Electing not to take the COVID vaccine was not an easy decision for most. They debated the merits and, as such, they are aware of the detrimental aspects. But that doesn't mean they regret the decision.

One thing that's important to note though...",replied_to,"['decision', 'mean', 'debated', 'detrimental', 'covid', 'one', 'aware', 'aspect', 'though', 'absolutely', 'easy', 'merit', 'regret', 'thing', 'electing', 'note', 'vaccine', 'take', 'important']"
False,1466143377691398144,nl,2021-11-23 20:33:15+00:00,"Heeft Rutte last van zijn eigen Covid Tunnel visie? Hij kan het echt niet uitleggen aan al die mensen met uitgestelde zorg en de nabestaanden van de Covid oversterfte, of vergis ik me?",,"['het', 'vergis', 'rutte', 'die', 'heeft', 'zijn', 'uitleggen', 'hij', 'covid', 'mensen', 'aan', 'tunnel', 'met', 'last', 'echt', 'al', 'zorg', 'niet', '?', 'nabestaanden', 'visie', 'de', 'uitgestelde', 'en', 'ik', 'oversterfte', 'kan', 'me', 'eigen', 'van']"
False,1466143377641115666,en,2021-11-23 20:33:15+00:00,"@John_G_Willis @DrAseemMalhotra You die quickly from a heart attack from the vaccine. Sudden. If caused by covid the mechanism takes significantly more time, which buys doctors time to fix things. With covid you worsen, usually over many days. Lungs is main target. 

On the other hand:

https://t.co/njb8moxUJ2 https://t.co/qpxjOuGJwv",replied_to,"['usually', 'fix', 'hand', 'die', 'sudden', 'heart', 'significantly', 'caused', 'quickly', 'mechanism', 'covid', 'target', 'time', 'lung', 'take', 'doctor', 'buy', 'day', 'attack', 'many', 'g', 'main', 'thing', 'vaccine', 'worsen', 'willis']"
False,1466143377196474388,en,2021-11-23 20:33:15+00:00,"Since he couldn’t find any dirt on him, naturally, Trump tried to kill Biden with Covid at the first presidential debate. He might have tried with Mike Pence and Kamala Harris too. Remember Pence’s bleeding eyes and the ever suspicious fly? #ArrestTrumpNow",,"['dirt', 'suspicious', 'harris', 'tried', 'naturally', 'could', 'covid', 'kill', 'fly', 'kamala', 'first', 'debate', ""'s"", 'mike', 'remember', '?', 'since', 'bleeding', 'biden', 'trump', 'penny', 'presidential', 'eye', 'find', 'ever', 'might']"
False,1466143376391258129,es,2021-11-23 20:33:15+00:00,"#covid_19 😪🇿🇲 @ Zambia, Central Africa. https://t.co/XTe7fN1SqA",,"['central', '19', '@', 'africa', 'zambia']"
False,1466143376147894278,en,2021-11-23 20:33:15+00:00,@PDK86053717 @Magpie24_7 He’s missed training due to covid,replied_to,"['missed', 'due', '7', 'covid', 'training']"
False,1466143374667399175,en,2021-11-23 20:33:14+00:00,"The construction industry is facing labor shortages, supply chain disruptions, rising material costs, and new insurance issues all while combating the new COVID-19 variants. https://t.co/w9B5EIICDo #TexasConstruction #SupplyChain #LaborShortage",,"['material', 'chain', 'new', 'construction', 'issue', '19', 'cost', 'insurance', 'combating', 'covid', 'labor', 'facing', 'disruption', 'supply', 'variant', 'shortage', 'rising', 'industry']"
False,1466143374566739969,en,2021-11-23 20:33:14+00:00,"Good news, she’s negative foe Covid!! It seems to be a viral infection that just needs to run its course. If she can stay fever free for 24 hrs, she can go back to school! Thanks for the good thoughts!!",replied_to,"['infection', 'stay', 'good', 'thought', 'go', '24', 'free', 'covid', 'thanks', 'negative', 'hr', 'need', 'foe', 'seems', 'viral', 'back', '!', 'run', 'fever', 'news', 'school', 'course']"
False,1466143373920817166,en,2021-11-23 20:33:14+00:00,@phylogenomics Could be a symptom of having covid,replied_to,"['could', 'symptom', 'covid']"
False,1466143373044060161,en,2021-11-23 20:33:14+00:00,"And another one ...
https://t.co/zePl3QRGjf",,"['another', 'one']"
False,1466143372335362055,en,2021-11-23 20:33:14+00:00,@googoo4gaga6 @CBCNews Wrong:. The impact of COVID-19 on the heart and the much higher risk of myocarditis among patients with COVID-19 compared to patients without COVID-19 underscores the importance of prevention of spread of the virus https://t.co/HAflBxJxgp,replied_to,"['spread', 'wrong', 'myocarditis', '19', 'risk', 'higher', 'covid', 'underscore', 'importance', 'prevention', 'compared', 'impact', 'patient', 'without', 'virus', 'among', 'heart', 'much']"
False,1466143371148206082,en,2021-11-23 20:33:13+00:00,"In viral TikTok, a young woman tells the story of a foul-smelling post-COVID reality https://t.co/aUN7XtbOkz",,"['woman', 'reality', 'foul', 'smelling', 'young', 'covid', 'tell', 'post', 'story', 'viral', 'tiktok']"
False,1466143371005673478,en,2021-11-23 20:33:13+00:00,Le covid : https://t.co/QcR853WilC,,"['covid', 'le']"
False,1466143370712170505,en,2021-11-23 20:33:13+00:00,@UberJumper @GenExerMama @alcapone403 @Sue59166146 @ted_batchelor @amgelinas Here are some opinions that agree with your opinions - please note they are not peer reviewed and can only theoretically dispute the results of the experimental study that showed that mRNA WAS integrated into DNA. https://t.co/yQeO8K3Fsx,replied_to,"['dispute', 'theoretically', 'agree', 'peer', 'reviewed', 'showed', 'experimental', 'opinion', 'note', 'dna', 'mrna', 'please', 'batchelor', 'study', 'integrated', 'result']"
False,1466143370238218250,en,2021-11-23 20:33:13+00:00,@NBCNews At least we got rid of the man who lied about COVID-19. https://t.co/xT9KGgS6QA,replied_to,"['19', 'covid', 'man', 'least', 'rid', 'got', 'lied']"
False,1466143369449644039,en,2021-11-23 20:33:13+00:00,@joshbiggs18 It's fuck all to do with Boris. You jumped to a conclusion. Many people have fallen ill at games way before Covid and the jab. They aren't mutually exclusive fgs. It's just being highlighted more because we're allowed crowds again.,replied_to,"['conclusion', 'exclusive', 'boris', 'fallen', 'people', 'covid', 'mutually', 'jab', 'fuck', 'allowed', 'jumped', 'ill', 'way', 'many', 'highlighted', 'crowd', 'game', 'fgs']"
False,1466143368908447749,en,2021-11-23 20:33:13+00:00,"@jonmanderson 1. Effect wanes somewhat, but I’ve never debated that happens
2. Boosters are fine, and expected
3. “Many” people have side effects needs citation
4. Every bit of evidence we have so far about covid points to it being much worse long term than any covid vaccine",replied_to,"['far', '4', 'debated', 'citation', 'somewhat', 'never', 'fine', 'bit', 'covid', '3', 'side', '1', 'effect', 'need', 'every', 'happens', 'evidence', '2', 'booster', 'people', 'long', 'effect', 'many', 'wane', 'expected', 'I', 'term', 'point', 'vaccine', 'worse', 'much']"
False,1466143368900079617,en,2021-11-23 20:33:13+00:00,why am i getting news about covid from raptv https://t.co/IAQBX7Cn4I,quoted,"['news', 'raptv', 'getting', 'covid']"
False,1466143368782749696,de,2021-11-23 20:33:13+00:00,Es sind gegenwärtig 817.861 Menschen in Deutschland mit Covid infiziert - von denen wir wissen. https://t.co/QD65DC2TsQ,quoted,"['mit', 'von', 'denen', 'infiziert', 'covid', 'menschen', '817', 'wissen', 'gegenwartig', 'deutschland', 'sind', 'e', '861', 'wir']"
False,1466143368426057729,en,2021-11-23 20:33:13+00:00,Hola @SpainMFA ... are tourists from USA able to apply for the EU Digital COVID certificate? We will be visiting Spain in a few weeks and would like to be prepared. Gracias!,,"['!', 'week', 'apply', 'able', 'usa', 'prepared', 'certificate', 'visiting', 'tourist', 'hola', 'digital', 'covid', 'would', 'spain', 'like', 'gracias', '?', 'eu']"
False,1466143367016992770,en,2021-11-23 20:33:12+00:00,"@GhstTomJoad1939 @ScottAdamsSays And my beating COVID gives me my confidence, as well.",replied_to,"['covid', 'give', 'well', 'beating', 'confidence']"
False,1466143366798659588,en,2021-11-23 20:33:12+00:00,"It is simple. Moderna and Pfizer COVID-19 vaccines are now are now a 3 dose series. J&amp;J’s is now a 2 dose series.

No one makes a big political deal about needing another flu , shingles, tetanus, or MMR dose. So stop the nonsense! https://t.co/sUYctfmzNL",quoted,"['19', 'flu', 'series', 'moderna', 'needing', 'another', 'vaccine', 'political', 'covid', '3', 'one', 'big', 'pfizer', 'shingle', 'stop', 'deal', '2', 'mmr', 'j', 'nonsense', ""'s"", '&', '!', 'dose', 'tetanus', 'amp', 'make', 'simple']"
False,1466143366538616834,en,2021-11-23 20:33:12+00:00,What’s crazy is that at LAX they don’t check vaccine cards or negative test results so honestly people who could be carrying COVID are just walking by 🤷🏻‍♀️ https://t.co/uuYPrB2hFe,quoted,"['honestly', 'test', 'check', 'people', 'could', 'covid', 'walking', 'negative', 'vaccine', 'lax', 'carrying', 'crazy', 'result', 'card']"
False,1466143366350004226,en,2021-11-23 20:33:12+00:00,"Fuck.
https://t.co/or9bbIh5aO",,['fuck']
False,1466143366324883458,en,2021-11-23 20:33:12+00:00,"Emergence of new SARS-CoV-2 Variant of Concern Omicron (B.1.1.529) - highlights Africa's research capabilities, but exposes major knowledge gaps, inequities of vaccine distribution, inadequacies in global COVID-19 response and control efforts https://t.co/ajbREMNpBp",,"['new', 'global', 'gap', 'distribution', '19', 'capability', 'knowledge', 'effort', 'variant', 'covid', 'africa', '1', 'cov', '(', 'research', '529', '2', 'sars', 'highlight', 'major', 'emergence', 'inequity', 'b', ""'s"", ')', 'concern', 'control', 'inadequacy', 'vaccine', 'response', 'omicron', 'expose']"
False,1466143365657944076,en,2021-11-23 20:33:12+00:00,Hey @riteaid your website and phone system are misleading—walk-in for Covid boosters from 2-3pm ET are not available. Site said next appt. was 12/17 but the gentleman at 21-25 Broadway said next appt. is mid-January. #COVID19 #vaccination #fail,,"['gentleman', 'broadway', 'available', 'next', 'walk', '12/17', 'january', 'covid', '3pm', 'website', '25', 'hey', '2', 'mid', 'booster', 'system', 'site', 'appt', '21', 'et', 'misleading', 'phone', 'said']"
False,1466143365163012099,en,2021-11-23 20:33:12+00:00,"I went to Centurion after that I went to Hatfield, when I got there I couldn't drive back to my place my joints were so weak 😭😭I hope this is not Covid-19",,"['hope', 'joint', '19', 'weak', 'could', 'hatfield', 'drive', 'covid', 'place', 'got', 'back', 'centurion', 'went']"
False,1466143364739383297,it,2021-11-23 20:33:12+00:00,"Via libera al vaccino Covid per i bambini, l'Aifa autorizza la somministrazione https://t.co/gFXlb54PrE https://t.co/UXN2xlT0sN",,"['vaccino', 'libera', 'covid', 'al', 'somministrazione', ""l'aifa"", 'autorizza', 'la', 'bambino', 'per', 'via']"
False,1466143364609236993,es,2021-11-23 20:33:12+00:00,#Destacadas #Corina #Machado #María María Corina Machado anuncia que dio positivo a Covid-19. https://t.co/D1ze5eMJS1. Vía: QPEV https://t.co/CqyaGIw7fI,,"['19', 'machado', 'covid', 'anuncia', 'dio', 'que', 'maria', 'corina', 'positivo']"
False,1466143364433203213,en,2021-11-23 20:33:12+00:00,"December 1 --

*️⃣NEWS RELEASE NEW BRUNSWICK*️⃣ || 93 new cases / 82 recoveries / 676 active cases / 3 people have died as a result of COVID-19 / + More...

https://t.co/kN6GfJCozE",,"['case', 'new', '||', '*', '19', 'brunswick', 'died', 'december', 'covid', '3', '1', '/', '93', '676', 'people', 'release', 'recovery', 'result', 'news', 'active', '+', '82']"
False,1466143363548205066,fr,2021-11-23 20:33:12+00:00,@LulaOnStage @ManuelHillebran @tibo1902 @Sens_Critik @BAG_OFSP_UFSP T’ira expliquer aux futures patients des hôpitaux comme à ZH qu’ 1/3  de la population ne se sent pas concernée par le covid et qu’elle veut vivre librement.,replied_to,"['sent', 'vivre', 'se', 'de', 'le', 'population', 'covid', 'critik', 'ne', 'expliquer', 'librement', ""t'ira"", ""qu'elle"", 'par', 'zh', 'hopitaux', 'aux', 'future', 'comme', 'la', 'qu', 'de', 'ufsp', ""'"", 'et', 'patient', 'ofsp', '1/3', 'concernee', 'veut', 'pa']"
