possibly_sensitive,created_at,lang,text,tweet_id,type,clean_tweet
False,2021-11-27T07:03:04.000Z,en,One thing: ant man and wasp shoudlve been in avengers and black widow and Hawkeye shoudlve been on agents of shield,1.46449E+18,,"['shoudlve', 'agent', 'avenger', 'wasp', 'man', 'hawkeye', 'widow', 'one', 'ant', 'thing', 'black', 'shield']"
False,2021-11-27T07:01:28.000Z,en,"BLACK WIDOW CONSPIRACY's debut single, THIS AIN'T NO LOVE SONG, can now be heard on DOING IT LOCALLY w/ Craig &amp; Rob RIGHT NOW (Sat 6pmAEST) on @voxfmillawarra

Available for download Dec 6th

#ThisAintNoLoveSong #DebutSingle #music #rock #Radio #NewSong 

https://t.co/KUx7FrB5y4",1.46449E+18,,"['widow', '6pmaest', ')', 'black', 'conspiracy', 'locally', '(', '&', ""'s"", '6th', 'download', 'rob', 'love', 'amp', 'available', 'heard', 'craig', 'debut', 'dec', 'sat', 'right', 'w/', 'song', 'single']"
False,2021-11-27T06:58:13.000Z,en,"Mcu this year: Eternals = mediocre movie, Shang chi = great movie, black widow = missed opportunity, Loki and Wandavision = the best movies (and they’re not even movies)",1.46449E+18,,"['shang', 'mediocre', 'year', 'widow', ')', 'chi', 'black', 'opportunity', '(', 'movie', 'great', 'movie', 'missed', 'best', 'loki', 'even', 'wandavision', '=', 'mcu', 'eternals', 'and']"
False,2021-11-27T06:56:38.000Z,en,@QueenOfHeartsSF @JennyChachan Become the black widow.,1.46449E+18,replied_to,"['become', 'widow', 'black']"
False,2021-11-27T06:56:00.000Z,en,Morgan Stark being a Black Widow stan is my favorite thing in the world now 😌 https://t.co/Dy1B7FKSho,1.46449E+18,,"['stark', 'favorite', 'morgan', 'stan', 'widow', 'world', 'thing', 'black']"
True,2021-11-27T06:55:02.000Z,en,"People saying that she knows them
Remember when people canceled evans and mark when they sexualised black widow a fictional character https://t.co/e2ImbxaXoA https://t.co/4KScHsSx8X",1.46449E+18,quoted,"['people', 'mark', 'sexualised', 'evans', 'saying', 'know', 'remember', 'widow', 'character', 'fictional', 'canceled', 'black']"
False,2021-11-27T06:54:56.000Z,tl,@olshlcrackers Di mo pa napapanood Black Widow??,1.46449E+18,replied_to,"['di', 'mo', 'pa', '?', 'napapanood', 'widow', 'black']"
False,2021-11-27T06:54:31.000Z,en,the black widow opening credits are so iconic like…. you guys,1.46449E+18,,"['like', 'iconic', 'opening', 'guy', 'widow', 'black', 'credit']"
False,2021-11-27T06:51:21.000Z,en,@howdyimsophia we have the worlds most venemous snake umm and we have a black widow spider thats pretty bad also if u ever go swmiing we have like sting rays which hurt not like manter rays also the blue rings octopus its very small but very deadly and its so small u cant even feel if ur bitten,1.46449E+18,replied_to,"['swmiing', 'like', 'ever', 'bad', 'manter', 'widow', 'umm', 'feel', 'spider', 'black', 'go', 'ring', 'ray', 'octopus', 'hurt', 'can', 'bitten', 'not', 'small', 'blue', 'even', 'world', 'ur', 'deadly', 'also', 'pretty', 'snake', 'venemous', 'sting']"
False,2021-11-27T06:50:03.000Z,en,@pipcrs the way the right is a black widow,1.46449E+18,replied_to,"['widow', 'way', 'right', 'black']"
False,2021-11-27T06:49:24.000Z,en,@ScienceBotikus Whoa! Did you know:  Female black widow spiders eat the males after mating. @ScienceBotikus,1.46449E+18,replied_to,"['female', '!', 'male', 'mating', 'eat', 'spider', 'know', 'whoa', 'widow', 'black']"
False,2021-11-27T06:48:48.000Z,en,seeing woman’s on black widow: 🥵.,1.46449E+18,,"['woman', 'seeing', ""'s"", 'widow', 'black']"
False,2021-11-27T06:47:50.000Z,en,@pipcrs black widow and catwoman https://t.co/dIJWtcRFUf,1.46449E+18,replied_to,"['catwoman', 'widow', 'black']"
False,2021-11-27T06:47:29.000Z,es,no paro de llorar desde que vi black widow auxilio,1.46449E+18,,"['de', 'paro', 'vi', 'desde', 'llorar', 'widow', 'auxilio', 'que', 'black']"
False,2021-11-27T06:44:35.000Z,en,@PhaseZeroCB Black Widow and Hawkeye shouldn’t be avengers. They’re simple people who’ve trained hard. One bullet and their dead compared to everyone else. The falcon shouldn’t have been the next captain America. Wanda should have been the one to kill Thanos.,1.46449E+18,replied_to,"['people', 'simple', 'compared', 'avenger', 'america', 'widow', 'black', 'else', 'kill', 'everyone', 'wanda', 'captain', 'hawkeye', 'trained', 'one', 'thanos', 'hard', 'falcon', 'bullet', 'dead', 'next']"
False,2021-11-27T06:43:33.000Z,en,If it wasn’t for black widow a lot of them avengers missions would of flopped https://t.co/JXKcuLChNS,1.46449E+18,quoted,"['mission', 'avenger', 'black', 'widow', 'flopped', 'would', 'lot']"
False,2021-11-27T06:42:57.000Z,en,The black widow score is so fucking sad😭,1.46448E+18,,"['fucking', 'score', 'widow', 'sad', 'black']"
False,2021-11-27T06:42:04.000Z,en,"#Marvel #Funkoverse games on sale for the next hour and a half! 

Funkoverse: Marvel 100 4-Pack for under $17 (Captain America, Black Widow, Iron Man and Black Panther)
#ad https://t.co/L6S8KnDx5D

Funkoverse: Marvel 101 Expansion for under $8 (Thanos)
#ad https://t.co/hFOOuIhtrn https://t.co/tH9UqKlJG2",1.46448E+18,,"['game', 'america', 'funkoverse', 'widow', 'marvel', ')', 'black', '100', '(', 'iron', '17', 'hour', '$', '!', '101', 'captain', 'man', 'panther', 'sale', '4', 'thanos', 'expansion', '8', 'half', 'pack', 'next']"
False,2021-11-27T06:40:26.000Z,en,@marcbernardin Those titles are on fire sale for 4k bluray. Mr &amp; mrs smith is a good native 4k digital title though. John wick 4k box set goes for one black widow UHD.,1.46448E+18,replied_to,"['bluray', 'go', 'widow', 'title', 'smith', 'black', 'fire', '&', 'title', '4k', 'native', 'good', 'amp', 'box', 'mr', 'john', 'sale', 'one', 'mr', 'uhd', 'though', 'set', 'wick', 'digital']"
False,2021-11-27T06:40:25.000Z,en,"@IamLuklo I think Ultron is a bit too low and Black Widow is a bit too high, but overall I pretty much agree",1.46448E+18,replied_to,"['much', 'ultron', 'overall', 'low', 'bit', 'think', 'widow', 'pretty', 'high', 'black', 'agree']"
False,2021-11-27T06:40:03.000Z,en,"bitches be like, ""black widow is my comfort film"" and be crying during the entire time. yeah, i am that bitches

BEAheng Israel

#GoMezUniverse 
#BeatriceLuigiGomez",1.46448E+18,,"['film', 'time', 'like', 'beaheng', 'entire', 'comfort', 'yeah', 'israel', 'bitch', 'widow', 'cry', 'black']"
False,2021-11-27T06:38:29.000Z,en,Taskmaster wasn't and never will be the true villian of Black Widow. It was literally dreykov https://t.co/LqiGVY5gzn,1.46448E+18,quoted,"['villian', 'literally', 'dreykov', 'taskmaster', 'never', 'widow', 'true', 'black']"
False,2021-11-27T06:34:38.000Z,en,Does anybody else think that it should stop doing Windows phone  It makes you the movies https://t.co/KQ4LkF60Jr,1.46448E+18,,"['anybody', 'window', 'phone', 'stop', 'think', 'make', 'movie', 'else']"
False,2021-11-27T06:34:17.000Z,en,Black widow and captain marvel are incredible boring and my least favorite mcu movies (but i havent seen first 2 thors and hulk) https://t.co/gHekyJLT2v,1.46448E+18,quoted,"['least', 'incredible', 'thor', 'but', 'favorite', 'seen', '(', '2', 'hulk', 'captain', 'first', 'mcu', 'widow', 'marvel', 'boring', 'movie', ')', 'black']"
False,2021-11-27T06:30:52.000Z,es,Ay noooo vimos Black Widow y se nos olvidó ver a Adele ☹️☹️,1.46448E+18,,"['se', 'ver', 'vimos', 'adele', 'no', 'widow', 'olvido', 'ay', 'noooo', 'black']"
False,2021-11-27T06:29:13.000Z,en,"@notmythlol @SeinenZone Venom 2 was clearly made to be a crack ass movie, they clearly didn't give a fuck and wanted people to go to see venom and carnage go brrr and vrooommmmmm, so I was chilling. 

They wanted Black Widow to be a good movie but it's not and it really shows.",1.46448E+18,replied_to,"['people', 'show', 'fuck', 'wanted', 'brrr', 'widow', 'black', 'go', 'give', 'as', 'made', 'really', 'chilling', 'movie', 'good', 'venom', 'crack', 'carnage', 'vrooommmmmm', 'clearly', '2', 'see']"
False,2021-11-27T06:28:24.000Z,pt,Gostei mais de Shang-shi e black widow do que eternos https://t.co/uvYjedqVE1,1.46448E+18,quoted,"['de', 'shi', 'shang', 'eternos', 'gostei', 'widow', 'e', 'que', 'black', 'mais']"
False,2021-11-27T06:28:12.000Z,en,@SportsDropEnt Scarlett Johansson is unforgettable as Black Widow...😛 so hot...,1.46448E+18,replied_to,"['johansson', 'hot', 'widow', 'unforgettable', 'scarlett', 'black']"
False,2021-11-27T06:27:41.000Z,en,if a guy can’t have a girl best friend explain Hawkeye &amp; Black Widow 🕷🏹,1.46448E+18,,"['girl', 'amp', '&', 'not', 'can', 'best', 'hawkeye', 'widow', 'friend', 'guy', 'explain', 'black']"
False,2021-11-27T06:26:35.000Z,en,@roundsuperman I did a ranking a while ago I need to update it with Black Widow.  But I think there’s a fair few that are bad myself lol,1.46448E+18,replied_to,"['ago', 'lol', 'bad', 'need', 'update', 'think', 'widow', 'fair', 'ranking', 'black']"
False,2021-11-27T06:24:19.000Z,en,@notmythlol Ima be honest I’ll take Venom 2 over Black widow any day of the week,1.46448E+18,replied_to,"['day', '2', 'venom', 'take', 'week', 'widow', 'I', 'honest', 'black']"
False,2021-11-27T06:22:29.000Z,en,"@PanickedFoodie Lol, that was proposed by multiple people. 😂 I’m just chocked we saw our first Black Widow in Seattle and never saw one in Texas.",1.46448E+18,replied_to,"['saw', 'people', 'multiple', 'lol', 'texas', 'seattle', 'first', 'chocked', 'black', 'never', 'widow', 'I', 'one', 'proposed']"
False,2021-11-27T06:21:51.000Z,tl,napakaganda black widow shuta,1.46448E+18,,"['napakaganda', 'shuta', 'widow', 'black']"
False,2021-11-27T06:21:30.000Z,en,"Venom 2 was fun, well-paced, and had a solid setup and payoff.

Basically the opposite of Black Widow and Eternals from my understanding",1.46448E+18,,"['solid', 'setup', '2', 'basically', 'understanding', 'venom', 'opposite', 'well', 'fun', 'widow', 'eternals', 'paced', 'payoff', 'black']"
False,2021-11-27T06:20:24.000Z,en,@hvbachi @SeinenZone Nah venom 2 black widow was good,1.46448E+18,replied_to,"['nah', 'good', '2', 'venom', 'widow', 'black']"
False,2021-11-27T06:18:59.000Z,en,Black Widow CBD Review | Trinity Flower | Cannabis Shop Toronto — https://t.co/F1ez5XGyAJ via @flipboard,1.46448E+18,,"['review', 'shop', 'flower', 'cbd', '|', 'widow', 'toronto', 'trinity', 'cannabis', 'black']"
True,2021-11-27T06:18:10.000Z,en,"@CurvyFly lookk just,, remrmbrr to get youreserlf pregante BEFORE yoiu go all black widow 💦☠️ https://t.co/zzHRmNSJSM",1.46448E+18,replied_to,"['go', 'yoiu', 'remrmbrr', 'lookk', 'get', 'black', 'widow', 'pregante', 'youreserlf']"
False,2021-11-27T06:15:44.000Z,en,@nootville CAPTAIN CARTER/BLACK WIDOW OTP,1.46448E+18,replied_to,"['otp', 'carter/black', 'widow', 'captain']"
False,2021-11-27T06:15:42.000Z,en,Just watched Black Widow. Not as bad as I was expecting but still not great in my opinion. The fx seemed a lil off. Kind of boring. And knowing she dies later kind of takes away from it a bit. But glad we finally know what they were doin in Budapest,1.46448E+18,,"['seemed', 'later', 'bad', 'kind', 'away', 'widow', 'boring', 'doin', 'opinion', 'black', 'fx', 'dy', 'bit', 'great', 'lil', 'knowing', 'take', 'budapest', 'know', 'still', 'finally', 'expecting', 'watched', 'glad']"
False,2021-11-27T06:14:40.000Z,en,cap quartet edit steve rogers natasha romanoff captain america black widow sam wilson bucky barned the winter soldier  https://t.co/nqAo05vQGj,1.46448E+18,,"['natasha', 'rogers', 'winter', 'captain', 'romanoff', 'america', 'barned', 'sam', 'steve', 'widow', 'bucky', 'edit', 'wilson', 'soldier', 'cap', 'black', 'quartet']"
False,2021-11-27T06:14:00.000Z,en,"Goodness, there is something just really satisfying in the way Black Widow's fight scenes just mostly consist of people spinning around to kick someone or somebody being thrown into a table in the CRUNCHIEST of ways.",1.46448E+18,,"['people', 'spinning', 'widow', 'black', 'something', 'kick', 'crunchiest', 'satisfying', ""'s"", 'fight', 'somebody', 'way', 'really', 'scene', 'table', 'way', 'mostly', 'goodness', 'consist', 'thrown', 'someone', 'around']"
False,2021-11-27T06:11:30.000Z,en,"@noah_artie Well like mentioned above 
Black widow def rosalyn 
Choi as cap america 

I was thinking cale as iron man idk for some reason",1.46448E+18,replied_to,"['def', 'idk', 'thinking', 'mentioned', 'like', 'cale', 'artie', 'iron', 'america', 'rosalyn', 'well', 'man', 'widow', 'reason', 'choi', 'cap', 'black']"
False,2021-11-27T06:09:41.000Z,en,@bitchiwas999 Im on Black Widow. My sister has been making me binge all summer 🥴,1.46448E+18,replied_to,"['sister', 'binge', 'making', 'widow', 'I', 'summer', 'black']"
False,2021-11-27T06:07:02.000Z,en,@subaru_usa @gravel_express i never drew my subaru but here’s a drawing of black widow #scarlettjohanssonmarryme https://t.co/HKgrPMV5Jo,1.46448E+18,replied_to,"['drew', 'express', 'subaru', 'never', 'widow', 'drawing', 'usa', 'black']"
False,2021-11-27T06:05:20.000Z,en,"@noah_artie Black widow - on/beacrox
Hawkeye - Ron / hong
Basing it off of assassin character and weapon use",1.46448E+18,replied_to,"['use', '/', 'artie', 'assassin', 'ron', 'hong', 'hawkeye', 'weapon', 'widow', 'on/beacrox', 'character', 'basing', 'black']"
False,2021-11-27T06:03:14.000Z,en,Black widow by iggy azalea not playing @ the end of black widow,1.46447E+18,replied_to,"['playing', 'azalea', 'end', 'widow', 'iggy', '@', 'black']"
False,2021-11-27T06:03:11.000Z,en,if you have watched black widow please reply it’s very urgent thank you🤗,1.46447E+18,,"['please', 'reply', 'thank', 'urgent', 'widow', 'watched', 'black']"
False,2021-11-27T06:02:58.000Z,en,@_IsaiahS99 @GRIMMYRAX @JuanGarayalde @GuibiCosplay @therealsupes Iron-man had none of the Marvel guys help him. Thor none of the marvel guys helped him besides Hulk though Thor wasn't being babysitted. Black Widow none of the marvel heroes.  All I am saying is I want to see Tom's to not rely on anyone.,1.46447E+18,replied_to,"['hero', 'widow', 'marvel', 'tom', '@', 'black', 'anyone', 'iron', 'guy', ""'s"", 'want', 'helped', 'thor', 'help', 'none', 'hulk', 'man', 'saying', 'isaiahs99', 'besides', 'though', 'rely', 'babysitted', 'see']"
False,2021-11-27T06:02:39.000Z,en,@eavoss a the end of Black Widow How did Yelena see an unmasked picture of Ronin if no one knows his identity?,1.46447E+18,replied_to,"['unmasked', 'yelena', '?', 'identity', 'ronin', 'end', 'widow', 'know', 'see', 'one', 'picture', 'black']"
False,2021-11-27T06:02:34.000Z,en,"Black Widow is a good movie and it’s underrated. Birds of Prey is one of my all time favorite super hero movies. I want more female superhero movies because they’re good, you guys are dorks for not appreciating them &gt;:(",1.46447E+18,,"['appreciating', 'widow', 'dork', 'black', 'time', 'female', 'favorite', 'super', '(', '&', 'guy', 'movie', 'want', 'hero', 'movie', 'good', 'underrated', 'prey', 'one', 'gt', 'superhero', 'bird']"
False,2021-11-27T06:02:25.000Z,en,"// just rewatched black widow

and i was once again reminded that i love florence pugh",1.46447E+18,,"['reminded', 'florence', 'rewatched', 'love', 'pugh', '//', 'widow', 'black']"
False,2021-11-27T06:01:25.000Z,en,Black Widow https://t.co/Cb3CBovFiH #BlackWidow,1.46447E+18,,"['widow', 'black']"
False,2021-11-27T06:00:23.000Z,en,"@mccarthyredhead The only one of these I’ve enjoyed is Smells Like Teen Spirit from Black Widow. 

In the UK there’s a genre of music used in ads which involves doing a slowed down version of a popular song but removing all the funk from it.",1.46447E+18,replied_to,"['like', 'widow', 'I', 'music', 'spirit', 'funk', 'black', 'enjoyed', 'used', 'popular', 'involves', 'uk', 'smell', 'one', 'removing', 'ad', 'teen', 'slowed', 'song', 'version', 'genre']"
False,2021-11-27T05:59:44.000Z,en,@kristtlay Y EL SPOILER DE BLACK WIDOW???,1.46447E+18,replied_to,"['el', 'de', '?', 'spoiler', 'widow', 'black']"
False,2021-11-27T05:57:05.000Z,en,@MarvelStudios @hawkeyeofficial @disneyplus Broadway Black Widow got yams. https://t.co/KYbRH7wuVv,1.46447E+18,replied_to,"['yam', 'widow', 'broadway', 'got', 'black']"
False,2021-11-27T05:57:02.000Z,en,@PhaseZeroCB Hottest take! Black widow &gt; Shang-Chi,1.46447E+18,replied_to,"['!', 'gt', 'shang', 'hottest', '&', 'take', 'widow', 'chi', 'black']"
False,2021-11-27T05:56:44.000Z,fr,Taskmaster dans Black Widow est incroyable et est bien meilleur que Tony Masters https://t.co/s8QG4DkDXl,1.46447E+18,quoted,"['bien', 'meilleur', 'est', 'incroyable', 'taskmaster', 'widow', 'tony', 'et', 'master', 'que', 'dans', 'black']"
False,2021-11-27T05:56:36.000Z,en,"We absolutely BINGED on Marvel while the in-laws were here... made it through Loki, Black Widow, and Shang-Chi!!! 
Now I just need to see Eternals haha",1.46447E+18,,"['!', 'eternals', 'shang', 'absolutely', 'need', 'binged', 'haha', 'black', 'loki', 'marvel', 'widow', 'chi', 'law', 'see', 'made']"
False,2021-11-27T05:55:51.000Z,en,"@sqarletwitch @smallllou @therealsupes Based on box office? In no order: iron man, black Panther, captain America (Rogers) Spiderman, Black Widow, Thor, Hulk, Captain Marvel, Bucky, Sam, Rhody(yes, even him), Loki, Daredevil, Wolverine, Fantastic 4, professor X. The following is not a complete list",1.46447E+18,replied_to,"['rhody', 'him', 'fantastic', 'america', 'based', ')', 'widow', 'marvel', 'complete', 'black', 'list', 'rogers', '(', 'iron', 'sam', 'professor', 'bucky', 'daredevil', 'order', 'thor', 'wolverine', 'box', '?', 'hulk', 'x', 'captain', 'man', 'even', 'loki', 'panther', 'following', '4', 'spiderman', 'office', 'yes']"
False,2021-11-27T05:53:56.000Z,en,@SeinenZone Black Widow,1.46447E+18,replied_to,"['widow', 'black']"
False,2021-11-27T05:53:40.000Z,en,Black widow ✅🔹,1.46447E+18,replied_to,"['widow', 'black']"
False,2021-11-27T05:53:40.000Z,fr,"Première Séance : le roi lion ou l'ours
Dernière Séance : black Widow
Meilleure Séance : kill bill 
Pire Séance : 2012
Vu le plus de fois : kill bill 1&amp;2
Plus surprenante : le dernier jour de ma vie 
Prochaine Séance : 🙄🙄
Séance la plus attendue : STRANGER THINGS 😂👌🏼 https://t.co/LIIb7EciHy",1.46447E+18,quoted,"['pire', 'derniere', 'de', 'prochaine', 'la', 'fois', 'stranger', 'ou', 'widow', 'seance', '1', 'black', 'surprenante', 'kill', '&', 'le', 'vu', 'lion', 'vie', '2012', 'thing', 'amp', 'bill', 'jour', 'meilleure', 'premiere', 'dernier', '2', ""l'ours"", 'attendue', 'plus', 'roi']"
False,2021-11-27T05:53:18.000Z,en,"@jtrebach Black widow spiders are easy to spot from far away … brown recluse, though, looks like a basic brown spider from afar. 😭",1.46447E+18,replied_to,"['spider', 'though', 'far', 'like', 'spider', 'away', 'recluse', 'basic', 'widow', 'look', 'brown', 'spot', 'easy', 'afar', 'black']"
False,2021-11-27T05:52:33.000Z,en,Black widow is such a good movie,1.46447E+18,,"['good', 'widow', 'black', 'movie']"
False,2021-11-27T05:50:11.000Z,en,"@BabymonGlobal black widow

BAEMON MEMBERS INTRODUCTION",1.46447E+18,replied_to,"['baemon', 'member', 'introduction', 'widow', 'black']"
False,2021-11-27T05:49:43.000Z,en,It's crazy to think that a few years ago that we barely had any #BlackWidow and #Hawkeye Merchandise and now we have tons of Merchandise of their characters now thanks to Black Widow and The Hawkeye tv series. https://t.co/F3CWJ6ylgy,1.46447E+18,,"['barely', 'ago', 'series', 'crazy', 'tv', 'year', 'hawkeye', 'think', 'character', 'thanks', 'widow', 'merchandise', 'black', 'ton']"
False,2021-11-27T05:49:14.000Z,en,"@moviemenfes - The Avengers, Black Widow, dr strange
- Venom Let There be Carnage
- Little Women, The Maze Runner
- Ave Maryam, Losmen Bu Broto
- Anne with an e, spinning out, julie and the phantoms",1.46447E+18,replied_to,"['woman', 'avenger', 'little', 'spinning', 'widow', 'runner', 'e', 'losmen', 'black', 'ave', 'phantom', 'anne', 'maze', 'broto', 'venom', 'strange', 'dr', 'carnage', 'let', 'maryam', 'julie', 'bu']"
False,2021-11-27T05:47:30.000Z,en,Black Widow A Cute Lil White Bitch,1.46447E+18,,"['cute', 'bitch', 'widow', 'white', 'lil', 'black']"
False,2021-11-27T05:47:18.000Z,en,@speed_of_force @smallllou @therealsupes It took them a ton of years to make black widow so what’s your point 💀 you’re making no sense,1.46447E+18,replied_to,"['make', 'point', 'ton', 'force', 'took', 'sense', 'year', 'making', 'widow', 'black']"
False,2021-11-27T05:47:04.000Z,en,I'm watching #BlackWidow (2021) https://t.co/QDVzsYq8SU #trakt,1.46447E+18,,"['(', '2021', ')', 'I', 'watching']"
False,2021-11-27T05:46:42.000Z,en,@MiloPrimera @PhaseZeroCB God damn those are unpopular. Black Widow was horrible my guy,1.46447E+18,replied_to,"['horrible', 'damn', 'unpopular', 'widow', 'guy', 'god', 'black']"
False,2021-11-27T05:44:56.000Z,en,"FYI, #Seattle and Western WA folks: Black Widow spiders are rare here but exist. And those cobwebs that pop up instantly? Could be any number of spiders but also Black Windows. Found this female climbing on a box in the basement today. https://t.co/SU4Qu4rQ1i",1.46447E+18,,"['instantly', 'found', 'spider', 'widow', 'rare', 'basement', 'black', 'wa', 'female', 'folk', 'exist', 'western', 'pop', 'box', '?', 'fyi', 'number', 'today', 'could', 'climbing', 'window', 'cobweb', 'also']"
False,2021-11-27T05:44:46.000Z,en,watching black widow for the 4th time,1.46447E+18,,"['time', '4th', 'widow', 'watching', 'black']"
False,2021-11-27T05:43:56.000Z,en,"finally watched black widow :3 (yes it took me this long to watch it &lt;.&lt;)

so all i have left to catch up is eternals and . all those tv series.....",1.46447E+18,,"['watch', 'eternals', 'series', 'took', 'finally', '(', '&', 'tv', 'left', 'lt', 'widow', 'watched', 'yes', ')', '3', 'catch', 'black', 'long']"
False,2021-11-27T05:43:39.000Z,es,"Acabo de ver Captain Marvel y ya quiero saltar directo para Avengers Infinity War y Avengers End Game...es necesario ver Thor Ragnarok y Ant-Man y la Avispa?
Black Widow ya la vi cuando salió...fue la peli que me motivó a ver todo el MCU *cof cof, la escena postcrédito",1.46447E+18,,"['necesario', 'el', 'directo', 'de', 'acabo', 'peli', 'para', 'la', 'quiero', 'avenger', 'infinity', 'end', 'widow', 'marvel', 'ant', 'black', 'salio', 'vi', 'ya', 'game', 'ragnarok', 'e', 'escena', 'que', 'saltar', 'thor', 'avispa', 'todo', 'war', '?', 'captain', 'cof', 'man', 'fue', 'ver', 'motivo', 'mcu', 'postcredito', 'cuando', '*']"
False,2021-11-27T05:42:49.000Z,en,I ship Black Widow and Dummy,1.46447E+18,,"['dummy', 'ship', 'widow', 'black']"
False,2021-11-27T05:42:44.000Z,en,spiderman and black widow cosplayers need to give me my $40 back 😭😭,1.46447E+18,,"['spiderman', 'give', '40', 'cosplayers', 'need', 'back', 'widow', '$', 'black']"
False,2021-11-27T05:41:23.000Z,en,"@PhaseZeroCB -The Incredible Hulk isn’t anywhere near the worst MCU film
-Black Widow was a good ass movie and is lowkey top 10 MCU.
-They could’ve done amazing things w/ Thor (GOT vibes) but they turned him into comic relief
-Guardians &amp; Ant-Man are the least interesting 
-MCU Spidey is meh",1.46447E+18,replied_to,"['guardian', 'least', 'turned', 'vibe', 'amazing', 'widow', ')', 'ant', 'black', 'spidey', 'done', 'incredible', '10', '(', '&', 'top', 'meh', 'as', 'thor', 'movie', 'good', 'thing', 'amp', 'hulk', 'worst', 'man', 'anywhere', 'film', 'could', 'w/', 'relief', 'near', 'lowkey', 'mcu', 'comic', 'got', 'interesting']"
False,2021-11-27T05:37:48.000Z,en,@smallllou @therealsupes Oh God. I’m struggling to even reply. Do you not understand that Disney did not fork over the money to release a Wanda film in theaters for a reason? While iron man Spiderman captain America and black widow have theatrical films. She is a side character,1.46447E+18,replied_to,"['oh', 'reply', 'side', 'america', 'reason', 'I', 'widow', 'understand', 'money', 'black', 'release', 'iron', 'wanda', 'film', 'theatrical', 'fork', 'struggling', '?', 'captain', 'theater', 'man', 'even', 'god', 'film', 'spiderman', 'disney', 'character']"
False,2021-11-27T05:37:26.000Z,en,"Weakest MCU film this yr: Black Widow

Strongest so far: Shang-Chi

Eternals was entertaining.",1.46447E+18,,"['film', 'eternals', 'shang', 'far', 'yr', 'chi', 'entertaining', 'weakest', 'mcu', 'widow', 'strongest', 'black']"
False,2021-11-27T05:36:42.000Z,en,"@H0sie_rights @wandasolsen Yelena from the Black Widow film, Natasha's sorta but not actual little sister.",1.46447E+18,replied_to,"['film', 'right', 'sister', 'natasha', 'yelena', 'little', ""'s"", 'actual', 'widow', 'sorta', 'black']"
False,2021-11-27T05:36:06.000Z,en,"BLACK WIDOW 2004, ISSUE FOUR https://t.co/XQsgHKpZrv",1.46447E+18,,"['issue', 'four', 'widow', 'black', '2004']"
False,2021-11-27T05:31:38.000Z,en,"Hannah &gt;&gt;&gt;&gt;&gt; Black Widow
Can't believe this is the final season https://t.co/svT1R7M2sk",1.46447E+18,quoted,"['gt', '&', 'hannah', 'not', 'can', 'believe', 'widow', 'season', 'final', 'black']"
False,2021-11-27T05:30:04.000Z,en,@OSPyoutube Honestly Black Widow was done dirty by the MCU,1.46447E+18,replied_to,"['dirty', 'done', 'honestly', 'mcu', 'widow', 'black']"
False,2021-11-27T05:29:23.000Z,en,@suzyproms Black widow,1.46447E+18,replied_to,"['widow', 'black']"
False,2021-11-27T05:28:59.000Z,en,@Mutatio2 sorry black widow clears,1.46447E+18,replied_to,"['sorry', 'clear', 'widow', 'black']"
False,2021-11-27T05:28:44.000Z,en,"BLACK WIDOW 2001, ISSUE 1 https://t.co/qTL9Oc4J5v",1.46447E+18,,"['2001', 'issue', 'widow', '1', 'black']"
False,2021-11-27T05:26:35.000Z,und,https://t.co/XETSaMVy5a,1.46447E+18,,[]
False,2021-11-27T05:25:57.000Z,en,"Marvel exists and superheroes are cool :) my favourite ones are Captain America (Rogers &amp; Wilson), Bucky Barnes, Captain Marvel, Thor, Groot, Spider-Man, Black Widow, Kate Bishop, Ant Man, Scarlet Witch :)",1.46447E+18,replied_to,"['favourite', 'bishop', 'america', ')', 'marvel', 'widow', 'ant', 'spider', 'witch', 'black', 'barnes', 'rogers', '(', '&', 'exists', 'bucky', 'scarlet', 'thor', 'amp', 'captain', 'groot', 'man', 'wilson', 'cool', 'superheroes', 'one', 'kate']"
False,2021-11-27T05:23:52.000Z,en,"have now seen black widow , shang chi, and eternals https://t.co/eZkY5zki5I",1.46446E+18,,"['eternals', 'shang', 'seen', 'widow', 'chi', 'black']"
False,2021-11-27T05:21:54.000Z,en,12. I had an absolutely ridiculous skill burst in September 2011. Went from being unable to pass the top 5 hardest WoR songs to a Black Widow of La Porte 5 stars and Modern Day Cowboy FC in a matter of 3 weeks,1.46446E+18,replied_to,"['week', 'cowboy', 'september', 'absolutely', 'la', 'star', 'ridiculous', 'matter', 'widow', 'black', 'day', 'skill', '12', 'top', 'unable', 'went', '2011', 'burst', 'pas', '5', 'fc', 'modern', 'porte', 'wor', 'hardest', '3', 'song']"
False,2021-11-27T05:20:31.000Z,en,"@DrewsClues @ComicBook let us put a little perspective on this:

1) Today, #DisneyPlus Latin America list featured ""Marvel Assembled - Eternals on Dec. 22""
2) 45 days after Eternals release is... December 20.
3) The Assembled specials release same day (Shang-Chi) or after (Black Widow &amp; all series) https://t.co/UErmRjlTuP",1.46446E+18,replied_to,"['put', 'featured', 'shang', 'america', 'little', ')', 'marvel', 'widow', 'chi', '1', 'black', 'release', 'list', 'day', 'series', '(', '&', 'u', 'december', '22', 'amp', '45', 'today', 'let', 'latin', 'dec', 'day', '20', 'perspective', '2', 'special', 'eternals', '3', 'assembled']"
False,2021-11-27T05:20:10.000Z,en,Black widow undercover https://t.co/whrMGYCoAy,1.46446E+18,quoted,"['undercover', 'widow', 'black']"
