created_at,tweet_id,text,lang,possibly_sensitive,type,clean_tweet
2021-11-22 20:21:40+00:00,1466140463514066944,@muppet_mastertm @lowfreqfilms @rahmanfaizer_ It is rare. But 1918 is a good example of it happening. So it’s not a fact. It’s a likelihood. Too many anti-vaxxers are trying to discredit covid as much as possible when there are so much more to learn about it.,en,False,replied_to,"['good', 'trying', 'learn', 'likelihood', 'anti', 'vaxxers', '1918', 'discredit', 'possible', 'example', 'covid', 'rare', 'mastertm', 'fact', 'many', 'happening', 'much']"
2021-11-22 20:21:40+00:00,1466140463006511106,@ANTHONYBLOGAN You better stay home then. Don't forget to wear 2 masks and a faceshield 😂. Looking for the day COVID is out of the news unless it's about Fauci being arrested for crimes against humanity.,en,False,replied_to,"['news', 'arrested', 'humanity', 'fauci', 'crime', 'better', '2', 'looking', 'covid', 'unless', 'faceshield', 'wear', 'forget', 'mask', 'stay', 'day', 'home']"
2021-11-22 20:21:40+00:00,1466140462973165588,"@centristjim1 @BBCSport I see you intimate this issue here, agree on this. Lots of excess deaths may be due to lockdown/covid impact on NHS infrastructure. Forgetting any of the speculative stuff, our policies are now causing excess non-covid deaths.

https://t.co/J1AbzyuOJc",en,False,quoted,"['lot', 'intimate', 'policy', 'causing', 'see', 'forgetting', 'non', 'lockdown/covid', 'infrastructure', 'agree', 'covid', 'impact', 'stuff', 'due', 'death', 'excess', 'may', 'speculative', 'nh', 'issue']"
2021-11-22 20:21:40+00:00,1466140462239080452,"#BREAKING: Moderna Inc could have a COVID-19 booster shot targeting the Omicron variant tested and ready to file for US authorization as soon as March, the company's president said on Wednesday.#BreakingNews
#news #coronavirus #VariantOmicron #NuVariant #OmicronVariant #vaccine",en,False,,"['tested', 'wednesday', 'inc', 'said', 'president', ""'s"", 'shot', 'booster', 'ready', 'company', 'march', 'soon', 'covid', '19', 'could', 'u', 'moderna', 'targeting', 'omicron', 'variant', 'authorization', 'file']"
2021-11-22 20:21:40+00:00,1466140461857488903,@CNBC PLEEEESE. We are going to have 10-15 new variants. Why are stocks on such a roller coaster? Why pull the trigger daily and use new Covid variants as the excuse? Just stop!!,en,False,,"['?', 'new', 'going', 'trigger', 'use', 'stop', 'pleeeese', '!', 'excuse', 'variant', 'coaster', 'daily', 'covid', '10', '15', 'roller', 'stock', 'pull']"
2021-11-22 20:21:40+00:00,1466140461182210052,That's two the Patriots have had this week end up the COVID-19 list Buffalo Game Monday may  not happen may be played Tuesday if the Team has any more COVID pop ups,en,False,,"['pop', 'happen', 'game', 'played', 'end', 'two', 'week', 'covid', 'patriot', '19', 'may', 'tuesday', 'ups', 'monday', 'team', 'list', 'buffalo']"
2021-11-22 20:21:39+00:00,1466140459516907524,"Mara's Christmas Wish has a new leader and the giveaway is coming up. Click the link for details on how to volunteer or get food or toys this Christmas. 
https://t.co/YY7w8yvPz3",en,False,,"['mara', 'christmas', 'new', 'click', 'wish', ""'s"", 'detail', 'volunteer', 'link', 'get', 'toy', 'food', 'coming', 'giveaway', 'leader']"
2021-11-22 20:21:39+00:00,1466140458682392577,"If person had been out &amp; about how would they know no contact w/tourists? Ban on travel to Germany? If you don't stop movement; you cannot stop spread. Becuz of Trump &amp; @GOP,. we will have covid variants for years, becuz THEY BETRAYED AMERICANS by REMOVING China security monitors https://t.co/C5530XVtUh",en,False,quoted,"['contact', '?', 'china', 'stop', 'american', 'security', 'know', 'not', 'year', 'monitor', 'movement', 'becuz', 'travel', 'betrayed', 'ban', 'w/tourists', 'trump', 'variant', 'covid', 'germany', 'can', 'would', 'spread', 'person', 'amp', '&', 'removing']"
2021-11-22 20:21:39+00:00,1466140458644606980,"@nohelltogoto @coreyjro @BretWeinstein Why is it too early? It's antigenic drift, not shift. It's not going to make your body have the experience of encountering a novel virus as an adult which was always the only reason to worry about COVID&gt;",en,False,replied_to,"['?', 'worry', 'early', 'body', 'always', 'experience', 'novel', 'antigenic', 'reason', 'make', 'encountering', 'virus', 'shift', 'going', 'covid', 'gt', 'adult', 'drift', '&']"
2021-11-22 20:21:39+00:00,1466140458204254215,"fun fact: the us will never have a lockdown ever again. they do not care. at all. anyway, please continue your overworked, underpaid job. oh wait you just got hospitalized from covid? aw sorry but you're fired :)",en,False,,"['?', 'please', 'anyway', 'sorry', 'overworked', 'oh', ')', 'continue', 'aw', 'got', 'underpaid', 'hospitalized', 'covid', 'fact', 'fun', 'lockdown', 'u', 'ever', 'wait', 'fired', 'job', 'care', 'never']"
2021-11-22 20:21:39+00:00,1466140457583321088,@EmeraldCityHky @EmeraldCityHky What about Gio? Is he still on COVID protocol? Hakstol didn't say in the morning brief.,en,False,replied_to,"['?', 'brief', 'hakstol', 'protocol', 'say', 'morning', 'still', 'covid', 'gio']"
2021-11-22 20:21:39+00:00,1466140457382076419,@FieldYates NFL is mis-handling the Covid pandemic this season.,en,False,replied_to,"['mi', 'handling', 'nfl', 'covid', 'pandemic', 'season']"
2021-11-22 20:21:39+00:00,1466140457222778890,Interesting Richie Allen show tonight. All about the financial system and how it relates to the current covid/vaccine/health pass situation https://t.co/UUOjkGb1dG,en,False,,"['current', 'show', 'interesting', 'situation', 'tonight', 'system', 'relates', 'covid/vaccine/health', 'richie', 'financial', 'pas', 'allen']"
2021-11-22 20:21:39+00:00,1466140456924897280,"@TomPoole007 @talkRADIO @TVKev @LiddleRod The sun, masks and the covid vaccine are all the same level of trash",en,False,replied_to,"['sun', 'level', 'vaccine', 'covid', 'trash', 'mask']"
2021-11-22 20:21:39+00:00,1466140456820035586,#Breaking --  The Walmart store at 1550 S. Valley Drive in Las Cruces will close as of 2 p.m. today. https://t.co/P83YTIy4fz,en,False,,"['store', 'la', 'p', 'valley', '2', 'crux', 'close', 'today', '1550', 'walmart', 'drive']"
2021-11-22 20:21:38+00:00,1466140456140644352,El Covid tiene más capítulos que Betty la Fea.,es,False,,"['capitulos', 'tiene', 'la', 'betty', 'covid', 'ma', 'el', 'que', 'fea']"
2021-11-22 20:21:38+00:00,1466140456006430723,@stephenasmith @ShannonSharpe @getnickwright @Realrclark25 @KendrickPerkins @RealSkipBayless  Now why KYRIE not wanting the vaccine was such a big deal! LeBron vaxxed and what good it did him? Because it's useless and pointless if you still can get Covid and pass it on to others.,en,False,,"['?', 'lebron', 'good', '!', 'vaccine', 'big', 'get', 'pas', 'still', 'covid', 'pointless', 'kyrie', 'him', 'useless', 'deal', 'wanting', 'vaxxed', 'others']"
2021-11-22 20:21:38+00:00,1466140455582801926,"Clase de 15 años. La profesora pregunta, por un caso Covid en el cole, que quién no se ha vacunado. Se levanta una chica. Algunos se ríen. Otros le preguntan si es antivacunas. No contesta. Se pone roja. Mi hijo se ha vacunado, pero esto me parece una puta mierda de situación...",es,False,,"['caso', 'se', 'si', '15', 'por', 'una', 'puta', 'chica', 'mi', 'quien', 'mierda', 'clase', 'levanta', 'situacion', 'cole', 'el', 'ano', 'ha', 'preguntan', 'un', 'pregunta', 'la', 'roja', 'pone', 'parece', 'esto', 'vacunado', 'covid', 'en', 'profesora', 'que', 'de', 'hijo', 'le', 'algunos', 'rien', 'e', 'otros', 'contesta', 'antivacunas', 'pero']"
2021-11-22 20:21:38+00:00,1466140455222063105,First confirmed US case of the omicron variant detected in California: COVID-19 updates https://t.co/petOitBFr7 via @usatoday #California #Sacramento #CDC #NIH #Biden #bidenadministration #WhiteHouse #OmicronVariant #Omicron #covidvariant #COVID19 #DemVoice1 #democrats,en,False,,"['confirmed', 'california', 'case', 'omicron', 'update', 'detected', 'covid', 'variant', '19', 'first', 'u']"
2021-11-22 20:21:38+00:00,1466140454949371904,@Natarlux @beingrealmac Brandon shouldn't have made promises he couldn't keep while blaming Covid on Trump. It's way worse now. #LetsGoBrandon 🖕,en,False,replied_to,"['brandon', 'trump', 'way', 'made', 'keep', 'covid', 'worse', 'blaming', 'could', 'promise']"
2021-11-22 20:21:38+00:00,1466140454760718345,@ChristinaPushaw @kaitlancollins @GovRonDeSantis But I thought this state had the strictest Covid RESTRICTIONS? How can this be?,en,False,replied_to,"['?', 'strictest', 'covid', 'state', 'restriction', 'thought', 'be']"
2021-11-22 20:21:38+00:00,1466140454022430721,@Kuifjesdream Covid excuses wel 2021,en,False,replied_to,"['excuse', 'covid', 'wel', '2021']"
2021-11-22 20:21:38+00:00,1466140453598867462,"People please if they don’t know anything about the Covid 19, or the Delta what make you think they know  about a variant that just got off a flight to California. Just 🙏🏾 it doesn’t take another 700k.",en,False,,"['california', 'got', 'please', 'think', 'make', 'people', 'know', 'take', '700k', 'anything', 'covid', '19', 'variant', 'delta', 'flight', 'another']"
2021-11-22 20:21:38+00:00,1466140453586313218,OFRASALUD: #Covid está en el aire. Reduce el riesgo. Sergio C... https://t.co/DLOeou0e5l,es,False,,"['aire', 'ofrasalud', 'sergio', 'esta', 'reduce', 'en', 'el', 'c', 'riesgo']"
2021-11-22 20:21:38+00:00,1466140452382412803,"@amithpadiath @Indian1125356 @vijayanpinarayi @RBI And You are telling all these Due to covid cases. Bcoz it happened in that time. Yes at that time Yamraj only taking Covid cases only no Heart attacks, No Dinki, No Aged deaths

Whats is the logic 😂😂😂
Just bluffing",en,False,replied_to,"['attack', 'due', 'heart', 'dinki', 'death', 'yes', 'bcoz', 'case', 'yamraj', 'logic', 'aged', 'telling', 'covid', 'time', 'taking', 'bluffing', 'happened']"
2021-11-22 20:21:38+00:00,1466140452281892866,"@Ws_Viking anyway, 1 in 416 Americans didn't die horrifically just for you to go on twitter and try to ""get"" people. We got some holiday spikes to come.
and I do hope I am wrong and you are right.  I would happily accept being wrong. So far all efforts minimizing COVID have been far off.",en,False,replied_to,"['416', 'minimizing', 'american', 'twitter', 'anyway', 'come', 'hope', 'get', 'effort', 'go', 'got', 'people', '1', 'right', 'accept', 'far', 'covid', 'would', 'die', 'holiday', 'viking', 'wrong', 'happily', 'spike', 'horrifically', 'try']"
2021-11-22 20:21:38+00:00,1466140452256690177,@rtve Anda y ahí no hubo prisa por vender vacunas no? No era tan rentable como la del covid.,es,False,replied_to,"['?', 'tan', 'la', 'ahi', 'anda', 'hubo', 'rentable', 'como', 'del', 'vacunas', 'covid', 'no', 'prisa', 'por', 'era', 'vender']"
2021-11-22 20:21:37+00:00,1466140451497521153,"Ülkelerin covid ile imtihanı,  İngiltere omicron varyantı için bazı ülkelere seyehati yasakladı, bazı avrupa ülkeleri sınırları kapatma hatta ciddi önlemleri almaya başladı Türkiye: önemli bir durum yok endişe etmeyin",tr,False,,"['ulkelerin', 'ingiltere', 'etmeyin', 'hatta', 'endise', 'sinirlari', 'onemli', 'ulkelere', 'seyehati', 'ulkeleri', 'yasakladi', 'imtihani', 'yok', 'turkiye', 'bazi', 'icin', 'varyanti', 'onlemleri', 'almaya', 'covid', 'bir', 'ciddi', 'avrupa', 'omicron', 'basladi', 'kapatma', 'ile', 'durum']"
2021-11-22 20:21:37+00:00,1466140451413630980,"#acarreados #AMLOFEST #3erInformeDeGobierno #GobiernoDeInutiles #amloversidiotizados #GobiernoDePayasos 🤡
#ChairosIdiotizados
#lopezCORRUPTO
#Covid_19
#COVID19mx https://t.co/3qMya3KiRz",und,False,quoted,['19']
2021-11-22 20:21:37+00:00,1466140450843205638,@ASFleischman @AnnCoulter Fauci’s role in the development and financing of covid - gain of function research - and then lying about its origins proves his evil intentions. Period!,en,False,replied_to,"['development', 'research', 'prof', ""'s"", 'intention', '!', 'gain', 'function', 'origin', 'covid', 'financing', 'role', 'fauci', 'lying', 'evil', 'period']"
2021-11-22 20:21:37+00:00,1466140450352418827,Far-right radicalization interwoven with COVID conspiracist organizing as it spreads globally https://t.co/zLDu98UIfc,en,False,,"['spread', 'interwoven', 'globally', 'radicalization', 'right', 'organizing', 'far', 'covid', 'conspiracist']"
2021-11-22 20:21:37+00:00,1466140450012680201,I call horseshit on this because ours have the cleaners do it and have done for over a year but odd how those so against medical science of a vaccine and treatment for covid are absolutely fine with medical science to fix all other things. #hypocrites #UsForThem #NoUsForThem https://t.co/pyCsz3q2pK,en,False,,"['medical', 'vaccine', 'fix', 'year', 'done', 'absolutely', 'odd', 'horseshit', 'covid', 'thing', 'fine', 'treatment', 'cleaner', 'science', 'call']"
2021-11-22 20:21:37+00:00,1466140449220042760,A3: New and unexpected challenges arose due to the pandemic. Here are key considerations for school leaders as they continue to prepare students for life after high school amidst the impacts of the pandemic: https://t.co/jeCOkI91aU  #StudentPathwaysChat #GradNation https://t.co/grModYaHQR,en,False,quoted,"['impact', 'unexpected', 'consideration', 'a3', 'new', 'arose', 'due', 'key', 'school', 'prepare', 'student', 'high', 'life', 'pandemic', 'continue', 'challenge', 'leader', 'amidst']"
2021-11-22 20:21:37+00:00,1466140449056428032,"Vakcinējaties.
Garais Covid vecumgrupā līdz 65 uz pusi palielina varbūtību nomirt nākamā gada laikā pēc Covid no nesaisīstām slimībām, jo būtiski pasliktinājies vispārīgais veselības stāvoklis. https://t.co/NF5do4L6Rr",lv,False,,"['65', 'palielina', 'nomirt', 'varbutibu', 'veselibas', 'visparigais', 'slimibam', 'vecumgrupa', 'laika', 'butiski', 'gada', 'stavoklis', 'covid', 'jo', 'nesaisistam', 'pec', 'vakcinejaties', 'uz', 'nakama', 'lidz', 'pasliktinajies', 'garais', 'pusi']"
2021-11-22 20:21:37+00:00,1466140448192303109,"@AmyTanMD Fisman: we are not at endemicity yet. 

Amy Tan: is there any place in Canada where Covid has hit an endemic state.

Fisman: No

#bcpoli",en,False,replied_to,"['amy', 'place', 'yet', 'tan', 'canada', 'endemic', 'covid', 'endemicity', 'state', 'fisman', 'hit']"
2021-11-22 20:21:36+00:00,1466140444413378574,"@BFactory2020 @KathieDarby1 It’s not like he’s forgotten. He happened. Impulsivity/recklessness continue to echo. However, Trump is not the primary motivation to push back on Antiwoke hyperbole or straight up unevidenced COVID BS…to names few big topics. Some ideas are sloppy w/out Trump in the equation",en,False,replied_to,"['push', 'w/out', 'equation', 'idea', 'antiwoke', 'straight', 'b', 'like', 'name', 'impulsivity/recklessness', 'unevidenced', 'hyperbole', 'continue', 'motivation', 'primary', 'forgotten', 'back', 'trump', 'covid', 'sloppy', 'happened', 'big', 'however', 'topic', 'echo']"
2021-11-22 20:21:36+00:00,1466140443977162754,@ABC Why was this traveler aloud to leave South Africa.We are all tired of hearing about covid and Tran sexuals,en,False,replied_to,"['traveler', 'hearing', 'tran', 'sexuals', 'leave', 'south', 'covid', 'africa', 'tired', 'aloud']"
2021-11-22 20:21:35+00:00,1466140443339476993,Mass vaccination fails to halt Covid transmission rates – study @jacindaardern  @nzlabour @chrishipkins @AshBloomfield @radionz @NZMorningReport @NewshubNZ https://t.co/1F9bxdxssb,en,False,,"['vaccination', 'mass', 'fails', 'transmission', 'covid', 'rate', 'study', 'halt']"
2021-11-22 20:21:35+00:00,1466140442043437058,"@Barrabarra5 @ljosmyndari1 @atrupar Yes. The rumor at the time was that TFG was indeed infected with COVID and his intention was to skip the pre debate test then for Biden to get COVID. Then TFG would blame his infection on Biden. 
Biden didn't become ill. https://t.co/6eKZHEq0uK",en,False,replied_to,"['rumor', 'indeed', 'infected', 'blame', 'debate', 'biden', 'get', 'pre', 'time', 'infection', 'yes', 'covid', 'become', 'would', 'tfg', 'ill', 'intention', 'skip', 'test']"
2021-11-22 20:21:35+00:00,1466140440747458566,School Covid absence up 60% in England in two weeks https://t.co/wnujVCJCzv,en,True,,"['england', '%', 'school', 'two', 'week', 'absence', 'covid', '60']"
2021-11-22 20:21:35+00:00,1466140439996686336,"CEO's have it made. 
We struggle here in the middle class while our tax dollars are diverted to Illegal Aliens and given as Covid Relief, Unemployment Benefits, to pay Healthcare and Welfare to the needy

Be nice to have $1M as your starting point before paying  Inflation prices",en,False,replied_to,"['benefit', 'dollar', 'inflation', 'made', 'needy', 'tax', 'point', ""'s"", 'unemployment', 'paying', 'welfare', 'ceo', 'healthcare', '1m', 'pay', 'alien', 'starting', 'class', '$', 'covid', 'given', 'middle', 'price', 'diverted', 'nice', 'struggle', 'relief', 'illegal']"
2021-11-22 20:21:35+00:00,1466140439573151753,"la pereza que me da el tema covid, vacunación, omicron y su poota madre",es,False,,"['omicron', 'la', 'madre', 'pereza', 'covid', 'que', 'el', 'da', 'poota', 'su', 'tema', 'vacunacion']"
2021-11-22 20:21:35+00:00,1466140439522775040,"The three biggest public health developments of my lifetime:

1) PrEP/PEP
2) COVID vaccines
3) juul/vaping

would be wonderful if all three were all as easy to get for those who want them as covid vaccines already are",en,False,,"['health', 'three', 'vaccine', 'wonderful', 'get', ')', 'biggest', 'want', 'prep/pep', '1', 'already', '2', '3', 'covid', 'would', 'public', 'lifetime', 'development', 'easy', 'juul/vaping']"
2021-11-22 20:21:34+00:00,1466140439275352071,"⁦@RepRagan⁩ was a pilot, and has had as many as 27 businesses. He has been against: early childhood Ed, teacher unions, gay marriage, just to name a few. Has been for: stigmatizing immigrants. Which certainly qualifies him to bully physicians, right? https://t.co/spEOvOjKTV",en,False,,"['?', 'ed', 'union', 'early', 'teacher', 'childhood', 'immigrant', 'physician', 'qualifies', 'pilot', 'marriage', 'bully', 'right', 'business', 'stigmatizing', 'gay', 'name', 'many', 'certainly', '27']"
2021-11-22 20:21:34+00:00,1466140438818172935,"Sachant qu’environ la moitié des patients Covid hospitalisés en réanimation en ressortent dans un sac mortuaire, quel impact sur la mortalité aurait le doublement du nombre de lits de réanimation ? 
Vous avez 4 secondes. https://t.co/kkh5d3MdiA",fr,False,quoted,"['hospitalises', '?', 'patient', 'vous', 'avez', '4', 'sac', 'mortalite', 'dans', 'ressortent', 'doublement', 'secondes', 'de', 'aurait', 'moitie', 'un', ""qu'environ"", 'la', 'sachant', 'covid', 'en', 'impact', 'du', 'sur', 'quel', 'de', 'le', 'nombre', 'reanimation', 'mortuaire', 'lit']"
2021-11-22 20:21:34+00:00,1466140437543100421,@thoughtpoliceTP @TVKev And I thought covid was bad.,en,False,replied_to,"['thought', 'covid', 'bad']"
2021-11-22 20:21:34+00:00,1466140437429821448,#NotaDSN 01dic2021 21:00h #COVID19 Situación actual #Coronavirus 🇪🇸 Seguridad frente a pandemias y epidemias #VacunaCOVID19 #YoMeVacunoSeguro https://t.co/QHyUpUaMRf https://t.co/IobYQqJ9l0,es,False,,"['21', '00h', 'pandemias', 'situacion', 'actual', 'epidemias', 'seguridad', '01dic2021', 'frente']"
2021-11-22 20:21:33+00:00,1466140435127181318,"@Surgeon_General https://t.co/QQhpzey4cG
State of Illinois Definition of a CoVID-19 Death
(If you were covid positive at time of death)

Also could be a probable case that has no confirmation of covid. 
Basically if you die with a snotty nose you are a covid death.",en,False,replied_to,"['snotty', 'probable', 'definition', 'time', ')', 'death', 'if', 'also', '(', 'nose', 'covid', '19', 'illinois', 'could', 'die', 'positive', 'case', 'confirmation', 'state', 'general', 'basically']"
2021-11-22 20:21:33+00:00,1466140434661613580,"""Sanctity of life"" : hating gun control, brown kids, the houseless, covid masks, needle exchanges, food stamps, free school lunches, public healthcare, trans people, worker safety laws, unions, clean energy...what a load. On-demand Abortion for all. Forever.",en,False,,"['load', 'school', 'union', 'abortion', 'lunch', 'gun', 'control', 'law', 'trans', 'healthcare', 'energy', 'kid', 'stamp', 'demand', 'people', 'food', 'free', 'sanctity', 'covid', 'clean', 'hating', 'forever', 'needle', 'worker', 'public', 'houseless', 'life', 'exchange', 'safety', 'brown', 'mask']"
2021-11-22 20:21:33+00:00,1466140432769843203,"So deaths suspected to be a result of the vax need a coroner sign off, yet every death within 28 days of a positive PCR test are immediately classed as covid deaths. Sounds a lot like medical fraud to me. https://t.co/IAcKhRZMUR",en,False,quoted,"['every', 'day', 'suspected', 'like', 'coroner', '28', 'sign', 'medical', 'yet', 'lot', 'immediately', 'sound', 'death', 'within', 'fraud', 'result', 'covid', 'classed', 'pcr', 'positive', 'death', 'vax', 'test', 'need']"
2021-11-22 20:21:33+00:00,1466140431297572866,Omicron variant identified in U.S.: First case of covid-19 linked to new variant found in California - The Washington Post https://t.co/hjX0rToC2u,en,False,,"['california', 'identified', 'case', 'new', 'omicron', 'post', 'found', 'covid', 'variant', '19', 'linked', 'first', 'washington']"
2021-11-22 20:21:32+00:00,1466140431050174467,@tryanonysaurus @BlrCityPolice Thanks for your FAKE concerns. Ask them if they filed any cases against your beloved TS when he got innocent Muslims fired from the BBMP war room in peak covid. They got called terrorists and never got their jobs when it was proven he was wrong. Did they? Meanwhile the bed scams,en,False,replied_to,"['?', 'scam', 'thanks', 'case', 'bed', 'beloved', 'ask', 't', 'innocent', 'filed', 'job', 'concern', 'terrorist', 'fake', 'got', 'peak', 'proven', 'bbmp', 'covid', 'meanwhile', 'fired', 'muslim', 'called', 'they', 'room', 'wrong', 'never', 'war']"
2021-11-22 20:21:32+00:00,1466140431025160192,"@Nunyabizz1776 I have started seeing Bitcoin bots getting involved in anti-vax / covid threads. 

Is the same happening in US?",en,False,replied_to,"['?', 'thread', 'bitcoin', 'anti', 'getting', '/', 'started', 'vax', 'covid', 'u', 'seeing', 'involved', 'happening', 'bot']"
2021-11-22 20:21:32+00:00,1466140430932791304,"#Covid 😷🦠 Antonio Guterres, secretario general de la ONU, pidió que en lugar de cerrar fronteras, los países hagan más test a los viajeros o tomen otras medidas ""verdaderamente eficaces"" 👇 https://t.co/G01NeR3yKH",es,False,,"['pidio', 'verdaderamente', 'onu', 'viajeros', 'fronteras', 'lugar', 'paises', 'tomen', 'cerrar', 'medidas', 'guterres', 'otras', 'la', 'en', 'que', 'ma', 'secretario', 'de', 'antonio', 'eficaces', 'los', 'general', 'test', 'hagan']"
2021-11-22 20:21:32+00:00,1466140430060310528,"In January 2021, Russel M Nelson publicly advocates vaccinations and receives one. https://t.co/Ic7MnmYdra",en,False,replied_to,"['nelson', 'advocate', '2021', 'vaccination', 'publicly', 'one', 'receives', 'january', 'russel']"
2021-11-22 20:21:32+00:00,1466140429460688898,@TheGuy_Stewart @Tecabook1 @obispojaen Me parece que se están dando pasos en un camino ciertamente muy peligroso desde hace un tiempo aprovechándose de eso de la pandemia. Quizás ahora mucha gente no se da cuenta porque está instalada en la enfermedad social llamada Paranoia Covid. Pero en el medio-largo plazo se verá,es,False,replied_to,"['camino', 'vera', 'se', 'pasos', 'pandemia', 'social', 'da', 'porque', 'instalada', 'desde', 'plazo', 'hace', 'llamada', 'esta', 'enfermedad', 'mucha', 'largo', 'quizas', 'estan', 'el', 'dando', 'ciertamente', 'un', 'ahora', 'gente', 'la', 'parece', 'muy', 'eso', 'en', 'covid', 'que', 'de', 'stewart', 'aprovechandose', 'medio', 'paranoia', 'tiempo', 'cuenta', 'peligroso', 'pero']"
2021-11-22 20:21:32+00:00,1466140427636154380,@Dschmiez We had an emergency fund but then we got Covid and had to spend it all on bills 😭 Everytime we get a little bit ahead something happens that knocks us back down.,en,False,replied_to,"['knock', 'got', 'little', 'get', 'back', 'bill', 'ahead', 'spend', 'covid', 'something', 'bit', 'everytime', 'u', 'fund', 'happens', 'emergency']"
2021-11-22 20:21:32+00:00,1466140427417894913,@newsmax @Logan_Ratick I thought Biden was going to get us out of this covid I guess his magic wand didn't work huh. What's really dumber is that he shut down flights from Africa when the scientist from Africa said this variant was not deadly. Don't come in the southern border that's not shut down.,en,False,replied_to,"['flight', 'southern', 'magic', 'said', 'ratick', 'huh', 'come', 'biden', 'really', 'get', 'dumber', 'shut', 'going', 'scientist', 'wand', 'covid', 'guess', 'u', 'work', 'variant', 'africa', 'deadly', 'thought', 'border']"
2021-11-22 20:21:32+00:00,1466140426965037060,"covid turpina mutēt, jo neviens no jaunajiem paveidiem nav nosaukts par omega. pēc tam vienkārši nav kur. finito.",lv,False,,"['paveidiem', 'mutet', 'nosaukts', 'pec', 'nav', 'neviens', 'par', 'kur', 'tam', 'finito', 'jaunajiem', 'jo', 'covid', 'omega', 'turpina', 'vienkarsi']"
2021-11-22 20:21:31+00:00,1466140426281361410,"@02percent_ @ReutersFacts Dude, that is not long-term. That's less time than it takes for my benefits to kick in at work, ffs.

...and irrationally fearful? You've people trying to mandate an entirely new form of vaccine onto everyone when only a statistical minority have issues with Covid.",en,False,replied_to,"['?', 'benefit', 'minority', 'mandate', 'term', 'onto', 'everyone', 'statistical', 'new', 'fearful', 'form', 'time', 'ffs', 'irrationally', 'long', 'people', 'covid', 'le', 'trying', 'kick', 'take', 'entirely', 'vaccine', 'issue', 'dude', 'work']"
2021-11-22 20:21:31+00:00,1466140425819811845,@covid got all the @healthyatanysiz ppl to start exercising https://t.co/pfKCW2wNgW https://t.co/SFzQlKS7nb,en,False,quoted,"['start', 'got', 'exercising', 'ppl']"
2021-11-22 20:21:31+00:00,1466140425199271953,"@NickAdamsinUSA Lets see little Nicky then your hero Donald J. Trump, Ted Cruz, Josh Howley, Jim Jordan all should be in jail - especially your hero Trump - went on Debate last year knowing he had Covid - what your answer to that Little Nicky - only famous for kissing trump ass",en,False,replied_to,"['cruz', 'donald', 'nicky', 'jim', 'let', 'ted', 'jail', 'year', 'see', 'j', 'debate', 'little', 'howley', 'last', 'as', 'jordan', 'hero', 'answer', 'trump', 'covid', 'josh', 'u', 'kissing', 'especially', 'went', 'famous', 'knowing']"
2021-11-22 20:21:31+00:00,1466140423970336773,"@matheuslaneri Ary Fontoura, óbvio.

Um torce pro Covid Futebol Clube e a Juliane então nem se fala.",pt,False,replied_to,"['torce', 'fontoura', 'e', 'se', 'nem', 'obvio', 'um', 'fala', 'covid', 'pro', 'clube', 'entao', 'futebol', 'ary', 'juliane']"
2021-11-22 20:21:31+00:00,1466140423483576325,"The first case of the omicron variant of COVID-19 has been identified in the U.S. The case was detected in a 2 shot vaccinated person, experiencing mild symptoms, in San Franciso, CA, who returned from South Africa on Nov 22. 📽️⬇️

😷 #ShowLoveWearAMask

 https://t.co/Z8nP0q0yhD",en,False,,"['identified', 'ca', 'south', 'mild', '22', 'san', 'experiencing', 'nov', 'shot', 'symptom', '2', 'detected', 'covid', '19', 'vaccinated', 'first', 'case', 'person', 'omicron', 'franciso', 'variant', 'africa', 'returned']"
2021-11-22 20:21:31+00:00,1466140422921617408,"The vaccines don’t work, COVID was manmade, there is massive election fraud, we are not facing a mass extinction event, and Twitter is Fascist.",en,False,,"['massive', 'fraud', 'facing', 'mass', 'election', 'event', 'extinction', 'work', 'covid', 'twitter', 'manmade', 'fascist', 'vaccine']"
2021-11-22 20:21:30+00:00,1466140422691082255,"But of course those deaths don't matter, right? https://t.co/VWWEJ5yQwr",en,False,,"['?', 'course', 'death', 'right', 'matter']"
2021-11-22 20:21:30+00:00,1466140422447812608,"@5317006 @NancyMAGAmonkey I gave you answers.

That you do not like them is not an excuse to post the same drivel.

The vaccines for covid are poison.

And your attempts to label me as anti vax are sickening.",en,False,replied_to,"['gave', 'anti', 'attempt', 'sickening', 'excuse', 'post', 'like', 'vax', 'covid', 'answer', 'drivel', 'label', 'poison', 'vaccine']"
2021-11-22 20:21:30+00:00,1466140421277597714,"Quindi per fare diventare il Covid endemico secondo i no vax i giovani e forti dovevano affrontarlo senza vaccino, ma fatevi due clisteri di candeggina. Ah già fatto?
#vaccinatevi_e_basta",it,False,,"['?', 'dovevano', 'quindi', 'per', 'endemico', 'fatto', 'affrontarlo', 'senza', 'e', 'il', 'clisteri', 'covid', 'giovani', 'fare', 'vaccino', 'basta', 'fatevi', 'due', 'diventare', 'ah', 'gia', 'secondo', 'vax', 'forti', 'di', 'candeggina']"
