possibly_sensitive,lang,tweet_id,text,created_at,type,clean_tweet
False,en,1466159771107700738,New system for analyzing thoracic CT #scans with deep learning enables #COVID-19 lesion detection @UniBarcelona https://t.co/P7jSmBVrc3,2021-11-29 21:38:24+00:00,,"['detection', 'analyzing', 'learning', 'system', 'thoracic', '19', 'lesion', 'deep', 'ct', 'enables', 'new']"
False,it,1466159770700861455,"@MassSorr Sono convinta che la maggior parte di loro hanno fatto fisiologica. Vogliamo anche parlare degli anziani morti per covid con Tachipirina e vigile attesa?? Guarda caso Berlusconi a settembre 2020 è guarito senza problemi, per lei le cure c'erano, per noi no...",2021-11-29 21:38:23+00:00,replied_to,"[""c'erano"", 'attesa', 'guarito', 'sono', 'anche', 'caso', 'morti', 'e', '2020', 'tachipirina', 'loro', 'con', 'berlusconi', 'fatto', 'che', 'vogliamo', 'convinta', 'problemi', 'parlare', 'noi', 'vigile', 'lei', 'degli', 'anziani', 'senza', 'le', 'cure', '?', 'parte', 'settembre', 'la', 'fisiologica', 'covid', 'hanno', 'per', 'guarda', 'maggior', 'di']"
False,en,1466159769383698432,"What to die...That jab is a sophisticated bio-weapon...We need more leaders that have the guts to spread this go to https://t.co/4JqIX6uzae to find out information you need...
Alberta health minister to announce COVID-19 vaccine booster rollout Wednesday https://t.co/82fOrBHmrg",2021-11-29 21:38:23+00:00,,"['vaccine', 'weapon', 'booster', 'wednesday', 'gut', 'bio', 'announce', 'health', 'rollout', 'minister', 'leader', 'sophisticated', 'die', '19', 'alberta', 'need', 'spread', 'covid', 'go', 'jab']"
False,en,1466159768880488464,@GNev2 @premierleague Like the phantom covid fearmongering Gary fear fear fear 😱,2021-11-29 21:38:23+00:00,replied_to,"['phantom', 'like', 'fearmongering', 'fear', 'covid', 'gary']"
False,fr,1466159768062636036,Covid-19: 192 nouveaux cas 152 guérisons et 5 décès https://t.co/ekeen9lU3N via @Algérie62,2021-11-29 21:38:23+00:00,,"['deces', '152', '19', 'guerisons', '192', 'et', 'covid', 'nouveaux', 'ca', '5']"
False,en,1466159766523183107,"@BoredBilionaire You are correct,  it's a bad day all around. Low volume and everyone scared of Covid. We will get the next one.",2021-11-29 21:38:22+00:00,replied_to,"['around', 'low', 'get', 'next', 'bad', 'day', 'scared', 'correct', 'one', 'covid', 'everyone', 'volume']"
False,en,1466159765541859337,"🔐 Did you know that an FBI report revealed that since the start of the COVID-19 pandemic, #cybercrimes have increased by more than 300%? 😱

Read more here!👇👇
https://t.co/0ZdSsKm0uD https://t.co/64wJ00lI3V",2021-11-29 21:38:22+00:00,,"['pandemic', 'fbi', 'read', 'since', 'report', 'revealed', '19', '%', 'start', '300', 'here', 'covid', 'know', 'increased', '!', '?']"
False,en,1466159765059510282,@SchmittNYC Wait didn’t you already speak out on this already? https://t.co/booA0CwYZM,2021-11-29 21:38:22+00:00,replied_to,"['wait', 'speak', '?', 'already']"
False,de,1466159764715544576,"@dichterpoet Schon ein wenig makaber, da ja wirklich Menschen an der Impfung sterben.
Um wieviel besser sind sie als Leute die Covid verharmlosen ?",2021-11-29 21:38:22+00:00,replied_to,"['wenig', 'der', 'menschen', 'besser', 'um', 'da', 'sind', 'sterben', 'leute', 'impfung', 'ja', 'ein', 'verharmlosen', 'schon', 'sie', 'al', 'wirklich', '?', 'wieviel', 'die', 'makaber', 'covid']"
False,en,1466159763486609408,"New Post: Who will get COVID-19 vaccine booster shots in Pakistan? – Geo News https://t.co/KnHK5Ufzhl 
.

#pakistan #pakistannews #ptigovernment #imrankhanpti",2021-11-29 21:38:22+00:00,,"['news', 'vaccine', 'get', 'post', '19', 'geo', 'covid', 'pakistan', 'booster', '?', 'shot', 'new']"
False,en,1466159763469881353,"«A majority of Americans — 72 percent — believe the COVID-19 pandemic originated with a lab leak in Wuhan, China and that the Chinese government then lied about it, a new poll found.» https://t.co/gb9ivhvpZ6",2021-11-29 21:38:22+00:00,,"['<', '>']"
False,en,1466159763104755713,Co-founder of Christian TV network that railed against vaccines dies of Covid-19 https://t.co/LFuAuf27y1,2021-11-29 21:38:22+00:00,,"['vaccine', 'co', '19', 'tv', 'founder', 'covid', 'railed', 'christian', 'network', 'dy']"
False,en,1466159762521964551,"First US case of omicron Covid-19 variant detected in California, CDC says.

@auraxchan https://t.co/DuXxDUQNyG",2021-11-29 21:38:21+00:00,,"['first', 'say', 'case', 'california', '19', 'cdc', 'detected', 'covid', 'variant', 'omicron', 'u']"
False,en,1466159761712242691,@WRBethesda WHY DID YOU LET SOMEONE WITH COVID TRAVEL?,2021-11-29 21:38:21+00:00,replied_to,"['let', 'covid', 'someone', '?', 'travel']"
False,es,1466159760240218112,besit0s??? aunque tenga covid???? porfa?????,2021-11-29 21:38:21+00:00,,"['tenga', 'aunque', 'covid', 'besit0s', 'porfa', '?']"
False,nl,1466159760064065550,"@DieTukkerfries Dit klopt zo niet. AGES heeft het erg onhandig opgeschreven, imo. Het betekend dat (mede door opschaling normaal en IC bedden - en mss afschaling reguliere zorg) er per vanochtend in Oostenrijk nog max 1900 normaalbedden en 539 IC bedden beschikbaar waren voor covid-patiënten.",2021-11-29 21:38:21+00:00,replied_to,"['betekend', 'zo', 'normaalbedden', 'reguliere', 'heeft', 'nog', 'ms', 'zorg', '(', 'oostenrijk', 'vanochtend', 'I', 'door', 'voor', 'er', 'niet', 'het', 'mede', 'klopt', 'going', 'dat', '539', 'en', 'ic', 'opgeschreven', 'afschaling', ')', 'opschaling', 'age', 'patienten', 'waren', 'normaal', 'dit', '1900', 'max', 'onhandig', 'beschikbaar', 'erg', 'per', 'covid', 'bedden']"
False,en,1466159760064012294,If everyone who is medically able to get vaccinated would then we can get this pandemic down to a yearly problem like we did with the flu. Do it for those who can't fight the covid unless you do. tks from all who care about our world. https://t.co/mN2SF4L4lA,2021-11-29 21:38:21+00:00,quoted,"['would', 'pandemic', 'tks', 'world', 'flu', 'fight', 'care', 'like', 'get', 'able', 'can', 'everyone', 'medically', 'vaccinated', 'yearly', 'unless', 'covid', 'problem', 'not']"
False,en,1466159759405559811,"No, vaccinated people are not 'just as infectious' as unvaccinated people if they get COVID https://t.co/p5hGz0i7OH a través de @ConversationEDU",2021-11-29 21:38:21+00:00,,"['unvaccinated', 'people', ""'just"", 'vaccinated', 'get', ""'"", 'covid', 'infectious']"
False,en,1466159758495432713,@Stapes Not worried about Covid killing me but concerned your act might.,2021-11-29 21:38:21+00:00,replied_to,"['might', 'killing', 'covid', 'act', 'worried', 'concerned']"
False,en,1466159758281482244,When you get your covid shot and suddenly everyone decides to grab you by your arm 😭,2021-11-29 21:38:20+00:00,,"['decides', 'get', 'shot', 'arm', 'covid', 'suddenly', 'everyone', 'grab']"
False,en,1466159758264573952,“The Viral Underclass”: COVID-19 and AIDS Show What Happens When Inequality and Disease Collide https://t.co/2Qf52aAjW1 via @democracynow,2021-11-29 21:38:20+00:00,,"['happens', 'viral', '19', 'inequality', 'disease', 'aid', 'covid', 'collide', 'underclass', 'show']"
False,en,1466159757325225985,"LE SNITCH HAS THE VID: Fully-vaccinated Lebron James tests positive for COVID-19 and will miss several games. 
@KingJames 
#LeVid",2021-11-29 21:38:20+00:00,,"['vid', 'james', 'several', 'game', 'vaccinated', '19', 'snitch', 'miss', 'covid', 'le', 'test', 'positive', 'fully', 'lebron']"
False,pt,1466159755462942732,já é dezembro e eu só consigo pensar que esse ano entrei pra estatística de positivada p covid,2021-11-29 21:38:20+00:00,,"['e', 'pensar', 'positivada', 'entrei', 'ano', 'de', 'que', 'esse', 'pra', 'dezembro', 'covid', 'p', 'eu', 'estatistica', 'ja', 'consigo']"
False,nl,1466159755324542976,@Bartes73193791 Ah je gaat je niet laten vaccineren tegen covid,2021-11-29 21:38:20+00:00,replied_to,"['tegen', 'laten', 'je', 'vaccineren', 'covid', 'niet', 'ah', 'gaat']"
False,en,1466159755072790540,"Psaki Falsely Claims Trump Told People to ""Inject Bleach"" After Peter Doocy Points Out There Have Been More Covid Deaths Under Biden Than Trump (VIDEO) https://t.co/WEO0TXZMH5 via @gatewaypundit",2021-11-29 21:38:20+00:00,,"['people', 'trump', 'psaki', 'point', 'video', 'told', ')', 'doocy', 'death', 'falsely', 'inject', 'covid', 'biden', 'claim', '(', 'peter', 'bleach']"
False,en,1466159752476610563,"The Small Business Administration SBA wants small businesses to be aware of COVID related funds that are still available https://t.co/13P4TfkvKy
.
#smallbusiness #sbaloans #covidrelief #chicagobusiness #newyorkbusiness #florida #miami #atlantabusiness #losangelesbusiness #huston",2021-11-29 21:38:19+00:00,,"['small', 'fund', 'sba', 'related', 'available', 'administration', 'covid', 'want', 'still', 'business', 'business', 'aware']"
False,en,1466159752426278913,@RMaioris So Biden is doing worse at handling covid than a guy who said that. Good job,2021-11-29 21:38:19+00:00,replied_to,"['job', 'worse', 'said', 'covid', 'handling', 'biden', 'guy', 'good']"
False,en,1466159751272833028,@KingJames LeFramed with COVID-19,2021-11-29 21:38:19+00:00,replied_to,"['leframed', '19', 'covid']"
False,en,1466159750295527426,"@fastdogsusa @ZeroCOVID4Ever No it ain’t, I bet you believed them when they said get the vax so you can return to normal &amp; then I bet you believed them like Everyone I hear who caught covid after being vaxed that” boy that stuff would’ve killed me had I not taken the vax?",2021-11-29 21:38:19+00:00,replied_to,"['would', 'killed', 'amp', 'hear', 'said', 'normal', 'stuff', 'bet', 'vax', '&', 'boy', 'like', 'get', 'vaxed', 'believed', 'everyone', '?', 'return', 'taken', 'covid', 'caught']"
False,en,1466159750106734593,How Covid-19 omicron variant could impact return-to-office plans https://t.co/KXBWm0Oigb,2021-11-29 21:38:19+00:00,,"['could', 'office', 'plan', '19', 'impact', 'covid', 'variant', 'omicron', 'return']"
False,en,1466159748080979978,"A ""vaccination"" that requires ""revaccination"" and ""booster"" shots is NOT a vaccination. 

https://t.co/4QiGeseBQG",2021-11-29 21:38:18+00:00,,"['requires', 'vaccination', 'revaccination', 'booster', 'shot']"
False,es,1466159747036504074,Donald Trump dio positivo en covid días antes del primer debate electoral con Joe Biden y lo ocultó https://t.co/xa48xjp1FP vía @el_pais De Trump (y sus acólitos) me lo creo.,2021-11-29 21:38:18+00:00,,"['oculto', 'trump', 'en', 'donald', 'ante', 'debate', 'positivo', 'con', 'joe', 'primer', 'dio', 'covid', 'lo', 'biden', 'del', 'electoral', 'dia']"
False,it,1466159746319269891,A #nonelarena i medici non dormono per i malati #covid. Come mai non siamo in zona rossa?,2021-11-29 21:38:18+00:00,,"['dormono', 'siamo', 'zona', 'non', 'medici', 'malati', 'come', 'per', 'mai', 'rossa', '?']"
False,en,1466159746239676416,"@POTUS If you are vaccinated you can still get covid, transmit covid, and die from/with covid. So ask yourself why you would take the vaccine in the first place.",2021-11-29 21:38:18+00:00,replied_to,"['would', 'take', 'first', 'place', 'transmit', 'vaccine', 'vaccinated', 'get', 'die', 'from/with', 'ask', 'covid', 'still']"
False,en,1466159745555853312,"@astrojoe888 @tje2789 @BloggingTheBoys COVID hasnt seriously affected even one athlete

Rodgers was back dominating as soon as the arbitrary fake timeline set out before the season told him he could..no practice, nothing",2021-11-29 21:38:17+00:00,replied_to,"['set', 'told', 'one', 'season', 'arbitrary', 'timeline', 'could', 'back', 'dominating', 'athlete', 'practice', 'soon', 'even', 'affected', 'seriously', 'rodgers', 'covid', 'nothing', 'fake']"
False,fr,1466159745149059072,"@vi_xela @JolivetRaphael @JulienPain En l'occurrence la personne défend uniquement des faits. Wonner dit que les autorités de santé 🇮🇹 ont réduit le nombre de morts covid à  3800, c'est factuellement faux. vous extrapolez le reste tout seul",2021-11-29 21:38:17+00:00,replied_to,"[""c'est"", 'tout', 'de', 'reduit', 'defend', ""l'occurrence"", 'vous', 'reste', 'ont', 'sante', 'wonner', 'factuellement', 'faux', 'que', 'personne', 'seul', 'faits', 'en', 'extrapolez', 'xela', 'morts', 'le', '3800', 'dit', 'le', 'nombre', 'la', 'de', 'uniquement', 'covid', 'autorites']"
False,en,1466159744134041600,"I'm seeing a lot of comments regarding the ""pain"" in today's market, so I find this bit of perspective helpful; currently the S&amp;P500 is up 33% vs pre-COVID high (Feb-20),+102% vs COVID ""bottom"" (Mar-20),+20% YTD &amp; only -4% vs recent ALL TIME high. Hard to see how this is painful? https://t.co/IyjfNZQzvf",2021-11-29 21:38:17+00:00,,"['comment', 'perspective', 'amp', 'pre', 's', 'painful', ""'s"", 'pain', '(', 'helpful', 'bit', 'mar', 'I', '20', '+102', 'market', 'currently', 'hard', 'v', 'see', 'lot', 'find', '&', 'recent', ')', 'bottom', 'feb', '+20', 'today', 'time', 'ytd', 'p500', '?', '4', '33', '%', 'covid', 'regarding', 'seeing', 'high']"
False,es,1466159743832100864,"Novedades en La Tri 🇪🇨 de cara al partido del sábado ante El Salvador 🇸🇻 en Houston 🇺🇸:

• Desconvocados: Castillo (lesionado) y Reasco (Covid-19 positivo)
• Convocados: José Cifuentes, Joao Ortiz y Janner Corozo. https://t.co/ZWV2HK2qkh",2021-11-29 21:38:17+00:00,,"['cifuentes', 'positivo', 'al', 'partido', 'tri', '(', 'jose', 'el', 'ante', 'ortiz', 'sabado', 'reasco', 'del', 'salvador', 'cara', 'desconvocados', 'en', ')', 'lesionado', 'houston', 'convocados', 'novedades', 'castillo', 'corozo', '*', '19', 'la', 'de', 'joao', 'covid', 'janner']"
False,en,1466159742993285135,"COVID Cases, Hospitalizations Resume Spikes in Illinois and Indiana After Holiday Lull https://t.co/rp10HtuFyC",2021-11-29 21:38:17+00:00,,"['lull', 'indiana', 'holiday', 'resume', 'spike', 'covid', 'case', 'illinois', 'hospitalization']"
False,en,1466159742808727561,LeBron James sidelined by the NBA due to its COVID-19 protocols https://t.co/NDTGqpOTsN #truthPeep #lawfulremedy #peacetalk #auspol https://t.co/VaIFT4XEQY,2021-11-29 21:38:17+00:00,,"['sidelined', 'james', 'due', '19', 'nba', 'covid', 'protocol', 'lebron']"
False,en,1466159742615707657,"'Too late' to close borders, Germany's vote on mandatory jabs: COVID-19 daily bulletin",2021-11-29 21:38:17+00:00,,"['close', ""'too"", 'vote', '19', 'mandatory', ""'s"", ""'"", 'border', 'germany', 'jab', 'covid', 'daily', 'late', 'bulletin']"
False,nl,1466159742305415170,"@FietsRia @AlmaTostmann Ook bij Delta was al bekend dat dit vaker symptomen zijn fan hoesten/koorts? Maar symptomen zijn in NL nooit aangepast na maart 2020 naar mate meer bekend werd. Hier is niezen ook nog steeds een symptoom bijvoorbeeld

https://t.co/ljChB9hUCv
https://t.co/avkAMSvKxO",2021-11-29 21:38:17+00:00,replied_to,"['werd', 'maart', 'een', 'al', 'nog', 'fan', 'na', 'bekend', 'ook', 'bij', '2020', 'bijvoorbeeld', 'zijn', 'dat', 'niezen', 'hier', 'vaker', 'hoesten/koorts', 'nooit', 'meer', 'nl', 'maar', 'dit', 'delta', '?', 'steed', 'naar', 'aangepast', 'mate', 'symptomen', 'symptoom']"
False,en,1466159739335761929,"@GOP What part of ""98 to 99%"" do the MAGA dumbf'cks fail to understand?

""Staggering COVID-19 Statistic: 98% to 99% of Americans Dying are Unvaccinated - AU/UGA Medical Partnership"" https://t.co/izgijSxXuZ",2021-11-29 21:38:16+00:00,replied_to,"['partnership', 'part', ""dumbf'cks"", 'dying', 'unvaccinated', 'statistic', 'fail', 'maga', '98', '99', 'au/uga', 'understand', 'staggering', '?', 'medical', '19', '%', 'american', 'covid']"
False,en,1466159738408873988,@FreedomRockRad1 Click for full Article! #Breaking #News! ---&gt; Psaki Falsely Claims Trump Told People to “Inject Bleach” After Peter Doocy Points Out There Have Been More Covid Deaths Under Bi &lt;--- Freedom Rock Radio https://t.co/sZoDIDnq9n,2021-11-29 21:38:16+00:00,,"['gt', 'told', 'bi', 'article', 'point', 'full', 'claim', '!', '&', 'rock', 'radio', 'click', 'falsely', 'lt', 'people', 'freedom', 'trump', 'psaki', 'doocy', 'death', 'inject', 'covid', 'peter', 'bleach']"
False,en,1466159738371125254,"@Weaverfooty14 Not COVID,it's the vaccines",2021-11-29 21:38:16+00:00,replied_to,"['covid', 'vaccine']"
False,en,1466159738350149634,Upper arm felt a bit sore when I stood up a minute ago. Then I remembered I had my covid booster jab this morning. It has felt like a very long day today.,2021-11-29 21:38:16+00:00,,"['bit', 'upper', 'morning', 'long', 'remembered', 'like', 'felt', 'minute', 'day', 'sore', 'arm', 'stood', 'covid', 'today', 'jab', 'ago', 'booster']"
False,en,1466159738341801987,"@maricabowabo I'm so tired of Covid.  Do most of my shopping online and haven't eaten inside a restaurant since this began.  Have only been to my son's home because I know he and my grandbaby girl are vaccinated.  I'm a hermit by temperament, but my last nerve is starting to quiver.",2021-11-29 21:38:16+00:00,replied_to,"['since', 'grandbaby', 'starting', ""'s"", 'last', 'quiver', 'home', 'I', 'know', 'nerve', 'tired', 'son', 'online', 'hermit', 'shopping', 'girl', 'temperament', 'restaurant', 'eaten', 'vaccinated', 'inside', 'covid', 'began']"
False,pt,1466159738035458053,Alemanha tem o dia com mais mortos por covid-19 desde fevereiro https://t.co/YwnImmFiPh,2021-11-29 21:38:16+00:00,,"['fevereiro', 'alemanha', 'dia', 'mortos', '19', 'tem', 'covid', 'desde', 'com', 'mais', 'por']"
False,en,1466159736953446406,@prairiecentrist @JessieSutherl11 @JillofAllTrad14 Queen's Park has no intention of clawing it back. I'm actually surprised that so few COVID funds have been misappropriated to Ontario businesses given how little federal COVID $$ has been properly allocated in Ontario.,2021-11-29 21:38:15+00:00,replied_to,"['misappropriated', 'actually', 'intention', 'queen', 'allocated', ""'s"", 'federal', 'I', 'properly', 'little', 'business', 'back', 'ontario', 'fund', 'park', 'surprised', 'clawing', 'given', '$', 'covid']"
False,en,1466159736756183043,China is dealing with one of its worst Covid-19 outbreaks since Wuhan https://t.co/xF4LMwoMRx,2021-11-29 21:38:15+00:00,,"['outbreak', 'since', '19', 'one', 'dealing', 'covid', 'wuhan', 'china', 'worst']"
False,en,1466159735145566209,"@Taylor7498 @ABMDresistance @MakisMD @RachelNotley We were denied antibody tests so we paid for them through Ichor labs.  I guess AHS doesn’t want others to know that a high-risk, immune compromised child who is on immunosuppressant meds got covid, recovered without medical care and has antibody counts as high as the vaxxed.",2021-11-29 21:38:15+00:00,replied_to,"['child', 'med', 'recovered', 'antibody', 'lab', 'others', 'count', 'got', 'ichor', 'know', 'vaxxed', 'want', 'compromised', 'care', 'immunosuppressant', 'immune', 'paid', 'denied', 'without', 'risk', 'medical', 'ahs', 'covid', 'test', 'guess', 'high']"
False,en,1466159733262462977,"@BarbaraBierman Last month, the Ontario Ministry of Health released guidelines for booster shot eligibility. Starting on Page 7, you can find the list of medications that make patients eligible for a third dose. Hope this helps:
https://t.co/7WQn7tZkBS",2021-11-29 21:38:14+00:00,replied_to,"['patient', 'make', '7', 'shot', 'page', 'starting', 'third', 'dose', 'last', 'booster', 'hope', 'medication', 'guideline', 'health', 'ministry', 'month', 'ontario', 'released', 'find', 'help', 'list', 'eligible', 'eligibility']"
False,en,1466159733149163529,@SkyNews Sure it was covid that caused the cardiac arrests and not the BMI above 50?,2021-11-29 21:38:14+00:00,replied_to,"['50', 'arrest', 'caused', 'covid', 'sure', 'bmi', '?', 'cardiac']"
False,en,1466159732994056192,"@RodEccles The vaccines reduce the likelihood of infection compared to unvaccinated. Since the emergence of delta it can only stop you getting infected 60% better than if you’re unvaccinated. However, you are 10 times more likely to end up in hospital with Covid if you’re unvaccinated.",2021-11-29 21:38:14+00:00,replied_to,"['better', 'hospital', 'likely', 'since', '10', 'infected', 'unvaccinated', 'vaccine', 'emergence', '60', 'getting', 'end', 'reduce', 'delta', 'however', 'time', '%', 'likelihood', 'infection', 'covid', 'stop', 'compared']"
False,en,1466159732276662272,"… The truth is that Kenney knows the Covid injections are a diabolical failure. His hands drip with the blood of deaths and destruction from the injections.
… But, he knows he can never walk the streets again once the truth comes out. He is destroying our lives to save his own. https://t.co/EhL5AU3QLJ",2021-11-29 21:38:14+00:00,,"['hand', 'walk', 'injection', 'never', 'know', 'save', 'failure', 'blood', 'diabolical', 'destruction', 'come', 'drip', 'street', 'kenney', 'destroying', 'death', 'covid', 'truth', 'life']"
False,pt,1466159731471437825,"@g1 Este parágrafo já diz tudo 👇🏽👇🏽👇🏽

""...e, até o momento, o governo federal não exige o comprovante de vacinação contra Covid-19 de viajantes estrangeiros para a entrada no país, apenas um teste negativo de PCR e um atestado de saúde.""",2021-11-29 21:38:14+00:00,replied_to,"['entrada', 'para', 'nao', 'pcr', 'atestado', 'ate', 'exige', 'governo', 'momento', 'negativo', 'federal', 'um', 'tudo', 'e', 'este', 'pais', 'contra', 'ja', 'diz', 'viajantes', 'vacinacao', 'paragrafo', 'apenas', 'estrangeiros', '19', 'de', 'saude', 'covid', 'teste', 'comprovante']"
False,en,1466159730599026695,Covid is rotten 🦠🥵🥵,2021-11-29 21:38:14+00:00,,"['covid', 'rotten']"
False,pt,1466159730540171266,MT volta a ficar 24 horas sem nenhuma morte por covid-19 https://t.co/lIWwfdbhcE,2021-11-29 21:38:14+00:00,,"['morte', 'nenhuma', '24', 'sem', 'horas', '19', 'mt', 'volta', 'ficar', 'covid', 'por']"
False,en,1466159730125066251,@flyingmuggle @MikeReiss No he just got placed on covid,2021-11-29 21:38:14+00:00,replied_to,"['placed', 'got', 'covid']"
False,en,1466159729172836355,"It’s COVID vaccination day for my 6 year old. I’m grateful for this day. Also, I’ve promised to make her favorite dinner &amp; take her directly to the ice cream shop as her treat for being brave 😉",2021-11-29 21:38:14+00:00,,"['dinner', 'take', 'promised', 'brave', '6', 'make', 'vaccination', 'also', 'amp', 'year', 'favorite', 'I', 'shop', 'ice', 'grateful', 'directly', 'cream', '&', 'day', 'treat', 'covid', 'old']"
False,es,1466159728279658509,Pues ya se va a terminar el covid-19 y nunca sirvió la notificación del apel https://t.co/KkJkkE7AsG,2021-11-29 21:38:13+00:00,,"['terminar', 'el', 'apel', 'se', 'nunca', '19', 'sirvio', 'pues', 'la', 'covid', 'ya', 'notificacion', 'del', 'va']"
False,en,1466159727293964290,"@MichealLehane @rtenews So, closing of retail, gyms, hospitality are on the table again tomorrow? So fecking fed up of this Covid theatre by now",2021-11-29 21:38:13+00:00,replied_to,"['theatre', 'hospitality', 'closing', 'table', 'tomorrow', 'covid', 'fecking', 'fed', '?', 'gym', 'retail']"
False,en,1466159725981024257,"Why is it that capitalists claim ""businesses deserve profit, they take risks"" but when you want to talk about house prices falling or COVID regulations to protect lives suddenly businesses can never operate with any level of risk",2021-11-29 21:38:13+00:00,,"['take', 'falling', 'capitalist', 'price', 'never', 'deserve', 'operate', 'regulation', 'want', 'business', 'talk', 'claim', 'suddenly', 'house', 'level', 'risk', 'risk', 'covid', 'profit', 'life', 'protect']"
False,es,1466159725708558343,"Ya sea que estén vacunados o no, en medio de la propagación de la nueva variante Ómicron del coronavirus. https://t.co/zQQvH7EYBd",2021-11-29 21:38:13+00:00,,"['vacunados', 'variante', 'medio', 'en', 'nueva', 'la', 'de', 'que', 'coronavirus', 'sea', 'ya', 'esten', 'del', 'omicron', 'propagacion']"
False,pt,1466159725435932691,"Ibovespa cai 1,12% e renova pior fechamento do ano; atraso em votação da PEC e variante ômicron impediram recuperação da Bolsa

No exterior, as Bolsas também inverteram para o terreno negativo com o avanço da nova cepa da Covid

@infomoney 

https://t.co/fv9tX0onkT",2021-11-29 21:38:13+00:00,,"['renova', 'nova', 'tambem', 'para', 'cai', 'ano', 'negativo', 'votacao', 'da', 'exterior', 'com', 'e', 'variante', 'recuperacao', 'terreno', 'pec', '1', 'fechamento', 'bolsas', 'pior', '12', 'omicron', 'atraso', 'avanco', 'cepa', 'bolsa', 'inverteram', 'impediram', '%', 'ibovespa', 'covid']"
False,de,1466159723607117830,"@Wonderb85343835 @AndrSchmitz7 @jCbEeEEe @niklas_mcz @NatalieGrams In der Studie ging es um Erkrankungen mit Symptomen.
Bei der Anzahl der Toten sieht das anders aus.
Die Grafik zeigt die selben Länder wie die obige Grafik, diesmal aber die Anzahl der an Covid-19 Verstorbenen pro 1 Mio Einwohner.
Wieder alle Länder mit höheren Impfquoten. https://t.co/2qAVRzA3kV",2021-11-29 21:38:12+00:00,replied_to,"['toten', 'verstorbenen', 'erkrankungen', 'anzahl', 'der', 'wieder', 'obige', 'wie', 'da', 'um', 'einwohner', 'symptomen', 'pro', '1', 'mio', 'mcz', 'bei', 'zeigt', 'aber', 'e', 'studie', 'lander', 'hoheren', 'sieht', 'impfquoten', 'grafik', 'selben', 'mit', 'diesmal', 'die', '19', 'covid', 'ging', 'au', 'anders', 'alle']"
False,pt,1466159723053563909,@DiegoLinks1 @_ferreirajp @kaykegcrf @TNTSportsBR 2019 teve covid né? Animal,2021-11-29 21:38:12+00:00,replied_to,"['2019', 'ferreirajp', 'ne', '@', 'covid', 'animal', 'teve', '?']"
False,en,1466159722189533186,Just got my covid booster shot and my flu shot at the same appointment ✅,2021-11-29 21:38:12+00:00,,"['flu', 'shot', 'got', 'covid', 'appointment', 'booster']"
False,en,1466159721652666372,"We still have a lot of people (as much as during the shut down time) dying of Covid every day and they're 99.99 pct unvaccinated.  We get new strains because the more unvaccinated, the more it mutates.  We are going to be doing this shit for years.",2021-11-29 21:38:12+00:00,,"['pct', 'shit', 'every', 'still', 'dying', '(', 'year', 'unvaccinated', 'new', '99', 'going', 'lot', 'strain', ')', 'get', 'a', 'day', 'time', 'people', 'much', 'covid', 'shut', 'mutates']"
False,en,1466159721270947845,How do they know it was Delta not the Original Covid-19? Was/is there a test? https://t.co/PMpvOfSulN,2021-11-29 21:38:12+00:00,quoted,"['original', 'was/is', '19', 'test', 'covid', 'know', 'delta', '?']"
False,en,1466159719521923083,@ScottAdamsSays Once I realised that the bug I'd had at Christmas '19 was covid I stopped worrying. No need for a vax.,2021-11-29 21:38:11+00:00,replied_to,"['would', ""'19"", 'vax', 'christmas', 'I', 'realised', 'bug', 'need', 'covid', 'worrying', 'stopped']"
False,en,1466159718502748163,"In the latest BHN Puck Links:

-The latest updates on Jake DeBrusk trade rumors
-COVID ravages the Providence Bruins; are the #NHLBruins next?
-The 'Gin and Juice' jerseys are back for #LetsGoPens 

https://t.co/3s6JyrKh5G",2021-11-29 21:38:11+00:00,,"['trade', 'puck', 'next', 'jake', 'latest', 'bhn', 'juice', 'debrusk', 'providence', 'bruin', 'update', 'rumor', 'jersey', 'link', 'back', 'ravage', ""'"", '?', 'covid', ""'gin""]"
False,fr,1466159717965864960,"Ah oue le covid va se faire tabasser là, tu t’es pas attaqué au bon bonhomme https://t.co/ZcYNCcXJry",2021-11-29 21:38:11+00:00,quoted,"['au', 'bon', 'oue', 'se', 'bonhomme', 'tu', 'la', 'attaque', ""t'es"", 'faire', 'covid', 'le', 'pa', 'ah', 'va', 'tabasser']"
False,es,1466159717571518471,@elhijodelrayo Por qué el virus del COVID no muta tan rápido como el de VIH .,2021-11-29 21:38:11+00:00,replied_to,"['el', 'vih', 'virus', 'rapido', 'muta', 'como', 'de', 'que', 'covid', 'del', 'tan', 'por']"
False,en,1466159715826737152,Too many people have a vested interest in this permanent Covid emergency. #Hantsrecycling  insists on appointments always empty and no friendly staff to help. #covidlaziness https://t.co/0vNZh0Vfaq https://t.co/mrO8wfxfpQ,2021-11-29 21:38:10+00:00,quoted,"['people', 'always', 'appointment', 'friendly', 'interest', 'many', 'emergency', 'covid', 'vested', 'insists', 'empty', 'staff', 'help', 'permanent']"
