text,possibly_sensitive,created_at,lang,tweet_id,type,clean_tweet
lf kasama mag watch black widow &amp; shang chi,False,2021-11-28T19:07:46.000Z,tl,1465034703367389184,,"['&', 'chi', 'kasama', 'black', 'widow', 'mag', 'watch', 'shang', 'amp', 'lf']"
@icrsfllslover miał zaległe bo już mi z rok temu obiecał że pójdziemy na star warsy a potem że na Black widow i dupa a teraz mu n odpuszczę,False,2021-11-28T19:07:34.000Z,pl,1465034650204659722,replied_to,"['rok', 'z', 'bo', 'obiecal', 'widow', 'pojdziemy', 'dupa', 'temu', 'juz', 'zalegle', 'odpuszcze', 'warsy', 'mial', 'black', 'mu', 'teraz', 'n', 'na', 'star', 'ze', 'potem', 'mi']"
@Cine_ikiru Esta película es una soberana mierda pero que se puede esperar de un tío que le puso 5 estrellas a black widow,False,2021-11-28T19:05:52.000Z,es,1465034225158168590,replied_to,"['soberana', 'que', 'se', 'le', 'una', 'de', 'widow', 'ikiru', 'e', 'un', 'tio', 'puso', '5', 'black', 'esperar', 'pelicula', 'estrellas', 'puede', 'esta', 'pero', 'mierda']"
"@HalilMrT1 I did batch cooking this morning: leek &amp; potato soup, butternut squash soup &amp; lentil &amp; veg curry. Food shop, washed sheets.  Now watching Marvels Black Widow.",False,2021-11-28T19:03:51.000Z,en,1465033716288348162,replied_to,"['marvel', 'shop', 'batch', 'cooking', 'sheet', 'widow', 'lentil', 'squash', 'potato', 'amp', 'washed', 'veg', '&', 'curry', 'black', 'leek', 'soup', 'food', 'butternut', 'watching', 'morning']"
Black Widow is the coolest Avenger and I'll entertain no statements to the contrary. https://t.co/793SJjcbjo,False,2021-11-28T19:02:52.000Z,en,1465033466400100359,,"['statement', 'I', 'avenger', 'coolest', 'widow', 'black', 'contrary', 'entertain']"
"age of ultron
ant-man
civil war
dr strange
guardians of galaxy 2 
spiderman homecoming
thor ragnarok
black panther
infinity war
ant man and the wasp
captain marvel
endgame 
far from home
black widow
shang chi
eternals",False,2021-11-28T19:02:03.000Z,en,1465033264373145600,replied_to,"['man', 'ant', 'endgame', 'ultron', 'shang', 'captain', 'eternals', 'chi', 'thor', 'spiderman', 'galaxy', 'widow', 'civil', 'age', 'marvel', 'home', 'infinity', 'wasp', 'black', 'panther', 'war', 'homecoming', 'dr', '2', 'guardian', 'strange', 'far', 'ragnarok']"
"When i watch black widow movie i was like, ""this is the last time she saw her family in like a decade."" :(((((
I'm so excited for phase 4 and else but i also miss the old ones...",False,2021-11-28T19:02:03.000Z,en,1465033263601184772,replied_to,"['movie', 'decade', 'old', 'watch', '(', 'family', 'also', 'I', 'time', 'phase', 'widow', 'else', 'like', 'one', 'miss', 'black', 'saw', 'last', 'excited', '4']"
@Tchop12 Si t'es fan de black widow tu peux regarder son film directement après puisque l'histoire se passe juste après civil War,False,2021-11-28T18:59:45.000Z,fr,1465032682061053958,replied_to,"['apres', 'peux', 'directement', 'juste', 'se', 'regarder', 'de', 'widow', 'civil', 'puisque', 'passe', ""l'histoire"", ""t'es"", 'black', 'si', 'tu', 'fan', 'war', 'son', 'film']"
@ScienceBotikus Science is amazing. For instance:  Female black widow spiders eat the males after mating. @ScienceBotikus,False,2021-11-28T18:59:21.000Z,en,1465032581871665154,replied_to,"['male', 'science', 'mating', 'black', 'widow', 'amazing', 'spider', 'female', 'eat', 'instance']"
@ScienceBotikus Whoa! Did you know:  Female black widow spiders eat the males after mating. @ScienceBotikus,False,2021-11-28T18:59:19.000Z,en,1465032574531555331,replied_to,"['male', 'know', 'mating', 'black', 'widow', '!', 'spider', 'female', 'eat', 'whoa']"
"it’s Black Widow. 
they’re watching Black Widow. https://t.co/UyivEXXuwJ",False,2021-11-28T18:58:38.000Z,en,1465032401453600774,quoted,"['widow', 'watching', 'black']"
@BrandonDavisBD It’s bc of all the Black Widow jokes 👀,False,2021-11-28T18:58:34.000Z,en,1465032385494503430,replied_to,"['widow', 'bc', 'joke', 'black']"
"you can see black widow doing a very similar style of throw in WINTER SOLDIER here:

https://t.co/ND0XUzqnZF",False,2021-11-28T18:57:11.000Z,en,1465032037207842818,replied_to,"['see', 'throw', 'widow', 'similar', 'black', 'style', 'winter', 'soldier']"
"@ItIsJustAShow This year we had a really emotional score for the Eternals by Ramin Djawadi as well as one for The Black Widow by Lorne Balfe, which I can say for certain is one of the best scores of the year.",False,2021-11-28T18:54:45.000Z,en,1465031425527328775,replied_to,"['well', 'say', 'ramin', 'one', 'really', 'certain', 'black', 'widow', 'best', 'score', 'score', 'balfe', 'emotional', 'year', 'eternals', 'lorne', 'djawadi']"
"@GNGeekNation O povo quer mesmo comparar Black Widow com Dune, sendo que, além de ambos terem tido lançamento híbrido, apenas um foi lançado na China.",False,2021-11-28T18:54:43.000Z,pt,1465031415263813634,replied_to,"['um', 'que', 'lancamento', 'ambo', 'tido', 'lancado', 'dune', 'de', 'quer', 'widow', 'terem', 'alem', 'com', 'china', 'foi', 'black', 'hibrido', 'apenas', 'na', 'mesmo', 'comparar', 'sendo', 'povo']"
@Sedroid404 Science is amazing. For instance:  Female black widow spiders eat the males after mating. @ScienceBotikus,False,2021-11-28T18:54:19.000Z,en,1465031314654957570,replied_to,"['male', 'science', 'mating', 'black', 'widow', 'amazing', 'spider', 'female', 'eat', 'instance']"
@Kory_Wilk20 Eternals is an instant win in my book because they addressed the snap RIGHT out the gate because I spend the entirety of every new MCU property going BUT WHERE WERE YOU FOR THANOS (… black widow….s…..????),False,2021-11-28T18:53:56.000Z,en,1465031218660102155,replied_to,"['right', 'gate', 'new', '(', 'property', 'every', 'eternals', 'addressed', ')', 'going', 'widow', 'spend', 'thanos', 'mcu', 'snap', 'instant', 'black', '?', 'entirety', 'book', 'win', 'wilk20']"
@swtchbladez ohhhhh i thought you were talking about actors for black widow,False,2021-11-28T18:53:32.000Z,en,1465031120593076229,replied_to,"['thought', 'black', 'widow', 'actor', 'ohhhhh', 'talking']"
"This mostly applies to the younger heros. Captain Marvel and Black Widow are both amazing and tho I am behind, I’m looking to read more Daredevil.",False,2021-11-28T18:53:18.000Z,en,1465031060199133185,replied_to,"['marvel', 'daredevil', 'behind', 'I', 'looking', 'younger', 'black', 'widow', 'amazing', 'hero', 'tho', 'mostly', 'captain', 'applies', 'read']"
Siempre llorare la muerte de iron man y black widow ): da igual cuántas veces lo veo la reacción siempre será la misma,False,2021-11-28T18:52:23.000Z,es,1465030831999799303,,"['man', 'cuantas', 'serum', ')', 'de', 'widow', 'veo', 'iron', 'muerte', 'veces', 'da', 'black', 'lo', 'llorare', 'misma', 'igual', 'reaccion', 'siempre', 'la']"
black widow💔💔💔💔😭😭😭😭,False,2021-11-28T18:48:46.000Z,en,1465029920095145988,,"['widow', 'black']"
"@DuneNews It's pretty sad that this is still less than Black Widow , Marvel's got the whole world hooked on slop. 😑",False,2021-11-28T18:47:45.000Z,en,1465029662967357444,replied_to,"['marvel', 'still', 'world', 'le', 'hooked', 'slop', 'sad', 'black', 'widow', 'whole', 'pretty', ""'s"", 'got']"
might start the black widow comics soon,False,2021-11-28T18:47:26.000Z,en,1465029583766532100,,"['soon', 'widow', 'black', 'start', 'comic', 'might']"
@elxunder I don’t think they want to get sued again like black widow though,False,2021-11-28T18:46:31.000Z,en,1465029352412823557,replied_to,"['though', 'think', 'like', 'want', 'get', 'black', 'widow', 'sued']"
"🔥: me puse black widow por 72833828282, déjenme amar a mi musa.",False,2021-11-28T18:42:06.000Z,es,1465028244160274438,,"['musa', '72833828282', 'por', 'amar', 'widow', 'black', 'mi', 'puse', 'dejenme']"
"@beIovafilm I hate Thor Ragnarok, I'm sorry.....

I don't love or hate Cap Marvel, Loki etc., they're ok

The Avengers, the Guardians and Eternals should be in the masterpiece section. I don't think Black Panther deserves it at all

Black Widow should be with Civil War",False,2021-11-28T18:41:31.000Z,en,1465028094725701642,replied_to,"['avenger', 'cap', 'eternals', 'deserves', 'thor', 'think', 'hate', 'I', 'widow', 'love', 'civil', 'section', 'marvel', 'black', 'panther', 'masterpiece', 'war', 'sorry', 'etc', 'ok', 'loki', 'guardian', 'ragnarok']"
@lady_perse @joanna_bujoli @MistressMavka @Evil__Woman_ @Widow_Black_ Awesome,False,2021-11-28T18:41:22.000Z,en,1465028057060761613,replied_to,"['woman', 'awesome', 'bujoli', 'black', 'perse']"
schau ich heute endgame  (zum ca. 5. mal) oder black widow zum 2. mal ?,False,2021-11-28T18:40:40.000Z,de,1465027882477146115,,"['zum', 'ich', ')', 'mal', 'schau', 'endgame', '5', '2', 'black', 'widow', '?', 'heute', '(', 'ca', 'oder']"
"Black Widow
license:3
https://t.co/E5yztJXLyy
#Cosplay https://t.co/h2OZQ8tXSV",False,2021-11-28T18:40:11.000Z,en,1465027758871187456,,"['widow', '3', 'license', 'black']"
yeah im crying while getting ready bc i’m watching black widow again,False,2021-11-28T18:39:39.000Z,en,1465027624032423944,,"['yeah', 'cry', 'I', 'ready', 'bc', 'getting', 'black', 'widow', 'watching']"
@granitelefty Written out like this it reads like a joke where his wife gets really mad it was Black Widow instead of her,False,2021-11-28T18:39:02.000Z,en,1465027471561142277,replied_to,"['mad', 'like', 'get', 'read', 'really', 'black', 'widow', 'joke', 'instead', 'written', 'wife']"
"We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMavka , @Evil__Woman_ , @Widow_Black_ , @joanna_bujoli and I put our huge strapons and fucked all his holes! We put it deep and rough!

https://t.co/h5tWYNk5t0 https://t.co/lPXEo3u95w",True,2021-11-28T18:37:05.000Z,en,1465026978935943172,,"['woman', 'hole', 'fun', 'bujoli', 'huge', 'slut', 'use', 'oral', 'get', 'put', 'never', 'decided', 'anal', 'black', '!', 'villa', 'deep', 'slave', 'rough', 'pool', 'fucked', 'strapons']"
the way Florence Pugh saved this whole movie and quite possibly the entirety of the MCU. https://t.co/CJeGYtGYY8,False,2021-11-28T18:36:53.000Z,en,1465026930382671872,replied_to,"['way', 'movie', 'mcu', 'florence', 'possibly', 'saved', 'pugh', 'quite', 'whole', 'entirety']"
Sanat Kanalı / https://t.co/91sckWFUo0: Sinema: Kara Dul - Black Widow - Yenilmezler Ekibi... https://t.co/8V7clwJjn3,False,2021-11-28T18:36:52.000Z,tr,1465026925848629252,,"['kanali', '/', 'sanat']"
Black Widow and Hawkeye should have been dead after New York https://t.co/zl5W93K7P9,False,2021-11-28T18:36:49.000Z,en,1465026912858824714,quoted,"['york', 'widow', 'new', 'black', 'dead', 'hawkeye']"
@freethehorizon ora guardò il trailer di nwh e poi guardò black widow,False,2021-11-28T18:36:32.000Z,it,1465026841023033347,replied_to,"['e', 'poi', 'black', 'di', 'widow', 'trailer', 'nwh', 'guardo', 'il', 'os']"
"I’ve always liked Hawkeye, Batman, Black Widow, Nightwing, Punisher, etc…

Precisely because: no powers.

Just training, focus and willingness to.

So!
Loving the new Hawkeye show! https://t.co/5qGCXG0RQx",False,2021-11-28T18:36:17.000Z,en,1465026778095886337,,"['precisely', 'always', 'new', 'hawkeye', 'punisher', 'I', 'widow', 'show', 'training', 'loving', 'power', 'black', '!', 'willingness', 'etc', 'batman', 'focus', 'liked', 'so', 'nightwing']"
Finally watched Black Widow and Shang-Chi thanks to my cousins Disney+ Account 😭,False,2021-11-28T18:34:52.000Z,en,1465026423673036809,,"['watched', 'account', 'thanks', 'widow', 'black', 'shang', 'disney+', 'finally', 'cousin', 'chi']"
@sneakybeej serious Black Widow vibe going there https://t.co/oRAUP0XM4j,False,2021-11-28T18:34:23.000Z,en,1465026300289110017,replied_to,"['serious', 'going', 'widow', 'black', 'vibe']"
"Check out Jeanette Lee 2008 ALLEN &amp; GINTER #282 BILLIARDS CHAMPION Black Widow 
#jeanettelee #Blackwidow #pool #asian #asiangirl #sportscards #topps #eBay #eBaySeller 
https://t.co/OqyV9SQThn @eBay",False,2021-11-28T18:33:49.000Z,en,1465026156155998209,,"['&', 'billiards', 'ginter', 'black', 'widow', 'lee', 'check', 'allen', 'jeanette', 'champion', '2008', 'amp']"
puse a mi abuelo a ver black widow,False,2021-11-28T18:33:42.000Z,es,1465026129169993741,,"['ver', 'black', 'widow', 'mi', 'puse', 'abuelo']"
"It's like the Taskmaster bs all over again. They nerfed the mercenary who brought the Avengers down just by his lonesome. In Black Widow film, they genderbend the charac and they made him rely in technology? Like wtf, what a downgrade and a waste of a great badass. 😒 https://t.co/2kM0YuU796",False,2021-11-28T18:33:07.000Z,en,1465025982092701696,replied_to,"['technology', 'avenger', 'downgrade', 'badass', 'made', 'genderbend', 'brought', 'mercenary', 'widow', 'rely', 'b', 'lonesome', 'charac', 'like', 'black', '?', 'great', 'wtf', 'waste', 'taskmaster', 'nerfed', 'film']"
"@HeroicMGT123 @V2Jake @Hawkeye_Updates I hope it does. But like I said it’s not a dealbreaker. 
And Black Widow was a fire movie. Some CGI blunders here and there but that was an epic movie",False,2021-11-28T18:31:39.000Z,en,1465025614046396419,replied_to,"['like', 'fire', 'movie', 'said', 'cgi', 'blunder', 'epic', 'dealbreaker', 'black', 'widow', 'hope', 'update']"
"just finished Loki now  onto Black Widow.

slowly getting caught up on marvel stuff",False,2021-11-28T18:31:34.000Z,en,1465025590608736258,,"['finished', 'marvel', 'slowly', 'stuff', 'onto', 'loki', 'widow', 'black', 'getting', 'caught']"
"We’ve seen variations of this movie so many times . Also, Liam Neeson last week, and this week. Ha-a, yimani. Lemme go watch Black Widow rather.",False,2021-11-28T18:30:22.000Z,en,1465025290925748225,,"['lem', 'movie', 'week', 'seen', 'watch', 'also', 'many', 'widow', 'ha', 'black', 'rather', 'yimani', 'me', 'variation', 'time', 'last', 'liam', 'go', 'neeson']"
The black widow 🕷🕸 https://t.co/hckxzHD6o6,False,2021-11-28T18:29:42.000Z,en,1465025121995956230,quoted,"['widow', 'black']"
And then Black Widow died as like the person he loves the most or whatever??? and all the Marvel fans are like simply love that platonic friendship,False,2021-11-28T18:28:34.000Z,en,1465024837848645644,replied_to,"['marvel', 'simply', 'like', 'died', 'platonic', 'friendship', 'widow', 'black', 'love', '?', 'fan', 'love', 'whatever', 'person']"
"My parents finally watched Shang-Chi, Black Widow and Venom 2. We making progress people 👏🏾👏🏾😂",False,2021-11-28T18:27:48.000Z,en,1465024644155596802,,"['people', 'watched', 'parent', 'making', 'progress', 'venom', '2', 'black', 'widow', 'shang', 'finally', 'chi']"
Every time new Marvel content comes out I think about how insane it is that they were clearly setting up Hawkeye and Black Widow and then were like actually he is married with several children he’s never mentioned previously,False,2021-11-28T18:25:51.000Z,en,1465024152977424394,,"['actually', 'new', 'clearly', 'married', 'hawkeye', 'insane', 'every', 'think', 'time', 'widow', 'come', 'never', 'marvel', 'like', 'black', 'mentioned', 'setting', 'child', 'several', 'previously', 'content']"
BARU NONTON BLACK WIDOW😭 NYESEL GA SEMPET NONTON DI BIOSKOP KEMAREN 😭😭😭🙏🏻,False,2021-11-28T18:25:44.000Z,in,1465024123990528001,,"['nonton', 'ga', 'widow', 'black', 'nyesel', 'di', 'kemaren', 'baru', 'bioskop', 'sempet']"
"@ItsBrxxzy @AbandonedLizard @blurayangel If you work at a theater or know somebody you can get tickets or even see the movie early, I convinced my manager to let me see black widow early 💀",False,2021-11-28T18:24:12.000Z,en,1465023738701914118,replied_to,"['let', 'see', 'early', 'know', 'movie', 'convinced', 'get', 'work', 'black', 'manager', 'somebody', 'widow', 'ticket', 'theater', 'even']"
"No Way Home comes out in a couple weeks, so that means…you guessed it…another rewatch is in order!!! Excited to include Black Widow, Shang-Chi, and The Eternals in this one.",False,2021-11-28T18:23:22.000Z,en,1465023527443222528,,"['way', 'shang', 'eternals', 'chi', 'widow', 'order', 'come', 'rewatch', 'home', 'week', 'black', '!', 'guessed', 'couple', 'one', 'excited', 'mean', 'include', 'another']"
@scouttanmay Black widow fan? Yess 🥵,False,2021-11-28T18:22:00.000Z,en,1465023184848113666,replied_to,"['yes', 'widow', 'black', '?', 'fan']"
It’s funny bc I planned my outfit to see Black Widow in 2019 and now I’m scrambling to think of an outfit to see Spider Man,False,2021-11-28T18:21:48.000Z,en,1465023135166701569,,"['planned', 'see', 'think', 'man', 'I', 'bc', 'scrambling', 'black', 'widow', 'outfit', 'spider', '2019', 'funny']"
"Black Widow
license:3
https://t.co/E5yztJXLyy
#Cosplay https://t.co/QMFCoTkTnm",False,2021-11-28T18:20:12.000Z,en,1465022729812611072,,"['widow', '3', 'license', 'black']"
@MarvelStudios  @whatifofficial What If Black Widow had been recruited by 10 Rings 🤯🤯,False,2021-11-28T18:18:40.000Z,en,1465022342975873036,,"['recruited', 'widow', 'black', 'ring', '10']"
"🕷️ scarlett johansson (natasha romanoff/viúva negra/black widow) - marvel 🕷️

https://t.co/ha8DNaRnOh",False,2021-11-28T18:18:34.000Z,fi,1465022318586048512,replied_to,"['marvel', ')', 'negra/black', 'widow', 'romanoff/viuva', '(', 'natasha', 'scarlett', 'johansson']"
Antonia Dreykov Marvel Poster A3 Black Widow  #blackwidow #poster #antoniadreykov #34 https://t.co/02GDOUxycj https://t.co/wC47IQP61C,False,2021-11-28T18:18:00.000Z,cy,1465022178274033676,,"['marvel', 'antonia', 'a3', 'black', 'poster', 'widow', 'dreykov']"
"@lily_kpr Looks like one of the False Widows, genus Steatoda. Maybe a False Black Widow, S. grossa.",False,2021-11-28T18:17:25.000Z,en,1465022031230128133,replied_to,"['maybe', 'like', 'genus', 'one', 'look', 'kpr', 'black', 'widow', 'widow', 'false', 'steatoda', 'grossa']"
@lesbiangie god me too. I watched one episode of falcon and the winter soldier but then I got busy and I just haven't seen any of the rest of the shows or shang chi. I saw black widow and eternals though,False,2021-11-28T18:16:37.000Z,en,1465021828255170569,replied_to,"['god', 'though', 'seen', 'shang', 'busy', 'eternals', 'show', 'chi', 'got', 'episode', 'widow', 'rest', 'black', 'watched', 'saw', 'one', 'falcon', 'winter', 'soldier']"
finally watched black widow 🙏,False,2021-11-28T18:16:19.000Z,en,1465021755014189064,,"['widow', 'black', 'watched', 'finally']"
"@maskbydre i’m so behind on the shows. i haven’t even touched loki or what if, let alone hawkeye. and i still need to see black widow and shang chi this is a nightmare i’ve never been so behind",False,2021-11-28T18:14:17.000Z,en,1465021243422388227,replied_to,"['touched', 'let', 'still', 'see', 'nightmare', 'behind', 'I', 'loki', 'alone', 'black', 'widow', 'need', 'shang', 'hawkeye', 'never', 'show', 'chi', 'even']"
"@DADiClementi Yeh, I don't care for that cut. She wore a much softer version in BLACK WIDOW, but even that was severe, imho.",False,2021-11-28T18:13:29.000Z,en,1465021041667891201,replied_to,"['much', 'cut', 'imho', 'care', 'black', 'widow', 'severe', 'softer', 'yeh', 'version', 'wore', 'even']"
"""Scarlett Johansson Returns To MCU But Will Not Play Black Widow After Disney Law Suit"" -- entry for ""ridiculous, misleading headlines"" 🙄",False,2021-11-28T18:13:23.000Z,en,1465021016271372298,,"['play', 'mcu', 'black', 'widow', 'disney', 'entry', 'headline', 'misleading', 'return', 'ridiculous', 'scarlett', 'law', 'johansson', 'suit']"
@black_widow_xxx @TheSexyRoom 🥵🥵🥵🥵,False,2021-11-28T18:13:18.000Z,und,1465020994314194944,replied_to,"['xxx', 'widow']"
"Next week's Lunchtime Doodles will be...

🏄‍♂️ Silver Surfer &amp; Dawn Greenwood
🪖 Bucky Barnes &amp; Black Widow
💀 Deadpool &amp; Shiklah
🔥 The Human Torch &amp; Lyja
⚡ Black Panther &amp; Storm https://t.co/T1o1KqOQHJ",False,2021-11-28T18:12:46.000Z,en,1465020862285983744,,"['week', 'greenwood', 'doodle', 'silver', 'lyja', 'shiklah', 'next', 'widow', ""'s"", 'amp', '&', 'torch', 'black', 'panther', 'human', 'bucky', 'lunchtime', 'barnes', 'dawn', 'deadpool', 'surfer', 'storm']"
"Ola @freshnet 👋 what with the top albums rundown, I'm concerned that Parquet Courts might be underservedly eclipsed by the tight schedule. This should not happen, for 'Sympathy For Life' is chief amongst 2021 albums. Let's have 'Black Widow Spider'. 👍🏽",False,2021-11-28T18:11:45.000Z,en,1465020605141553153,,"['let', 'top', ""'sympathy"", 'eclipsed', 'might', ""'"", 'concerned', 'ola', 'I', 'chief', 'happen', 'widow', 'underservedly', 'tight', 'rundown', 'court', 'spider', 'parquet', 'schedule', 'amongst', '2021', 'u', ""'black"", 'album', 'life']"
"#Dune atingiu a marca de 102.2 na bilheteria doméstica.

Mundialmente o filme chegou a marca de 374.2 Milhões de Dólares.

Na próxima semana, o filme estréia na Austrália e deve ultrapassar a bilheteria de 'Black Widow'. https://t.co/F8J0ZM0h1l",False,2021-11-28T18:10:41.000Z,pt,1465020334852222991,,"['semana', 'marca', 'australia', ""'"", 'chegou', 'de', 'deve', 'proxima', 'widow', 'ultrapassar', 'e', 'mundialmente', '102', 'atingiu', '374', 'na', 'estreia', 'milhoes', 'domestica', 'filme', 'dolares', '2', 'bilheteria', ""'black""]"
Winner of the Sunday xbox digital codes Giveaway goes to @dzounar  wins exo @WcG_iFredy29  wins black widow recharged and finally the last winner is @BennyHall17  he wins space moth.  I will private message you the code let me know if it works . https://t.co/VoLjnuWSxQ,False,2021-11-28T18:09:27.000Z,en,1465020027061555204,,"['let', 'code', 'message', 'exo', 'giveaway', 'recharged', 'know', 'work', 'widow', 'winner', 'private', 'xbox', 'win', 'black', 'code', 'sunday', 'moth', 'finally', 'digital', 'go', 'space', 'last', 'ifredy29']"
"#Dune sumó $2.17M para $102.24M. A nivel internacional, ha alcanzado ya los $272M, para un global de $374.24M. Para el siguiente fin de semana superará la recaudación de Black Widow, y con un buen recorrido en Australia, podría llegar a los $400M finales. Veremos... https://t.co/ahwPyi7fJ1",False,2021-11-28T18:09:17.000Z,es,1465019982807547909,,"['semana', 'internacional', 'recorrido', 'el', 'australia', '272m', 'buen', 'recaudacion', 'los', '17m', 'de', 'podria', 'global', 'widow', '$', 'ha', 'un', '400m', 'veremos', 'nivel', 'llegar', 'sumo', 'black', '102', 'ya', 'en', '374', 'con', 'fin', 'superara', 'siguiente', '2', 'alcanzado', '24m', 'finale', 'para', 'la']"
BLACK WIDOW JACOB HELP MEE poor kevin tho not CLINT https://t.co/vdq4m1Mpx0,False,2021-11-28T18:07:15.000Z,en,1465019472289411076,quoted,"['jacob', 'clint', 'poor', 'widow', 'black', 'mee', 'tho', 'kevin', 'help']"
#nw: black widow,False,2021-11-28T18:05:58.000Z,en,1465019147079892996,,"['widow', 'black']"
Check out the homie ♡Black Widow | Queen of the day | Avengers♡ ⁦@Kashmoneykobra_⁩ https://t.co/K5YQijAZY6,True,2021-11-28T18:02:07.000Z,en,1465018178438840324,,"['avenger', 'homie', '|', 'widow', 'black', 'check', 'queen', 'day']"
all accurate besides black widow. 💅🏼 https://t.co/4bcRS6kc4i,False,2021-11-28T18:01:21.000Z,en,1465017987463790600,quoted,"['accurate', 'besides', 'widow', 'black']"
"natasha romanoff fancam / edit 

[ black widow | devils advocate | the neighborhood | marvel ] https://t.co/NxlxCOXNTi",False,2021-11-28T18:00:34.000Z,en,1465017791375982602,,"['romanoff', 'advocate', 'fancam', 'marvel', ']', 'edit', '|', '/', 'black', 'widow', 'neighborhood', 'devil', 'natasha', '[']"
@ungusanito12 Y yo la black widow,False,2021-11-28T17:59:08.000Z,ht,1465017428866334721,replied_to,"['yo', 'black', 'widow', 'la']"
@tyIorjoy YOURE REAL TO ME *that meme from black widow,False,2021-11-28T17:58:29.000Z,en,1465017263694647299,replied_to,"['real', 'that', 'black', 'widow', '*', 'meme']"
"“I am sure that her legacy won’t be forgotten, Lila. Everyone knows Black Widow. It’s nice to hear that you want to be a hero too.” https://t.co/UnnfcHFNG4",False,2021-11-28T17:58:11.000Z,en,1465017189199753222,quoted,"['nice', 'legacy', 'hear', 'want', 'lila', 'everyone', 'sure', 'black', 'forgotten', 'widow', 'know', 'hero']"
"@TakahashiTaki idk wandavision and tfatws were amazing, black widow was c to d tier and i haven’t watched eternals yet

shang chi was a 10/10 its one of the best mcu movies for real",False,2021-11-28T17:56:35.000Z,en,1465016789344010241,replied_to,"['real', 'wandavision', 'amazing', 'best', 'movie', 'shang', 'eternals', 'chi', 'yet', 'widow', 'c', 'idk', 'mcu', 'tier', 'black', 'tfatws', 'watched', 'one', '10/10']"
Black widow was one of if not the most badass avengers in the mcu and I will die on that hill,False,2021-11-28T17:55:49.000Z,en,1465016594690629640,,"['avenger', 'mcu', 'one', 'widow', 'black', 'badass', 'hill', 'die']"
Alice Cooper - The Black Widow https://t.co/m7493OmdAF,False,2021-11-28T17:52:19.000Z,en,1465015714696282114,,"['cooper', 'alice', 'widow', 'black']"
"@lucifer73014631 Yine mi? 🤦‍♀️
Marvel bakalım.
Black Widow?",False,2021-11-28T17:51:20.000Z,tr,1465015465152065537,replied_to,"['marvel', 'black', 'widow', 'yine', 'mi', '?', 'bakalim']"
"~ 𝑪𝑳𝑰𝑵𝑻 𝑩𝑨𝑹𝑻𝑶𝑵 / 𝑯𝑨𝑾𝑲𝑬𝒀𝑬 

Marvel Alternative Universe, Comics Based, Former SHIELD Agent And Avenger, Master Marksman, Black Widow Partner In Crime, Bisexual (Female Lean), Multiship, Dom/Top, Dark Themes

𝑵𝑺𝑭𝑾/𝑳𝑬𝑾𝑫 𝑻𝑯𝑬𝑴𝑬𝑺 𝑨𝑪𝑪𝑶𝑼𝑵𝑻 https://t.co/Et7NLSXHwY",False,2021-11-28T17:50:44.000Z,en,1465015316853973005,,"['crime', 'multiship', 'alternative', '/', 'lean', 'based', '(', 'marksman', 'THEMES', 'ACCOUNT', ')', 'widow', 'theme', 'dark', 'marvel', 'agent', 'CLINT', 'former', 'HAWKEYE', 'black', 'NSFW/LEWD', 'BARTON', 'avenger', 'partner', '~', 'universe', 'dom/top', 'female', 'comic', 'master', 'shield', 'bisexual']"
i still havent watched the black widow assembled ep https://t.co/1EpwDQ9B8R,False,2021-11-28T17:50:44.000Z,en,1465015313712533507,,"['still', 'watched', 'ep', 'widow', 'black', 'assembled']"
"Team Superheroes Mistresses
- Black Widow - Mistress of The Avengers
- Wonder Woman - Mistress of The Justice League https://t.co/gL7hY4vX7d",True,2021-11-28T17:50:33.000Z,en,1465015269944922128,,"['woman', 'mistress', 'avenger', 'league', 'widow', 'black', 'mistress', 'wonder', 'justice', 'team', 'superheroes']"
@Meaningbird Black Widow,False,2021-11-28T17:50:22.000Z,en,1465015223237025798,replied_to,"['widow', 'black']"
"@AldreanMDZ No e visto winter soldier aun pero me gusto black widow cuando la vi,me gusta el personaje",False,2021-11-28T17:48:10.000Z,es,1465014669475606535,replied_to,"['vi', 'gusto', 'aun', 'e', 'personaje', 'black', 'visto', 'widow', 'winter', 'pero', 'cuando', 'el', 'soldier', 'gusta', 'la']"
"En la serie Hawkeye esta sad porque Iron man y Black Widow murieron, el Capitán es un anciano, Thor se fue al espacio y Hulk anda de intelectual cool.
Siento que es como cuando te quedas en la prepa porque debes mate 4 mientras todos tus amigos ya están la carrera.",False,2021-11-28T17:46:42.000Z,es,1465014302138585094,,"['man', 'que', 'mate', 'anciano', 'el', 'estan', 'se', 'hawkeye', 'siento', 'como', 'te', 'todos', 'tus', 'thor', 'de', 'sad', 'widow', 'al', 'iron', 'hulk', 'e', 'la', 'amigo', 'un', 'prepa', 'serie', 'fue', 'black', 'cuando', 'en', 'quedas', 'ya', 'anda', 'cool', 'intelectual', 'carrera', 'espacio', 'esta', '4', 'mientras', 'debes', 'porque', 'capitan', 'murieron']"
@kakxugebfuc black widow,False,2021-11-28T17:46:01.000Z,en,1465014127827595276,replied_to,"['widow', 'black']"
@bluesideroad ... not this sounding like ur talking bad about black widow..?,False,2021-11-28T17:45:10.000Z,en,1465013915922968577,replied_to,"['like', 'black', 'widow', '?', 'ur', 'sounding', 'bad', 'talking']"
